"USW00013837","2018-06-26","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US","  135",",,W",,,,,"  328",",,W","  222",",,W","   28",",,W",,,,,,,,,"  320",",,W","  320",",,W","   98",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00013837","2018-06-27","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US","  168",",,W",,,,,"  339",",,W","  222",",,W","   25",",,W",,,,,,,,,"  320",",,W","  320",",,W","  107",",,W","  139",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00013837","2018-06-28","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US","    0","T,,W",,,,,"  322",",,W","  222",",,W","   27",",,W",,,,,,,,,"  330",",,W","  300",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,
"USW00013837","2018-06-29","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US","    0",",,W",,,,,"  333",",,W","  228",",,W","   15",",,W",,,,,,,,,"  160",",,W","  130",",,W","   40",",,W","   63",",,W",,,,,,,,,,,,
"USW00013837","2018-06-30","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US","    0","T,,W",,,,,"  344",",,W","  244",",,W","   27",",,W",,,,,,,,,"  140",",,W","  150",",,W","   72",",,W","  103",",,W",,,,,"    1",",,W",,,,,,
"USW00013837","2018-07-01","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US","    0",",,W",,,,,"  339",",,W","  250",",,W","   30",",,W",,,,,,,,,"  140",",,W","  150",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,
"USW00013837","2018-07-02","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US","    0",",,W",,,,,,,"  250",",,W","   14",",,W",,,,,,,,,"  160",",,W","  160",",,W","   36",",,W","   45",",,W",,,,,,,,,,,,
"USW00013837","2018-07-03","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00013837","2018-07-10","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US",,,,,"    0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013837","2018-07-11","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US",,,,,"    0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013837","2018-07-12","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00013837","2018-07-13","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00013837","2018-07-16","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US","  373",",,W",,,,,,,,,"   26",",,W",,,,,,,,,"  130",",,W",,,"   31",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,
"USW00013837","2018-07-17","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US","   69",",,W",,,,,"  344",",,W","  239",",,W","   25",",,W",,,,,,,,,"  200",",,W","  190",",,W","   67",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00013837","2018-07-18","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US","    0",",,W",,,,,"  333",",,W","  239",",,W","   13",",,W",,,,,,,,,"  170",",,W","  170",",,W","   72",",,W","   98",",,W",,,,,"    1",",,W",,,,,,
"USW00013837","2018-07-19","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US","    0","T,,W",,,,,"  317",",,W","  244",",,W","   37",",,W",,,,,,,,,"   80",",,W","  100",",,W","  112",",,W","  139",",,W","    1",",,W",,,,,,,,,,
"USW00013837","2018-07-20","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US","    0","T,,W",,,,,"  311",",,W","  233",",,W","   34",",,W",,,,,,,,,"   70",",,W","   80",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,
"USW00013837","2018-07-21","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US","   30",",,W",,,,,"  317",",,W","  228",",,W","   30",",,W",,,,,,,,,"   10",",,W","  360",",,W","  116",",,W","  157",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00013837","2018-07-22","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US","    5",",,W",,,,,"  333",",,W","  211",",,W","   22",",,W",,,,,,,,,"  360",",,W","   10",",,W","   81",",,W","  112",",,W",,,,,"    1",",,W",,,,,,
"USW00013837","2018-07-23","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US","   30",",,W",,,,,"  333",",,W","  228",",,W","   28",",,W",,,,,,,,,"   40",",,W","   30",",,W","   81",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,
"USW00013837","2018-07-24","33.46694","-82.03861","128.9","AUGUSTA DANIEL FIELD AIRPORT, GA US","    0",",,W",,,,,"  328",",,W","  217",",,W","   24",",,W",,,,,,,,,"  120",",,W","  120",",,W","   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,
