"USC00061762","2018-03-03","41.4","-73.4167","123.4","DANBURY, CT US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   50",",,7","    6",",,7",,,,,,,,,,,"   33",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00061762","2018-03-04","41.4","-73.4167","123.4","DANBURY, CT US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   50",",,7","   -6",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00061762","2018-03-05","41.4","-73.4167","123.4","DANBURY, CT US","    0","T,,7,2400","    0","T,,7,2400","    0",",,7,2400","   28",",,7","  -11",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00061762","2018-03-06","41.4","-73.4167","123.4","DANBURY, CT US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","  -44",",,7",,,,,,,,,,,"   11",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00061762","2018-03-07","41.4","-73.4167","123.4","DANBURY, CT US","  470",",,7,2400","  396",",,7,2400","  356",",,7,2400","   11",",,7","   -6",",,7",,,,,,,,,,,"    0",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00061762","2018-03-08","41.4","-73.4167","123.4","DANBURY, CT US","   18",",,7,2400","   15",",,7,2400","  203",",,7,2400","   44",",,7","   -6",",,7",,,,,,,,,,,"    0",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00061762","2018-03-09","41.4","-73.4167","123.4","DANBURY, CT US","    0","T,,7,2400","    0","T,,7,2400","  152",",,7,2400","   44",",,7","  -22",",,7",,,,,,,,,,,"    0",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00061762","2018-03-10","41.4","-73.4167","123.4","DANBURY, CT US","    0",",,7,2400","    0",",,7,2400","  127",",,7,2400","   33",",,7","  -11",",,7",,,,,,,,,,,"    6",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00061762","2018-03-11","41.4","-73.4167","123.4","DANBURY, CT US","    0",",,7,2400","    0",",,7,2400","  102",",,7,2400","   61",",,7","  -33",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00061762","2018-03-12","41.4","-73.4167","123.4","DANBURY, CT US","    0","T,,7,2400","    0","T,,7,2400","   76",",,7,2400","   56",",,7","  -50",",,7",,,,,,,,,,,"   28",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00061762","2018-03-13","41.4","-73.4167","123.4","DANBURY, CT US","   89",",,7,2400","  236",",,7,2400","  203",",,7,2400","   28",",,7","    0",",,7",,,,,,,,,,,"    0",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00061762","2018-03-14","41.4","-73.4167","123.4","DANBURY, CT US","   13",",,7,2400","   18",",,7,2400","  152",",,7,2400","   33",",,7","  -17",",,7",,,,,,,,,,,"   -6",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
