"USW00093139","2018-07-03","34.2326","-111.3446","1478.3","PAYSON, AZ US","    0",",,7,1600","    0",",,7,1600","    0",",,7,","  333",",,7","  122",",,7",,,,,,,,,"  311",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USW00093139","2018-07-04","34.2326","-111.3446","1478.3","PAYSON, AZ US","    0",",,7,1600","    0",",,7,1600","    0",",,7,","  339",",,7","  133",",,7",,,,,,,,,"  328",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USW00093139","2018-07-05","34.2326","-111.3446","1478.3","PAYSON, AZ US","    0",",,7,1600","    0",",,7,1600","    0",",,7,","  367",",,7","  161",",,7",,,,,,,,,"  322",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USW00093139","2018-07-06","34.2326","-111.3446","1478.3","PAYSON, AZ US","    0",",,7,1600","    0",",,7,1600","    0",",,7,","  333",",,7","  222",",,7",,,,,,,,,"  328",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USW00093139","2018-07-07","34.2326","-111.3446","1478.3","PAYSON, AZ US","    0",",,7,1600","    0",",,7,1600","    0",",,7,","  344",",,7","  189",",,7",,,,,,,,,"  339",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USW00093139","2018-07-08","34.2326","-111.3446","1478.3","PAYSON, AZ US","   15",",,7,1600","    0",",,7,1600","    0",",,7,","  339",",,7","  222",",,7",,,,,,,,,"  244",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USW00093139","2018-07-09","34.2326","-111.3446","1478.3","PAYSON, AZ US","   13",",,7,1600","    0",",,7,1600","    0",",,7,","  328",",,7","  172",",,7",,,,,,,,,"  228",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USW00093139","2018-07-10","34.2326","-111.3446","1478.3","PAYSON, AZ US","    0",",,7,1600","    0",",,7,1600","    0",",,7,","  289",",,7","  167",",,7",,,,,,,,,"  272",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USW00093139","2018-07-11","34.2326","-111.3446","1478.3","PAYSON, AZ US","   64",",,7,1600","    0",",,7,1600","    0",",,7,","  283",",,7","  178",",,7",,,,,,,,,"  206",",,7,1600",,,"    1",",,7",,,,,,,,,,,,,,,,,,
"USW00093139","2018-07-12","34.2326","-111.3446","1478.3","PAYSON, AZ US","    8",",,7,1600","    0",",,7,1600","    0",",,7,","  289",",,7","  183",",,7",,,,,,,,,"  256",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
