"USC00058582","2018-05-11","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  256",",,7","   44",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,"   72",",,7","  256",",,7","   89",",,7,0800","   80",",,7",,,,,,,,,,,,
"USC00058582","2018-05-12","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  233",",,7","   50",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,"   78",",,7","  233",",,7","  106",",,7,0800","  114",",,7",,,,,,,,,,,,
"USC00058582","2018-05-13","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  222",",,7","   67",",,7",,,,,,,,,"   91",",,7,0800",,,,,,,,,"   67",",,7","  100",",,7","  117",",,7,0800","  111",",,7",,,,,,,,,,,,
"USC00058582","2018-05-14","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  200",",,7","   -6",",,7",,,,,,,,,"   71",",,7,0800",,,,,,,,,"   44",",,7","  239",",,7","   56",",,7,0800","   74",",,7",,,,,,,,,,,,
"USC00058582","2018-05-15","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  200",",,7","    6",",,7",,,,,,,,,"   86",",,7,0800",,,,,,,,,"   44",",,7","  244",",,7","   83",",,7,0800","   61",",,7",,,,,,,,,,,,
"USC00058582","2018-05-16","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  211",",,7","   11",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,"   50",",,7","  244",",,7","  111",",,7,0800","   68",",,7",,,,,,,,,,,,
"USC00058582","2018-05-17","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  244",",,7","   11",",,7",,,,,,,,,"   69",",,7,0800",,,,,,,,,"   44",",,7","  267",",,7","   89",",,7,0800","   68",",,7",,,,,,,,,,,,
"USC00058582","2018-05-18","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  228",",,7","    6",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,"   44",",,7","  267",",,7","   94",",,7,0800","   48",",,7",,,,,,,,,,,,
"USC00058582","2018-05-19","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  222",",,7","   17",",,7",,,,,,,,,"   76",",,7,0800",,,,,,,,,"   56",",,7","  244",",,7","  156",",,7,0800","   48",",,7",,,,,,,,,,,,
"USC00058582","2018-05-20","37.3805","-107.5812","2329.9","VALLECITO DAM, CO US","    0",",,7,0800","    0",",,7,","    0",",,7,0800","  200",",,7","   22",",,7",,,,,,,,,"   66",",,7,0800",,,,,,,,,"   33",",,7","  206",",,7","  106",",,7,0800","  150",",,7",,,,,,,,,,,,
