"USC00411968","2018-07-02","33.3191","-95.6038","141.1","COOPER DAM, TX US","    0",",,7,0800",,,,,"  372",",,7","  256",",,7","   97",",,7,0800","  267",",,7,0800",,
"USC00411968","2018-07-03","33.3191","-95.6038","141.1","COOPER DAM, TX US","   23",",,7,0800",,,,,"  378",",,7","  256",",,7","  104",",,7,0800","  256",",,7,0800",,
"USC00411968","2018-07-04","33.3191","-95.6038","141.1","COOPER DAM, TX US","   15",",,7,0800",,,,,"  378",",,7","  239",",,7","   81",",,7,0800","  244",",,7,0800",,
"USC00411968","2018-07-05","33.3191","-95.6038","141.1","COOPER DAM, TX US","    0",",,7,0800",,,,,"  344",",,7","  244",",,7","   74",",,7,0800","  267",",,7,0800",,
"USC00411968","2018-07-06","33.3191","-95.6038","141.1","COOPER DAM, TX US","    0",",,7,0800",,,,,"  356",",,7","  239",",,7","   86",",,7,0800","  261",",,7,0800",,
"USC00411968","2018-07-07","33.3191","-95.6038","141.1","COOPER DAM, TX US","   13",",,7,0800",,,,,"  344",",,7","  222",",,7","   53",",,7,0800","  267",",,7,0800",,
"USC00411968","2018-07-08","33.3191","-95.6038","141.1","COOPER DAM, TX US","   15",",,7,0800",,,,,"  339",",,7","  233",",,7","   71",",,7,0800","  233",",,7,0800",,
"USC00411968","2018-07-09","33.3191","-95.6038","141.1","COOPER DAM, TX US","  117",",,7,0800",,,,,"  350",",,7","  233",",,7","   69",",,7,0800","  239",",,7,0800",,
"USC00411968","2018-07-10","33.3191","-95.6038","141.1","COOPER DAM, TX US","   48",",,7,0800",,,,,"  350",",,7","  233",",,7","   38",",,7,0800","  239",",,7,0800",,
"USC00411968","2018-07-11","33.3191","-95.6038","141.1","COOPER DAM, TX US","   48",",,7,0800",,,,,"  344",",,7","  239",",,7","   71",",,7,0800","  250",",,7,0800",,
"USC00411968","2018-07-12","33.3191","-95.6038","141.1","COOPER DAM, TX US","    0",",,7,0800",,,,,"  333",",,7","  244",",,7","   66",",,7,0800","  244",",,7,0800",,
"USC00411968","2018-07-13","33.3191","-95.6038","141.1","COOPER DAM, TX US","  450",",,7,0800",,,,,"  350",",,7","  222",",,7","    0",",,7,0800","  222",",,7,0800",,
"USC00411968","2018-07-14","33.3191","-95.6038","141.1","COOPER DAM, TX US","    0",",,7,0800",,,,,"  344",",,7","  222",",,7","   61",",,7,0800","  267",",,7,0800",,
