"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00061078","2018-07-23","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  187",",,a","    7",",,a",,,,,,,,,,,"  116","H,,S"
"ASN00061078","2018-07-24","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  243",",,a","   58",",,a",,,,,,,,,,,"  146","H,,S"
"ASN00061078","2018-07-25","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  227",",,a","   53",",,a",,,,,,,,,,,"  127","H,,S"
"ASN00061078","2018-07-26","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  204",",,a","   35",",,a",,,,,,,,,,,"  115","H,,S"
"ASN00061078","2018-07-27","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  198",",,a","   56",",,a",,,,,,,,,,,"  108","H,,S"
"ASN00061078","2018-07-28","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  214",",,a","   36",",,a",,,,,,,,,,,"  153","H,,S"
"ASN00061078","2018-07-29","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  235",",,a","  104",",,a",,,,,,,,,,,"  159","H,,S"
"ASN00061078","2018-07-30","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  187",",,a","   68",",,a",,,,,,,,,,,"  133","H,,S"
"ASN00061078","2018-07-31","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  207",",,a","   78",",,a",,,,,,,,,,,"  127","H,,S"
"ASN00061078","2018-08-01","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  214",",,a","   40",",,a",,,,,,,,,,,"  124","H,,S"
"ASN00061078","2018-08-02","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  183",",,a","   61",",,a",,,,,,,,,,,"  128","H,,S"
"ASN00061078","2018-08-03","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  231",",,a","   46",",,a",,,,,,,,,,,"  162","H,,S"
"ASN00061078","2018-08-04","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  196",",,a","  107",",,a",,,,,,,,,,,"  118","H,,S"
"ASN00061078","2018-08-05","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  209",",,a","   23",",,a",,,,,,,,,,,"  125","H,,S"
"ASN00061078","2018-08-06","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  167",",,a","   49",",,a",,,,,,,,,,,"  123","H,,S"
"ASN00061078","2018-08-07","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","   24",",,a","  182",",,a","   78",",,a",,,,,,,,,,,"  105","H,,S"
"ASN00061078","2018-08-08","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  200",",,a","   10",",,a",,,,,,,,,,,"  128","H,,S"
"ASN00061078","2018-08-09","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  188",",,a","   49",",,a",,,,,,,,,,,"  101","H,,S"
"ASN00061078","2018-08-10","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  226",",,a","   19",",,a",,,,,,,,,,,"  137","H,,S"
"ASN00061078","2018-08-11","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  252",",,a","   43",",,a",,,,,,,,,,,"  173","H,,S"
"ASN00061078","2018-08-12","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  180",",,a","   89",",,a",,,,,,,,,,,"  113","H,,S"
"ASN00061078","2018-08-13","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  196",",,a","   66",",,a",,,,,,,,,,,"  128","H,,S"
"ASN00061078","2018-08-14","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  212",",,a","   81",",,a",,,,,,,,,,,"  152","H,,S"
"ASN00061078","2018-08-15","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  241",",,a","   72",",,a",,,,,,,,,,,"  182","H,,S"
"ASN00061078","2018-08-16","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  251",",,a","  131",",,a",,,,,,,,,,,"  127","H,,S"
"ASN00061078","2018-08-17","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  191",",,a","   58",",,a",,,,,,,,,,,"   94","H,,S"
"ASN00061078","2018-08-18","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  227",",,a","    4",",,a",,,,,,,,,,,"  151","H,,S"
"ASN00061078","2018-08-19","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  182",",,a","   83",",,a",,,,,,,,,,,"  117","H,,S"
"ASN00061078","2018-08-20","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  152",",,a","   60",",,a",,,,,,,,,,,"   91","H,,S"
"ASN00061078","2018-08-21","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  190",",,a","   42",",,a",,,,,,,,,,,"  128","H,,S"
"ASN00061078","2018-08-22","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  179",",,a","   87",",,a",,,,,,,,,,,"  113","H,,S"
"ASN00061078","2018-08-23","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  182",",,a","   56",",,a",,,,,,,,,,,"  109","H,,S"
"ASN00061078","2018-08-24","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  211",",,a","   43",",,a",,,,,,,,,,,"  156","H,,S"
"ASN00061078","2018-08-25","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  230",",,a","  104",",,a",,,,,,,,,,,"  158","H,,S"
"ASN00061078","2018-08-26","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  177",",,a","  102",",,a",,,,,,,,,,,"  129","H,,S"
"ASN00061078","2018-08-27","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","  112",",,a","  165",",,a","   99",",,a",,,,,,,,,,,"  119","H,,S"
"ASN00061078","2018-08-28","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","   46",",,a","  154",",,a","   74",",,a",,,,,,,,,,,"   92","H,,S"
"ASN00061078","2018-08-29","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  161",",,a","   36",",,a",,,,,,,,,,,"   96","H,,S"
"ASN00061078","2018-08-30","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  168",",,a","   32",",,a",,,,,,,,,,,"  116","H,,S"
"ASN00061078","2018-08-31","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  210",",,a","   66",",,a",,,,,,,,,,,"  144","H,,S"
"ASN00061078","2018-09-01","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","   26",",,a","  215",",,a","  108",",,a",,,,,,,,,,,"  153","H,,S"
"ASN00061078","2018-09-02","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  176",",,a","   83",",,a",,,,,,,,,,,"  129","H,,S"
"ASN00061078","2018-09-03","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    2",",,a","  166",",,a","   88",",,a",,,,,,,,,,,"  125","H,,S"
"ASN00061078","2018-09-04","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","  340",",,a","  175",",,a","  107",",,a",,,,,,,,,,,"  136","H,,S"
"ASN00061078","2018-09-05","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","   52",",,a","  187",",,a","  103",",,a",,,,,,,,,,,"  131","H,,S"
"ASN00061078","2018-09-06","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","   38",",,a","  231",",,a","   77",",,a",,,,,,,,,,,"  176","H,,S"
"ASN00061078","2018-09-07","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","   72",",,a","  191",",,a","  143",",,a",,,,,,,,,,,"  163","H,,S"
"ASN00061078","2018-09-08","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","   32",",,a","  180",",,a","  125",",,a",,,,,,,,,,,"  137","H,,S"
"ASN00061078","2018-09-09","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    2",",,a","  222",",,a","   96",",,a",,,,,,,,,,,"  147","H,,S"
"ASN00061078","2018-09-10","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  204",",,a","   89",",,a",,,,,,,,,,,"  136","H,,S"
"ASN00061078","2018-09-11","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  223",",,a","   65",",,a",,,,,,,,,,,"  164","H,,S"
"ASN00061078","2018-09-12","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  282",",,a","   91",",,a",,,,,,,,,,,"  198","H,,S"
"ASN00061078","2018-09-13","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  197",",,a","  127",",,a",,,,,,,,,,,"  167","H,,S"
"ASN00061078","2018-09-14","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  258",",,a","  140",",,a",,,,,,,,,,,"  175","H,,S"
"ASN00061078","2018-09-15","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  328",",,a","   85",",,a",,,,,,,,,,,"  235","H,,S"
"ASN00061078","2018-09-16","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  172",",,a","  111",",,a",,,,,,,,,,,"  116","H,,S"
"ASN00061078","2018-09-17","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  182",",,a","   62",",,a",,,,,,,,,,,"  148","H,,S"
"ASN00061078","2018-09-18","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  248",",,a","   52",",,a",,,,,,,,,,,"  163","H,,S"
"ASN00061078","2018-09-19","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  296",",,a","  111",",,a",,,,,,,,,,,"  194","H,,S"
"ASN00061078","2018-09-20","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","  194",",,a","  162",",,a","   98",",,a",,,,,,,,,,,"  104","H,,S"
"ASN00061078","2018-09-21","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","  172",",,a","  201",",,a","   57",",,a",,,,,,,,,,,"  133","H,,S"
"ASN00061078","2018-09-22","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  236",",,a","   58",",,a",,,,,,,,,,,"  163","H,,S"
"ASN00061078","2018-09-23","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  212",",,a","   91",",,a",,,,,,,,,,,"  171","H,,S"
"ASN00061078","2018-09-24","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","  108",",,a","  166",",,a","  127",",,a",,,,,,,,,,,"  117","H,,S"
"ASN00061078","2018-09-25","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","   52",",,a","  185",",,a","   91",",,a",,,,,,,,,,,"  129","H,,S"
"ASN00061078","2018-09-26","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  188",",,a","   65",",,a",,,,,,,,,,,"  121","H,,S"
"ASN00061078","2018-09-27","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","   20",",,a","  203",",,a","   81",",,a",,,,,,,,,,,"  145","H,,S"
"ASN00061078","2018-09-28","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  293",",,a","   71",",,a",,,,,,,,,,,"  212","H,,S"
"ASN00061078","2018-09-29","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  232",",,a","  156",",,a",,,,,,,,,,,"  157","H,,S"
"ASN00061078","2018-09-30","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  190",",,a","   87",",,a",,,,,,,,,,,"  132","H,,S"
"ASN00061078","2018-10-01","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  207",",,a","   73",",,a",,,,,,,,,,,"  142","H,,S"
"ASN00061078","2018-10-02","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  242",",,a","   61",",,a",,,,,,,,,,,"  171","H,,S"
"ASN00061078","2018-10-03","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  289",",,a","   90",",,a",,,,,,,,,,,"  201","H,,S"
"ASN00061078","2018-10-04","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  192",",,a","  156",",,a",,,,,,,,,,,"  171","H,,S"
"ASN00061078","2018-10-05","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","  288",",,a","  180",",,a","  148",",,a",,,,,,,,,,,"  160","H,,S"
"ASN00061078","2018-10-06","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","  386",",,a","  207",",,a","  148",",,a",,,,,,,,,,,"  160","H,,S"
"ASN00061078","2018-10-07","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    4",",,a","  192",",,a","  131",",,a",,,,,,,,,,,"  159","H,,S"
"ASN00061078","2018-10-08","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","   82",",,a","  228",",,a","  133",",,a",,,,,,,,,,,"  168","H,,S"
"ASN00061078","2018-10-09","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  243",",,a","  106",",,a",,,,,,,,,,,"  193","H,,S"
"ASN00061078","2018-10-10","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  207",",,a","  135",",,a",,,,,,,,,,,"  153","H,,S"
"ASN00061078","2018-10-11","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","  326",",,a","  176",",,a","  130",",,a",,,,,,,,,,,"  145","H,,S"
"ASN00061078","2018-10-12","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","   16",",,a","  196",",,a","  124",",,a",,,,,,,,,,,"  154","H,,S"
"ASN00061078","2018-10-13","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    4",",,a","  202",",,a","  120",",,a",,,,,,,,,,,"  170","H,,S"
"ASN00061078","2018-10-14","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","   54",",,a","  226",",,a","  150",",,a",,,,,,,,,,,"  176","H,,S"
"ASN00061078","2018-10-15","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    2",",,a","  224",",,a","  123",",,a",,,,,,,,,,,"  189","H,,S"
"ASN00061078","2018-10-16","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","   18",",,a","  248",",,a","  163",",,a",,,,,,,,,,,"  207","H,,S"
"ASN00061078","2018-10-17","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  253",",,a","  183",",,a",,,,,,,,,,,"  206","H,,S"
"ASN00061078","2018-10-18","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","   30",",,a","  271",",,a","  187",",,a",,,,,,,,,,,"  211","H,,S"
"ASN00061078","2018-10-19","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    2",",,a","  289",",,a","  163",",,a",,,,,,,,,,,"  229","H,,S"
"ASN00061078","2018-10-20","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  312",",,a","  172",",,a",,,,,,,,,,,"  215","H,,S"
"ASN00061078","2018-10-21","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","  156",",,a","  194",",,a","  172",",,a",,,,,,,,,,,"  172","H,,S"
"ASN00061078","2018-10-22","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  234",",,a","  160",",,a",,,,,,,,,,,"  186","H,,S"
"ASN00061078","2018-10-23","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  294",",,a","  132",",,a",,,,,,,,,,,"  224","H,,S"
"ASN00061078","2018-10-24","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  218",",,a","  169",",,a",,,,,,,,,,,"  181","H,,S"
"ASN00061078","2018-10-25","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    2",",,a","  221",",,a","  157",",,a",,,,,,,,,,,"  178","H,,S"
"ASN00061078","2018-10-26","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  234",",,a","  137",",,a",,,,,,,,,,,"  192","H,,S"
"ASN00061078","2018-10-27","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  250",",,a","  153",",,a",,,,,,,,,,,"  199","H,,S"
"ASN00061078","2018-10-28","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    2",",,a","  191",",,a","  153",",,a",,,,,,,,,,,"  158","H,,S"
"ASN00061078","2018-10-29","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    2",",,a","  215",",,a","  118",",,a",,,,,,,,,,,"  174","H,,S"
"ASN00061078","2018-10-30","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  288",",,a","  108",",,a",,,,,,,,,,,"  225","H,,S"
"ASN00061078","2018-10-31","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  252",",,a","  179",",,a",,,,,,,,,,,"  216","H,,S"
"ASN00061078","2018-11-01","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  315",",,a","  190",",,a",,,,,,,,,,,"  258","H,,S"
"ASN00061078","2018-11-02","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  367",",,a","  208",",,a",,,,,,,,,,,"  297","H,,S"
"ASN00061078","2018-11-03","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  371",",,a","  231",",,a",,,,,,,,,,,"  251","H,,S"
"ASN00061078","2018-11-04","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  250",",,a","  198",",,a",,,,,,,,,,,"  204","H,,S"
"ASN00061078","2018-11-05","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  296",",,a","  158",",,a",,,,,,,,,,,"  241","H,,S"
"ASN00061078","2018-11-06","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  351",",,a","  197",",,a",,,,,,,,,,,"  266","H,,S"
"ASN00061078","2018-11-07","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  273",",,a","  209",",,a",,,,,,,,,,,"  186","H,,S"
"ASN00061078","2018-11-08","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","  230",",,a","  203",",,a","  115",",,a",,,,,,,,,,,"  161","H,,S"
"ASN00061078","2018-11-09","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  217",",,a","  110",",,a",,,,,,,,,,,"  178","H,,S"
"ASN00061078","2018-11-10","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  233",",,a","  118",",,a",,,,,,,,,,,"  174","H,,S"
"ASN00061078","2018-11-11","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  236",",,a","  105",",,a",,,,,,,,,,,"  185","H,,S"
"ASN00061078","2018-11-12","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  242",",,a","  122",",,a",,,,,,,,,,,"  199","H,,S"
"ASN00061078","2018-11-13","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  275",",,a","  146",",,a",,,,,,,,,,,"  217","H,,S"
"ASN00061078","2018-11-14","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  252",",,a","  171",",,a",,,,,,,,,,,"  220","H,,S"
"ASN00061078","2018-11-15","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  266",",,a","  167",",,a",,,,,,,,,,,"  194","H,,S"
"ASN00061078","2018-11-16","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","   24",",,a","  220",",,a","  162",",,a",,,,,,,,,,,"  182","H,,S"
"ASN00061078","2018-11-17","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    2",",,a","  233",",,a","  149",",,a",,,,,,,,,,,,
"ASN00061078","2018-11-18","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    4",",,a","  229",",,a","  164",",,a",,,,,,,,,,,,
"ASN00061078","2018-11-19","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  244",",,a","  134",",,a",,,,,,,,,,,,
"ASN00061078","2018-11-20","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  285",",,a","  128",",,a",,,,,,,,,,,,
"ASN00061078","2018-11-21","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  294",",,a","  199",",,a",,,,,,,,,,,,
"ASN00061078","2018-11-22","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  282",",,a","  182",",,a",,,,,,,,,,,"  218","H,,S"
"ASN00061078","2018-11-23","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  257",",,a","  166",",,a",,,,,,,,,,,"  199","H,,S"
"ASN00061078","2018-11-24","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  278",",,a","  150",",,a",,,,,,,,,,,"  179","H,,S"
"ASN00061078","2018-11-25","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  273",",,a","  101",",,a",,,,,,,,,,,"  192","H,,S"
"ASN00061078","2018-11-26","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  248",",,a","  131",",,a",,,,,,,,,,,"  186","H,,S"
"ASN00061078","2018-11-27","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  255",",,a","  130",",,a",,,,,,,,,,,"  217","H,,S"
"ASN00061078","2018-11-28","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","   32",",,a","  235",",,a","  198",",,a",,,,,,,,,,,"  180","H,,S"
"ASN00061078","2018-11-29","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","  482",",,a","  228",",,a","  150",",,a",,,,,,,,,,,"  188","H,,S"
"ASN00061078","2018-11-30","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    2",",,a","  238",",,a","  142",",,a",,,,,,,,,,,"  188","H,,S"
"ASN00061078","2018-12-01","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  283",",,a","  136",",,a",,,,,,,,,,,"  217","H,,S"
"ASN00061078","2018-12-02","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  386",",,a","  148",",,a",,,,,,,,,,,"  249","H,,S"
"ASN00061078","2018-12-03","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  316",",,a","  144",",,a",,,,,,,,,,,"  223","H,,S"
"ASN00061078","2018-12-04","-32.7932","151.8359","9.0","WILLIAMTOWN RAAF, AS","    0",",,a","  262",",,a","  150",",,a",,,,,,,,,,,"  216","H,,S"
