"USC00248430","2018-05-03","45.5472","-112.326","1409.7","TWIN BRIDGES, MT US","    0",",,7,1800",,,,,"  206",",,7","  -17",",,7",,,,,"   83",",,7,1800",,,,,,,,,,,,,,
"USC00248430","2018-05-04","45.5472","-112.326","1409.7","TWIN BRIDGES, MT US","    0",",,7,1800",,,,,"  244",",,7","    0",",,7",,,,,"  206",",,7,1800",,,,,,,,,,,,,,
"USC00248430","2018-05-05","45.5472","-112.326","1409.7","TWIN BRIDGES, MT US","    0",",,7,1800",,,,,"  244",",,7","   61",",,7",,,,,"  150",",,7,1800",,,,,,,,,,,,,,
"USC00248430","2018-05-06","45.5472","-112.326","1409.7","TWIN BRIDGES, MT US","    0",",,7,1800",,,,,"  267",",,7","   56",",,7",,,,,"  133",",,7,1800",,,,,,,,,,,,,,
"USC00248430","2018-05-07","45.5472","-112.326","1409.7","TWIN BRIDGES, MT US","    0","T,,7,1800",,,,,"  244",",,7","   17",",,7",,,,,"  172",",,7,1800",,,,,,,,,,,,,,
"USC00248430","2018-05-08","45.5472","-112.326","1409.7","TWIN BRIDGES, MT US","    0",",,7,1800",,,,,"  244",",,7","    0",",,7",,,,,"  211",",,7,1800",,,,,,,,,,,,,,
"USC00248430","2018-05-09","45.5472","-112.326","1409.7","TWIN BRIDGES, MT US","    0","T,,7,1800",,,,,"  256",",,7","   28",",,7",,,,,"  156",",,7,1800",,,,,,,,,,,,,,
"USC00248430","2018-05-10","45.5472","-112.326","1409.7","TWIN BRIDGES, MT US","   64",",,7,1800",,,,,"  250",",,7","   33",",,7",,,,,"   83",",,7,1800",,,,,,,,,,,,,,
"USC00248430","2018-05-11","45.5472","-112.326","1409.7","TWIN BRIDGES, MT US","   18",",,7,1800",,,,,"  150",",,7","   56",",,7",,,,,"   56",",,7,1800",,,,,,,,,,,,,,
"USC00248430","2018-05-12","45.5472","-112.326","1409.7","TWIN BRIDGES, MT US","    0",",,7,1800",,,,,"  106",",,7","   39",",,7",,,,,"   83",",,7,1800",,,,,,,,,,,,,,
