"USC00233094","2018-06-20","36.8061","-93.4677","313.0","GALENA, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  194",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00233094","2018-06-21","36.8061","-93.4677","313.0","GALENA, MO US","   36",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  206",",,7",,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00233094","2018-06-22","36.8061","-93.4677","313.0","GALENA, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","  194",",,7",,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00233094","2018-06-23","36.8061","-93.4677","313.0","GALENA, MO US",,,,,,,"  283",",,7","  172",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00233094","2018-06-24","36.8061","-93.4677","313.0","GALENA, MO US",,,,,,,"  322",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00233094","2018-06-25","36.8061","-93.4677","313.0","GALENA, MO US",,,"    0",",,7","    0",",,7","  256",",,7","  194",",,7","    3",",,7",,,"  119",",,7",,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00233094","2018-06-26","36.8061","-93.4677","313.0","GALENA, MO US","    5",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  206",",,7",,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00233094","2018-06-27","36.8061","-93.4677","313.0","GALENA, MO US","   25",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  194",",,7",,,,,,,,,"  261",",,7,0800",,,"    1",",,7",,,,,,,,,"    1",",,7",,,,,,
"USC00233094","2018-06-28","36.8061","-93.4677","313.0","GALENA, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  228",",,7",,,,,,,,,"  278",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00233094","2018-06-29","36.8061","-93.4677","313.0","GALENA, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  217",",,7",,,,,,,,,"  272",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00233094","2018-06-30","36.8061","-93.4677","313.0","GALENA, MO US",,,,,,,"  356",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00233094","2018-07-01","36.8061","-93.4677","313.0","GALENA, MO US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  222",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
