"USC00483396","2018-06-29","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  211",",,7","   39",",,7",,,,,,,,,,,,,,
"USC00483396","2018-06-30","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  244",",,7","   39",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-01","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  244",",,7","   39",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-02","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  283",",,7","   61",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-03","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  250",",,7","   72",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-04","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  311",",,7","   89",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-05","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  306",",,7","  111",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-06","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  339",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-07","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  333",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-08","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    5",",,7,0730","    0",",,7,0730","    0",",,7,0730","  333",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-09","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  339",",,7","  122",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-10","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  328",",,7","  122",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-11","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","   13",",,7,0730","    0",",,7,0730","    0",",,7,0730","  306",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-12","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","  109",",,7,0730","    0",",,7,0730","    0",",,7,0730","  261",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-13","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  311",",,7","   89",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-14","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  289",",,7","   83",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-15","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  294",",,7","   67",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-16","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","   10",",,7,0730","    0",",,7,0730","    0",",,7,0730","  311",",,7","   67",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-17","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  311",",,7","   67",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-18","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  300",",,7","   94",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-19","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  311",",,7","   94",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-20","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  328",",,7","   94",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-21","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  306",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-22","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","   66",",,7,0730","    0",",,7,0730","    0",",,7,0730","  272",",,7","   94",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-23","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  328",",,7","   67",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-24","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  317",",,7","   67",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-25","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  356",",,7","  100",",,7",,,,,,,,,,,,,,
"USC00483396","2018-07-26","41.98604","-110.06113","1976.6","FONTENELLE DAM, WY US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  306",",,7","   89",",,7",,,,,,,,,,,,,,
