"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00087397","2018-06-15","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","   13",",,7,1800",,,,,"  339",",,7","  244",",,7",,,,,"  272",",,7,1800",,,,,,
"USC00087397","2018-06-16","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","    0",",,7,1800",,,,,"  339",",,7","  233",",,7",,,,,"  333",",,7,1800",,,,,,
"USC00087397","2018-06-17","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","    0",",,7,1800",,,,,"  339",",,7","  244",",,7",,,,,"  333",",,7,1800",,,,,,
"USC00087397","2018-06-18","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","    0",",,7,1800",,,,,"  350",",,7","  244",",,7",,,,,"  300",",,7,1800",,,,,,
"USC00087397","2018-06-19","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","    3",",,7,1800",,,,,"  344",",,7","  233",",,7",,,,,"  333",",,7,1800",,,,,,
"USC00087397","2018-06-20","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","    0",",,7,1800",,,,,"  367",",,7","  233",",,7",,,,,"  328",",,7,1800",,,,,,
"USC00087397","2018-06-21","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","    0",",,7,1800",,,,,"  361",",,7","  267",",,7",,,,,"  317",",,7,1800",,,,,,
"USC00087397","2018-06-22","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","    0",",,7,1800",,,,,"  361",",,7","  256",",,7",,,,,"  311",",,7,1800",,,,,,
"USC00087397","2018-06-23","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","    0",",,7,1800",,,,,"  372",",,7","  250",",,7",,,,,"  261",",,7,1800",,,,,,
"USC00087397","2018-06-24","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","  127",",,7,1800",,,,,"  350",",,7","  239",",,7",,,,,"  239",",,7,1800",,,"    1",",,7",,
"USC00087397","2018-06-25","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","  196",",,7,1800",,,,,"  339",",,7","  233",",,7",,,,,"  278",",,7,1800",,,,,,
"USC00087397","2018-06-26","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","    0",",,7,1800",,,,,"  350",",,7","  233",",,7",,,,,"  322",",,7,1800",,,,,,
"USC00087397","2018-06-27","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","    0",",,7,1800",,,,,"  356",",,7","  244",",,7",,,,,"  283",",,7,1800",,,,,,
"USC00087397","2018-06-28","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","  485",",,7,1800",,,,,"  356",",,7","  239",",,7",,,,,"  250",",,7,1800",,,,,,
"USC00087397","2018-06-29","26.91463","-81.99682","6.1","PUNTA GORDA 4 ESE, FL US","  208",",,7,1800",,,,,"  289",",,7","  244",",,7",,,,,"  283",",,7,1800",,,,,,
