"USC00045983","2018-04-20","41.32191","-122.31777","1101.2","MOUNT SHASTA, CA US","    0",",,H,1630",,,,,"  211",",,H","    0",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045983","2018-04-21","41.32191","-122.31777","1101.2","MOUNT SHASTA, CA US","    0",",,H,1630",,,,,"  222",",,H","   78",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045983","2018-04-22","41.32191","-122.31777","1101.2","MOUNT SHASTA, CA US","    0",",,H,1630",,,,,"  206",",,H","   44",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045983","2018-04-23","41.32191","-122.31777","1101.2","MOUNT SHASTA, CA US","    0",",,H,1630",,,,,"  239",",,H","   17",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045983","2018-04-24","41.32191","-122.31777","1101.2","MOUNT SHASTA, CA US","    0",",,H,1630",,,,,"  250",",,H","   22",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045983","2018-04-25","41.32191","-122.31777","1101.2","MOUNT SHASTA, CA US","    0",",,H,1630",,,,,"  272",",,H","   33",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045983","2018-04-26","41.32191","-122.31777","1101.2","MOUNT SHASTA, CA US","    0",",,H,1630","    0",",,H,","    0",",,H,","  272",",,H","   39",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045983","2018-04-27","41.32191","-122.31777","1101.2","MOUNT SHASTA, CA US","   25",",,H,1630",,,,,"  139",",,H","   44",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045983","2018-04-28","41.32191","-122.31777","1101.2","MOUNT SHASTA, CA US","   25",",,H,1630",,,,,"  106",",,H","   28",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045983","2018-04-29","41.32191","-122.31777","1101.2","MOUNT SHASTA, CA US","    0",",,H,1630",,,,,"  133",",,H","   28",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045983","2018-04-30","41.32191","-122.31777","1101.2","MOUNT SHASTA, CA US","    0",",,H,1630",,,,,"  150",",,H","   28",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045983","2018-05-01","41.32191","-122.31777","1101.2","MOUNT SHASTA, CA US","    0",",,H,1630",,,,,"  172",",,H","   11",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045983","2018-05-02","41.32191","-122.31777","1101.2","MOUNT SHASTA, CA US","    0",",,H,1630",,,,,"  211",",,H","   11",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045983","2018-05-03","41.32191","-122.31777","1101.2","MOUNT SHASTA, CA US","    0",",,H,1630",,,,,"  250",",,H","   22",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045983","2018-05-04","41.32191","-122.31777","1101.2","MOUNT SHASTA, CA US","    0",",,H,1630",,,,,"  244",",,H","   50",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00045983","2018-05-05","41.32191","-122.31777","1101.2","MOUNT SHASTA, CA US","    0",",,H,1630",,,,,"  228",",,H","   72",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
