"USC00052184","2018-07-05","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  111",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-06","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","   83",",,7",,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-07","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  100",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-08","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","   89",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-09","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  117",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-10","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  100",",,7",,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-11","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  128",",,7",,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-12","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  117",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-13","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  117",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-14","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  117",",,7",,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-15","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-16","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  139",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-17","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","   89",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  128",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-18","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  128",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-19","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  122",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-20","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  122",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-21","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  144",",,7",,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-22","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","   56",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  128",",,7",,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-23","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","   48",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  111",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-24","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","   30",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  117",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-25","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  106",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-26","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0","T,,7,0700","    0","T,,7,0700","    0",",,7,0700","  267",",,7","  106",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00052184","2018-07-27","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","   83",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-28","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","   43",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","   72",",,7",,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-29","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","   43",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","   67",",,7",,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-30","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","   83",",,7",,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-07-31","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","   83",",,7",,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-08-01","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","   83",",,7",,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-08-02","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","   89",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-08-03","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","   41",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","   89",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-08-04","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","   51",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   89",",,7",,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-08-05","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","   89",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-08-06","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  100",",,7",,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-08-07","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","   94",",,7",,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00052184","2018-08-08","37.69099","-106.30791","2391.2","DEL NORTE 3 ENE, CO US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","   89",",,7",,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
