"USC00205816","2017-12-30","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","    0","T,,7,0800","   25",",,7,","  279",",,7,0800"," -111",",,7"," -211",",,7",,,,,,,,," -167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2017-12-31","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","   10",",,7,0800","   25",",,7,","  279",",,7,0800"," -111",",,7"," -211",",,7",,,,,,,,," -189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-01","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","   23",",,7,0800","   51",",,7,","  305",",,7,0800"," -133",",,7"," -206",",,7",,,,,,,,," -172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-02","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","    3",",,7,0800","   41",",,7,","  330",",,7,0800"," -100",",,7"," -172",",,7",,,,,,,,," -156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-03","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","   20",",,7,0800","   41",",,7,",,," -106",",,7"," -161",",,7",,,,,,,,," -117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-04","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","   18",",,7,0800","   25",",,7,",,,"  -94",",,7"," -200",",,7",,,,,,,,," -200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-05","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","   15",",,7,0800","   25",",,7,","  330",",,7,0800"," -172",",,7"," -233",",,7",,,,,,,,," -217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-06","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","   36",",,7,0800","   64",",,7,","  356",",,7,0800"," -161",",,7"," -222",",,7",,,,,,,,," -217",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-07","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","   18",",,7,0800","   25",",,7,","  356",",,7,0800","  -61",",,7"," -222",",,7",,,,,,,,,"  -67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-08","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","   74",",,7,0800","  191",",,7,","  406",",,7,0800","  -44",",,7","  -89",",,7",,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-09","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","    0","T,,7,0800","    8",",,7,","  406",",,7,0800","  -22",",,7","  -61",",,7",,,,,,,,,"  -61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-10","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","    0",",,7,0800","    0",",,7,","  356",",,7,0800","  -17",",,7","  -72",",,7",,,,,,,,,"  -17",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-11","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","   28",",,7,0800","    0",",,7,","  305",",,7,0800","   39",",,7","  -17",",,7",,,,,,,,,"   39",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-12","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","   97",",,7,0800","  140",",,7,","  305",",,7,0800","   50",",,7"," -128",",,7",,,,,,,,," -122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-13","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","   33",",,7,0800",,,"  356",",,7,0800"," -122",",,7"," -194",",,7",,,,,,,,," -194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-14","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","    5",",,7,0800","   13",",,7,","  305",",,7,0800"," -111",",,7"," -200",",,7",,,,,,,,," -139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-15","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","   18",",,7,0800","   76",",,7,","  381",",,7,0800","  -94",",,7"," -200",",,7",,,,,,,,," -106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-16","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","   10",",,7,0800","   46",",,7,","  406",",,7,0800","  -72",",,7"," -144",",,7",,,,,,,,," -144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-17","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","    0","T,,7,0800","    0","T,,7,","  356",",,7,0800","  -83",",,7"," -150",",,7",,,,,,,,," -117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-18","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","    0",",,7,0800","    0",",,7,","  356",",,7,0800","  -67",",,7"," -122",",,7",,,,,,,,," -100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-19","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","    0",",,7,0800","    0",",,7,","  356",",,7,0800","   11",",,7"," -100",",,7",,,,,,,,,"  -44",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-21","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","    0",",,7,0800","    0",",,7,","  305",",,7,0800","   39",",,7","  -22",",,7",,,,,,,,,"   -6",",,7,0800","    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-22","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","    0",",,7,0800","    0",",,7,","  305",",,7,0800","   44",",,7","  -22",",,7",,,,,,,,,"  -22",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-23","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","   99",",,7,0800","  107",",,7,","  381",",,7,0800","  -22",",,7","  -94",",,7",,,,,,,,,"  -89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-24","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","    0","T,,7,0800","    0","T,,7,","  381",",,7,0800","  -67",",,7"," -133",",,7",,,,,,,,," -133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-25","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","    0","T,,7,0800","    0","T,,7,","  381",",,7,0800","  -72",",,7"," -133",",,7",,,,,,,,,"  -83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-26","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","    0",",,7,0800","    0",",,7,","  381",",,7,0800","  -22",",,7","  -83",",,7",,,,,,,,,"  -50",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-27","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","    0",",,7,0800","    0",",,7,","  305",",,7,0800","   50",",,7","  -50",",,7",,,,,,,,,"   28",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-28","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","    0","T,,7,0800","    0","T,,7,","  305",",,7,0800","   28",",,7","  -72",",,7",,,,,,,,,"  -72",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-29","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","    0","T,,7,0800","    0","T,,7,","  305",",,7,0800","  -72",",,7"," -111",",,7",,,,,,,,," -111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00205816","2018-01-30","46.3287","-85.5033","270.1","NEWBERRY CORRECTIONAL FACILITY, MI US","    0","T,,7,0800","    8",",,7,","  305",",,7,0800","  -94",",,7"," -172",",,7",,,,,,,,," -161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
