"USC00050756","2018-07-07","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  283",",,7","  106",",,7",,,,,"  139",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-08","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  317",",,7","  133",",,7",,,,,"  144",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-09","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   64",",,7,0630","    0",",,7,0630","    0",",,7,0630","  322",",,7","  139",",,7",,,,,"  139",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-10","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  267",",,7","  139",",,7",,,,,"  139",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-11","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  317",",,7","  128",",,7",,,,,"  133",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-12","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   20",",,7,0630","    0",",,7,0630","    0",",,7,0630","  306",",,7","  128",",,7",,,,,"  139",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-13","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   10",",,7,0630","    0",",,7,0630","    0",",,7,0630","  306",",,7","  128",",,7",,,,,"  139",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-14","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  300",",,7","  133",",,7",,,,,"  194",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-15","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0","T,,7,0630","    0",",,7,0630","    0",",,7,0630","  322",",,7","  156",",,7",,,,,"  161",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-16","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   10",",,7,0630","    0",",,7,0630","    0",",,7,0630","  239",",,7","  139",",,7",,,,,"  139",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-17","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  278",",,7","  111",",,7",,,,,"  150",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-18","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   46",",,7,0630","    0",",,7,0630","    0",",,7,0630","  294",",,7","  128",",,7",,,,,"  167",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-19","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  328",",,7","  161",",,7",,,,,"  178",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-20","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  350",",,7","  178",",,7",,,,,"  217",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-21","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  333",",,7","  172",",,7",,,,,"  183",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-22","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   20",",,7,0630","    0",",,7,0630","    0",",,7,0630","  361",",,7","  167",",,7",,,,,"  211",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-23","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   38",",,7,0630","    0",",,7,0630","    0",",,7,0630","  317",",,7","  139",",,7",,,,,"  139",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-24","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   41",",,7,0630","    0",",,7,0630","    0",",,7,0630","  278",",,7","  133",",,7",,,,,"  150",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-25","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   15",",,7,0630","    0",",,7,0630","    0",",,7,0630","  289",",,7","  144",",,7",,,,,"  144",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-26","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   28",",,7,0630","    0",",,7,0630","    0",",,7,0630","  283",",,7","  128",",,7",,,,,"  128",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-07-27","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   38",",,7,0630","    0","T,,7,0630","    0",",,7,0630","  306",",,7","  128",",,7",,,,,"  128",",,7,0630",,,"    1",",,7",,,"    1",",,Z",,,,
"USC00050756","2018-07-28","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   38",",,7,0630","    0",",,7,0630","    0",",,7,0630","  256",",,7","  100",",,7",,,,,"  106",",,7,0630",,,"    1",",,7",,,,,,,,
"USC00050756","2018-07-29","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   81",",,7,0630","    0",",,7,0630","    0",",,7,0630","  278",",,7","  106",",,7",,,,,"  128",",,7,0630",,,"    1",",,7",,,,,,,,
"USC00050756","2018-07-30","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   20",",,7,0630","    0","T,,7,0630","    0",",,7,0630","  228",",,7","  111",",,7",,,,,"  111",",,7,0630",,,"    1",",,7",,,"    1",",,Z",,,,
"USC00050756","2018-07-31","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  222",",,7","   83",",,7",,,,,"   83",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-01","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  272",",,7","   83",",,7",,,,,"  128",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-02","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0","T,,7,0630","    0",",,7,0630","    0",",,7,0630","  300",",,7","  122",",,7",,,,,"  139",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-03","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  300",",,7","  139",",,7",,,,,"  178",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-04","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    5",",,7,0630","    0",",,7,0630","    0",",,7,0630","  267",",,7","  144",",,7",,,,,"  161",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-05","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    3",",,7,0630","    0",",,7,0630","    0",",,7,0630","  328",",,7","  139",",,7",,,,,"  178",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-06","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    3",",,7,0630","    0",",,7,0630","    0",",,7,0630","  300",",,7","  139",",,7",,,,,"  144",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-07","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   61",",,7,0630","    0","T,,7,0630","    0",",,7,0630","  267",",,7","  117",",,7",,,,,"  122",",,7,0630",,,"    1",",,7",,,"    1",",,Z",,,,
"USC00050756","2018-08-08","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   36",",,7,0630","    0","T,,7,0630","    0",",,7,0630","  261",",,7","  122",",,7",,,,,"  144",",,7,0630",,,"    1",",,7",,,"    1",",,Z",,,,
"USC00050756","2018-08-09","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0","T,,7,0630","    0",",,7,0630","    0",",,7,0630","  267",",,7","  117",",,7",,,,,"  122",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-10","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  289",",,7","  117",",,7",,,,,"  139",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-11","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  272",",,7","  128",",,7",,,,,"  133",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-12","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  272",",,7","  111",",,7",,,,,"  117",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-13","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  267",",,7","  106",",,7",,,,,"  122",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-14","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  300",",,7","  100",",,7",,,,,"  133",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-15","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    8",",,7,0630","    0",",,7,0630","    0",",,7,0630","  289",",,7","  117",",,7",,,,,"  133",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-16","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    5",",,7,0630","    0",",,7,0630","    0",",,7,0630","  306",",,7","  128",",,7",,,,,"  183",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-17","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   13",",,7,0630","    0",",,7,0630","    0",",,7,0630","  300",",,7","  144",",,7",,,,,"  156",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-18","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","  107",",,7,0630","    0","T,,7,0630","    0",",,7,0630","  278",",,7","  128",",,7",,,,,"  139",",,7,0630",,,"    1",",,7",,,"    1",",,Z",,,,
"USC00050756","2018-08-19","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    3",",,7,0630","    0",",,7,0630","    0",",,7,0630","  267",",,7","  100",",,7",,,,,"  111",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-20","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  217",",,7","   67",",,7",,,,,"   67",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-21","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  250",",,7","   67",",,7",,,,,"   94",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-22","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   89",",,7,0630","    0",",,7,0630","    0",",,7,0630","  239",",,7","   89",",,7",,,,,"  122",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-23","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    3",",,7,0630","    0",",,7,0630","    0",",,7,0630","  211",",,7","  117",",,7",,,,,"  144",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-24","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  300",",,7","  133",",,7",,,,,"  139",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-25","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  294",",,7","  128",",,7",,,,,"  128",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-26","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    5",",,7,0630","    0",",,7,0630","    0",",,7,0630","  317",",,7","  128",",,7",,,,,"  161",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-27","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    3",",,7,0630","    0",",,7,0630","    0",",,7,0630","  322",",,7","  161",",,7",,,,,"  172",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-28","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  328",",,7","  100",",,7",,,,,"  100",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-29","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  256",",,7","   94",",,7",,,,,"  111",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-30","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  272",",,7","  106",",,7",,,,,"  172",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-08-31","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  322",",,7","  167",",,7",,,,,"  189",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-09-01","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0","T,,7,0630","    0",",,7,0630","    0",",,7,0630","  283",",,7","  117",",,7",,,,,"  117",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-09-02","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    3",",,7,0630","    0",",,7,0630","    0",",,7,0630","  278",",,7","  117",",,7",,,,,"  156",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-09-03","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    3",",,7,0630","    0",",,7,0630","    0",",,7,0630","  278",",,7","  128",",,7",,,,,"  144",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-09-04","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  239",",,7","  100",",,7",,,,,"  128",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-09-05","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0","T,,7,0630","    0",",,7,0630","    0",",,7,0630","  261",",,7","  117",",,7",,,,,"  117",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-09-06","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","   46",",,7,0630","    0",",,7,0630","    0",",,7,0630","  244",",,7","  106",",,7",,,,,"  117",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-09-07","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    3",",,7,0630","    0",",,7,0630","    0",",,7,0630","  200",",,7","   83",",,7",,,,,"   89",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-09-08","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  233",",,7","   83",",,7",,,,,"  117",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-09-09","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  244",",,7","  100",",,7",,,,,"  106",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-09-10","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  283",",,7","  106",",,7",,,,,"  156",",,7,0630",,,,,,,,,,,,
"USC00050756","2018-09-11","39.0294","-104.8018","2120.5","BLACK FOREST 6 WNW, CO US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  328",",,7","  128",",,7",,,,,"  178",",,7,0630",,,,,,,,,,,,
