"USC00413266","2018-05-04","31.18528","-105.74139","1190.2","FORT HANCOCK 8 SSE, TX US","    0",",,7,0700",,,,,"  283",",,7","   44",",,7",,,,,"   72",",,7,0700",,,,,,,,,,
"USC00413266","2018-05-05","31.18528","-105.74139","1190.2","FORT HANCOCK 8 SSE, TX US","    0",",,7,0700",,,,,"  289",",,7","   72",",,7",,,,,"  111",",,7,0700",,,,,,,,,,
"USC00413266","2018-05-06","31.18528","-105.74139","1190.2","FORT HANCOCK 8 SSE, TX US","    0",",,7,0700",,,,,"  306",",,7","  111",",,7",,,,,"  139",",,7,0700",,,,,,,,,,
"USC00413266","2018-05-07","31.18528","-105.74139","1190.2","FORT HANCOCK 8 SSE, TX US","    0",",,7,0700",,,,,"  333",",,7","  139",",,7",,,,,"  189",",,7,0700",,,,,,,,,,
"USC00413266","2018-05-08","31.18528","-105.74139","1190.2","FORT HANCOCK 8 SSE, TX US","    0",",,7,0700",,,,,"  361",",,7","  189",",,7",,,,,"  189",",,7,0700",,,,,,,,,,
"USC00413266","2018-05-09","31.18528","-105.74139","1190.2","FORT HANCOCK 8 SSE, TX US","    0",",,7,0700",,,,,"  383",",,7","  111",",,7",,,,,"  133",",,7,0700",,,,,,,,,,
"USC00413266","2018-05-10","31.18528","-105.74139","1190.2","FORT HANCOCK 8 SSE, TX US","    0",",,7,0700",,,,,"  389",",,7","  133",",,7",,,,,"  183",",,7,0700",,,,,,,,,,
"USC00413266","2018-05-11","31.18528","-105.74139","1190.2","FORT HANCOCK 8 SSE, TX US","    0",",,7,0700",,,,,"  394",",,7","  183",",,7",,,,,"  183",",,7,0700",,,,,,,,,,
"USC00413266","2018-05-12","31.18528","-105.74139","1190.2","FORT HANCOCK 8 SSE, TX US","    0",",,7,0700",,,,,"  378",",,7","  144",",,7",,,,,"  161",",,7,0700",,,,,,,,,,
"USC00413266","2018-05-13","31.18528","-105.74139","1190.2","FORT HANCOCK 8 SSE, TX US","    0",",,7,0700",,,,,"  356",",,7","  161",",,7",,,,,"  161",",,7,0700",,,,,,,,,,
"USC00413266","2018-05-14","31.18528","-105.74139","1190.2","FORT HANCOCK 8 SSE, TX US","    0",",,7,0700",,,,,"  344",",,7","  106",",,7",,,,,"  133",",,7,0700",,,,,,,,,,
"USC00413266","2018-05-15","31.18528","-105.74139","1190.2","FORT HANCOCK 8 SSE, TX US","    0",",,7,0700",,,,,"  356",",,7","  128",",,7",,,,,"  128",",,7,0700",,,,,,,,,,
"USC00413266","2018-05-16","31.18528","-105.74139","1190.2","FORT HANCOCK 8 SSE, TX US","    0",",,7,0700",,,,,"  356",",,7","  106",",,7",,,,,"  206",",,7,0700",,,,,,,,,,
"USC00413266","2018-05-17","31.18528","-105.74139","1190.2","FORT HANCOCK 8 SSE, TX US","    0",",,7,0700",,,,,"  383",",,7","  206",",,7",,,,,"  206",",,7,0700",,,,,,,,,,
"USC00413266","2018-05-18","31.18528","-105.74139","1190.2","FORT HANCOCK 8 SSE, TX US","    0",",,7,0700",,,,,"  383",",,7","  122",",,7",,,,,"  122",",,7,0700",,,,,,,,,,
"USC00413266","2018-05-19","31.18528","-105.74139","1190.2","FORT HANCOCK 8 SSE, TX US","    0",",,7,0700",,,,,"  361",",,7","   72",",,7",,,,,"   89",",,7,0700",,,,,,,,,,
"USC00413266","2018-05-20","31.18528","-105.74139","1190.2","FORT HANCOCK 8 SSE, TX US","    0",",,7,0700",,,,,"  344",",,7","   83",",,7",,,,,"  167",",,7,0700",,,,,,,,,,
