"USC00381645","2018-06-30","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  222",",,7",,,,,"  311",",,7,0700",,,,,,,,,,,,
"USC00381645","2018-07-01","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  228",",,7",,,,,"  306",",,7,0700","  272",",,7","  306",",,7",,,,,,,,
"USC00381645","2018-07-02","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  233",",,7",,,,,"  317",",,7,0700",,,,,,,,,,,,
"USC00381645","2018-07-03","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  222",",,7",,,,,"  322",",,7,0700",,,,,,,,,,,,
"USC00381645","2018-07-04","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  361",",,7","  222",",,7",,,,,"  328",",,7,0700","  283",",,7","  311",",,7",,,,,,,,
"USC00381645","2018-07-05","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  228",",,7",,,,,"  272",",,7,0700",,,,,,,,,,,,
"USC00381645","2018-07-06","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  217",",,7",,,,,"  322",",,7,0700",,,,,,,,,,,,
"USC00381645","2018-07-07","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  361",",,7","  211",",,7",,,,,"  250",",,7,0700","  283",",,7","  311",",,7",,,,,,,,
"USC00381645","2018-07-08","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  361",",,7","  178",",,7",,,,,"  256",",,7,0700","  267",",,7","  283",",,7",,,,,,,,
"USC00381645","2018-07-09","34.72709","-80.03754","62.5","CHESTERFIELD 3 E, SC US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  161",",,7",,,,,"  300",",,7,0700",,,,,,,,,,,,
