"USC00402202","2018-04-26","36.0148","-85.1313","551.7","CROSSVILLE EXPERIMENTAL STATION, TN US","   13",",,7,0700",,,,,"  144",",,7","   83",",,7",,,,,,,,,"   13",",,7,0700",,,,,,,,,"  106",",,7","  156",",,7","   94",",,7,0700","   47",",,7",,,"  106",",,7",,,"  122",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00402202","2018-04-27","36.0148","-85.1313","551.7","CROSSVILLE EXPERIMENTAL STATION, TN US","   61",",,7,0700",,,,,"  117",",,7","   61",",,7",,,,,,,,,"    5",",,7,0700",,,,,,,,,"   89",",,7","  156",",,7","   83",",,7,0700","   55",",,7",,,"  106",",,7",,,"  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00402202","2018-04-28","36.0148","-85.1313","551.7","CROSSVILLE EXPERIMENTAL STATION, TN US","    3",",,7,0700",,,,,"  178",",,7","   33",",,7",,,,,,,,,"   46",",,7,0700",,,,,,,,,"   89",",,7","  233",",,7","   61",",,7,0700","   63",",,7",,,"  100",",,7",,,"  128",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00402202","2018-04-29","36.0148","-85.1313","551.7","CROSSVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0700",,,,,"  194",",,7","   22",",,7",,,,,,,,,"   74",",,7,0700",,,,,,,,,"   56",",,7","  244",",,7","   44",",,7,0700","  105",",,7",,,"  100",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00402202","2018-04-30","36.0148","-85.1313","551.7","CROSSVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0700",,,,,"  156",",,7","   11",",,7",,,,,,,,,"   58",",,7,0700",,,,,,,,,"   67",",,7","  211",",,7","   33",",,7,0700","   72",",,7",,,"  100",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00402202","2018-05-01","36.0148","-85.1313","551.7","CROSSVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0700",,,,,"  222",",,7","   33",",,7",,,,,,,,,"   46",",,7,0700",,,,,,,,,"   67",",,7","  256",",,7","   89",",,7,0700","   43",",,7",,,"  100",",,7",,,"  139",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00402202","2018-05-02","36.0148","-85.1313","551.7","CROSSVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0700",,,,,"  239",",,7","   89",",,7",,,,,,,,,"   56",",,7,0700",,,,,,,,,"  128",",,7","  283",",,7","  150",",,7,0700","   37",",,7",,,"  117",",,7",,,"  150",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00402202","2018-05-03","36.0148","-85.1313","551.7","CROSSVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0700",,,,,"  250",",,7","  139",",,7",,,,,,,,,"   41",",,7,0700",,,,,,,,,"  144",",,7","  256",",,7","  139",",,7,0700","   23",",,7",,,"  133",",,7",,,"  156",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00402202","2018-05-04","36.0148","-85.1313","551.7","CROSSVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0700",,,,,"  267",",,7","  139",",,7",,,,,,,,,"   58",",,7,0700",,,,,,,,,"  156",",,7","  306",",,7","  178",",,7,0700","   39",",,7",,,"  139",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00402202","2018-05-05","36.0148","-85.1313","551.7","CROSSVILLE EXPERIMENTAL STATION, TN US","    0",",,7,0700",,,,,"  233",",,7","  156",",,7",,,,,,,,,"   30",",,7,0700",,,,,,,,,"  172",",,7","  267",",,7","  167",",,7,0700","   32",",,7",,,"  167",",,7",,,"  178",",,7",,,,,,,,,,,,,,,,,,,,,,,,
