"USC00051932","2018-07-20","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  344",",,7","  111",",,7",,,,,,,,,"  128",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-07-21","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  339",",,7","  128",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-07-22","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  344",",,7","  167",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-07-23","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  322",",,7","  133",",,7","    3",",,7",,,"   46",",,7",,,"  144",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-07-24","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  317",",,7","  106",",,7",,,,,,,,,"  128",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-07-25","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  333",",,7","  128",",,7",,,,,,,,,"  156",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-07-26","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  311",",,7","  106",",,7",,,,,,,,,"  139",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-07-27","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  317",",,7","  100",",,7",,,,,,,,,"  111",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-07-28","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  306",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-07-29","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  317",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-07-30","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  311",",,7","   94",",,7","    3",",,7",,,"    0",",,7",,,"  100",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-07-31","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  283",",,7","   83",",,7",,,,,,,,,"  100",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-01","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  317",",,7","  100",",,7",,,,,,,,,"  106",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-02","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  267",",,7","   89",",,7",,,,,,,,,"  106",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-03","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","   28",",,7,0730","    0",",,7,","    0",",,7,0730","  317",",,7","  106",",,7",,,,,,,,,"  139",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-04","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  267",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-08-05","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  317",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-08-06","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  317",",,7","   89",",,7","    3",",,7",,,"   71",",,7",,,"   94",",,7,0730",,,"    1",",,7",,,,,,,,
"USC00051932","2018-08-07","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  283",",,7","   72",",,7",,,,,,,,,"   83",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-08","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  306",",,7","   78",",,7",,,,,,,,,"   89",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-09","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  311",",,7","   89",",,7",,,,,,,,,"  122",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-10","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  328",",,7","  122",",,7",,,,,,,,,"  133",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-11","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  328",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-08-12","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  328",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-08-13","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  350",",,7","  117",",,7","    3",",,7",,,"    0",",,7",,,"  128",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-14","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  333",",,7","  100",",,7",,,,,,,,,"  106",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-15","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  300",",,7","   94",",,7",,,,,,,,,"  100",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-16","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  317",",,7","   94",",,7",,,,,,,,,"  128",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-17","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  306",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-08-18","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  311",",,7","  122",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-08-19","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  256",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-08-20","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  228",",,7","   61",",,7","    4",",,7",,,"   89",",,7",,,"   67",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-21","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","   33",",,7,0730","    0",",,7,","    0",",,7,0730","  300",",,7","   67",",,7",,,,,,,,,"  133",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-22","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","   23",",,7,0730","    0",",,7,","    0",",,7,0730","  217",",,7","  100",",,7",,,,,,,,,"  100",",,7,0730",,,"    1",",,7",,,,,,,,
"USC00051932","2018-08-23","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","  102",",,7,0730","    0",",,7,","    0",",,7,0730","  261",",,7","  100",",,7",,,,,,,,,"  111",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-24","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  250",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-08-25","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  283",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-08-26","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  283",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-08-27","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  294",",,7","  150",",,7","    4",",,7",,,"   10",",,7",,,"  178",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-28","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  278",",,7","   61",",,7",,,,,,,,,"   83",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-29","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  244",",,7","   50",",,7",,,,,,,,,"   56",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-30","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  283",",,7","   56",",,7",,,,,,,,,"   78",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-08-31","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  294",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-09-01","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  283",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-09-02","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  267",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-09-03","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  278",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-09-04","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  267",",,7","   50",",,7","    4",",,7",,,"    0",",,7",,,"   50",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-05","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  283",",,7","   50",",,7",,,,,,,,,"  106",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-06","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  261",",,7","  100",",,7",,,,,,,,,"  100",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-07","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  267",",,7","   50",",,7",,,,,,,,,"   50",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-08","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  272",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-09-09","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  294",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-09-10","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  283",",,7","   56",",,7","    3",",,7",,,"    0",",,7",,,"   56",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-11","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  300",",,7","   56",",,7",,,,,,,,,"  111",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-12","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  300",",,7","   94",",,7",,,,,,,,,"  100",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-13","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  294",",,7","  100",",,7",,,,,,,,,"  128",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-14","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  289",",,7","   56",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-15","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  294",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-09-16","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  311",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-09-17","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  300",",,7","   94",",,7","    3",",,7",,,"    0",",,7",,,"  100",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-18","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","   20",",,7,0730","    0",",,7,","    0",",,7,0730","  289",",,7","  100",",,7",,,,,,,,,"  106",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-19","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  306",",,7","   83",",,7",,,,,,,,,"   89",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-20","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  278",",,7","   83",",,7",,,,,,,,,"  133",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-21","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  228",",,7","   11",",,7",,,,,,,,,"   11",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-22","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  256",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-09-23","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  272",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-09-24","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  261",",,7","   56",",,7","    3",",,7",,,"   33",",,7",,,"  100",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-25","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  233",",,7","    0",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-26","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  172",",,7","    0",",,7",,,,,,,,,"    6",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-27","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  206",",,7","   -6",",,7",,,,,,,,,"   -6",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-28","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  233",",,7","   -6",",,7",,,,,,,,,"   17",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-09-29","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  256",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-09-30","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  278",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-10-01","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  261",",,7","   94",",,7","    3",",,7",,,"    0",",,7",,,"  139",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-10-02","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    5",",,7,0730","    0",",,7,","    0",",,7,0730","  228",",,7","   72",",,7",,,,,,,,,"   78",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-10-03","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","   18",",,7,0730","    0",",,7,","    0",",,7,0730","  189",",,7","   78",",,7",,,,,,,,,"  111",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-10-04","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","   18",",,7,0730","    0",",,7,","    0",",,7,0730","  211",",,7","   72",",,7",,,,,,,,,"   94",",,7,0730",,,"    1",",,7",,,,,,,,
"USC00051932","2018-10-05","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","  173",",,7,0730","    0",",,7,","    0",",,7,0730","  144",",,7","   72",",,7",,,,,,,,,"  100",",,7,0730",,,"    1",",,7",,,,,,,,
"USC00051932","2018-10-06","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  117",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-10-07","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  100",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-10-08","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","   83",",,7","   11",",,7","    3",",,7",,,"  312",",,7",,,"   11",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-10-09","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","   20",",,7,0730","    0",",,7,","    0",",,7,0730","   44",",,7","    0",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-10-10","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","   30",",,7,0730","    0",",,7,","    0",",,7,0730","   78",",,7","    0",",,7",,,,,,,,,"   22",",,7,0730","    1",",,7",,,,,,,,,,
"USC00051932","2018-10-11","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","   25",",,7,0730","    0","T,,7,","    0",",,7,0730","   56",",,7","  -17",",,7",,,,,,,,,"  -11",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-10-12","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","   15",",,7,0730","    0",",,7,","    0",",,7,0730","   67",",,7","  -11",",,7",,,,,,,,,"   -6",",,7,0730","    1",",,7",,,,,,,,,,
"USC00051932","2018-10-13","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  122",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-10-14","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  156",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-10-15","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0","T,,7,","    0",",,7,0730","   28",",,7"," -111",",,7","    3",",,7",,,"    3",",,7",,," -106",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-10-16","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","   50",",,7"," -111",",,7",,,,,,,,,"  -67",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-10-17","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  133",",,7","  -67",",,7",,,,,,,,,"  -11",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-10-18","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  161",",,7","  -22",",,7",,,,,,,,,"   22",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-10-19","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","   10",",,7,0730","    0",",,7,","    0",",,7,0730","  133",",,7","  -28",",,7",,,,,,,,,"  -28",",,7,0730","    1",",,7",,,,,,,,,,
"USC00051932","2018-10-20","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  150",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-10-21","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  183",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-10-22","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  194",",,7","    6",",,7","    3",",,7",,,"    0",",,7",,,"    6",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-10-23","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  200",",,7","    6",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-10-24","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","   56",",,7,0730","    0",",,7,","    0",",,7,0730","  172",",,7","   28",",,7",,,,,,,,,"   28",",,7,0730","    1",",,7","    1",",,7",,,,,,,,
"USC00051932","2018-10-25","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  150",",,7","   -6",",,7",,,,,,,,,"   -6",",,7,0730","    1",",,7",,,,,,,,,,
"USC00051932","2018-10-26","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US","    0",",,7,0730","    0",",,7,","    0",",,7,0730","  139",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,0730",,,,,,,,,,,,
"USC00051932","2018-10-27","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  128",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-10-28","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  189",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00051932","2018-10-29","40.45155","-107.5906","1980.0","CRAIG 4 SW, CO US",,,"    0",",,7,","    0",",,7,0730","  206",",,7","    0",",,7","    3",",,7",,,"    0",",,7",,,"   28",",,7,0730",,,,,,,,,,,,
