"USC00406806","2018-07-05","36.247","-86.5631","179.8","OLD HICKORY WEATHER FORECAST OFFICE, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  239",",,7",,,,,,,"  272",",,7,0700",,,,,,,,,,,,,,
"USC00406806","2018-07-06","36.247","-86.5631","179.8","OLD HICKORY WEATHER FORECAST OFFICE, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  228",",,7",,,,,,,"  239",",,7,0700",,,,,,,,,,,,,,
"USC00406806","2018-07-07","36.247","-86.5631","179.8","OLD HICKORY WEATHER FORECAST OFFICE, TN US","  137",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  206",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,
"USC00406806","2018-07-08","36.247","-86.5631","179.8","OLD HICKORY WEATHER FORECAST OFFICE, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  294",",,7","  200",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,
"USC00406806","2018-07-09","36.247","-86.5631","179.8","OLD HICKORY WEATHER FORECAST OFFICE, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  217",",,7",,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,
"USC00406806","2018-07-10","36.247","-86.5631","179.8","OLD HICKORY WEATHER FORECAST OFFICE, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  222",",,7",,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,
"USC00406806","2018-07-11","36.247","-86.5631","179.8","OLD HICKORY WEATHER FORECAST OFFICE, TN US","   28",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  222",",,7",,,,,,,"  228",",,7,0700",,,,,,,,,,,,,,
"USC00406806","2018-07-12","36.247","-86.5631","179.8","OLD HICKORY WEATHER FORECAST OFFICE, TN US","   18",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  217",",,7",,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,
"USC00406806","2018-07-13","36.247","-86.5631","179.8","OLD HICKORY WEATHER FORECAST OFFICE, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  339",",,7","  194",",,7",,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00406806","2018-07-14","36.247","-86.5631","179.8","OLD HICKORY WEATHER FORECAST OFFICE, TN US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  194",",,7",,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,
