"USC00413686","2017-12-05","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    5",",,7,0800","    0",",,7","    0",",,7","  289",",,7","  106",",,7",,,,,,,"   36",",,7,0800",,,,,,,"  117",",,7","  228",",,7","  117",",,7,0800","  100",",,7",,,,,,
"USC00413686","2017-12-07","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   38",",,7,0800","    0",",,7","    0",",,7","  150",",,7","   22",",,7",,,,,,,"   61",",,7,0800",,,,,,,"   33",",,7","  261",",,7","   39",",,7,0800","  727",",,7",,,,,,
"USC00413686","2017-12-08","30.7188","-97.3211","169.2","GRANGER DAM, TX US","  330",",,7,0800","    0",",,7","    0",",,7","  128",",,7","  -22",",,7",,,,,,,"  117",",,7,0800",,,,,,,"   22",",,7","  250",",,7","  -17",",,7,0800","  866",",,7",,,,,,
"USC00413686","2017-12-09","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7","  -17",",,7",,,,,,,"   20",",,7,0800",,,,,,,"   22",",,7","   83",",,7","   33",",,7,0800","   87",",,7",,,,,,
"USC00413686","2017-12-10","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","    0",",,7",,,,,,,"   30",",,7,0800",,,,,,,"   33",",,7","  128",",,7","   17",",,7,0800","  174",",,7",,,,,,
"USC00413686","2017-12-11","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","    6",",,7",,,,,,,"   33",",,7,0800",,,,,,,"   33",",,7","  128",",,7","   83",",,7,0800","   93",",,7",,,,,,
"USC00413686","2017-12-12","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   17",",,7",,,,,,,"   64",",,7,0800",,,,,,,"   39",",,7","  144",",,7","   72",",,7,0800","  106",",,7",,,,,,
"USC00413686","2017-12-13","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  150",",,7","    6",",,7",,,,,,,"   15",",,7,0800",,,,,,,"   22",",,7","  139",",,7","   56",",,7,0800","  158",",,7",,,,,,
"USC00413686","2017-12-14","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   56",",,7",,,,,,,"   18",",,7,0800",,,,,,,"   39",",,7","  144",",,7","   83",",,7,0800","   84",",,7",,,,,,
"USC00413686","2017-12-15","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   50",",,7",,,,,,,"   33",",,7,0800",,,,,,,"   39",",,7","  144",",,7","   50",",,7,0800","  224",",,7",,,,,,
"USC00413686","2017-12-16","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","   39",",,7",,,,,,,"   23",",,7,0800",,,,,,,"   56",",,7","  122",",,7","   56",",,7,0800","   77",",,7",,,,,,
"USC00413686","2017-12-17","30.7188","-97.3211","169.2","GRANGER DAM, TX US","  396",",,7,0800","    0",",,7","    0",",,7","  106",",,7","   56",",,7",,,,,,,,,,,,,,,"   56",",,7","   78",",,7","   78",",,7,0800","   64",",,7",,,,,,
"USC00413686","2017-12-18","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    5",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   72",",,7",,,,,,,"   10",",,7,0800",,,,,,,"   72",",,7","  122",",,7","  100",",,7,0800","   60",",,7","    1",",,7",,,,
"USC00413686","2017-12-19","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   97",",,7,0800","    0",",,7","    0",",,7","  194",",,7","  100",",,7",,,,,,,,,,,,,,,"  106",",,7","  150",",,7","  172",",,7,0800","   87",",,7",,,,,,
"USC00413686","2017-12-20","30.7188","-97.3211","169.2","GRANGER DAM, TX US","  152",",,7,0800","    0",",,7","    0",",,7","  217",",,7","  100",",,7",,,,,,,,,,,,,,,"  122",",,7","  189",",,7","  106",",,7,0800","  148",",,7",,,,,,
"USC00413686","2017-12-21","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   78",",,7",,,,,,,"   18",",,7,0800",,,,,,,"  106",",,7","  189",",,7","  111",",,7,0800","   66",",,7",,,,,,
"USC00413686","2017-12-22","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   15",",,7,0800","    0",",,7","    0",",,7","  250",",,7","  111",",,7",,,,,,,,,,,,,,,"  106",",,7","  206",",,7","  133",",,7,0800","  114",",,7","    1",",,7",,,,
"USC00413686","2017-12-23","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   13",",,7,0800","    0",",,7","    0",",,7","  133",",,7","   11",",,7",,,,,,,"   23",",,7,0800",,,,,,,"   39",",,7","  200",",,7","   17",",,7,0800","  307",",,7",,,,,,
"USC00413686","2017-12-27","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7","   28",",,7",,,,,,,"   15",",,7,0800",,,,,,,"   39",",,7","  122",",,7","   39",",,7,0800","   93",",,7",,,,,,
"USC00413686","2017-12-28","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    3",",,7,0800","    0",",,7","    0",",,7","   39",",,7","   22",",,7",,,,,,,"   10",",,7,0800",,,,,,,"   28",",,7","  117",",,7","   28",",,7,0800","  225",",,7",,,,,,
"USC00413686","2017-12-29","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","   78",",,7","   28",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   33",",,7","   83",",,7","   39",",,7,0800","  134",",,7",,,,,,
"USC00413686","2017-12-30","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","   94",",,7","   39",",,7",,,,,,,"    5",",,7,0800",,,,,,,"   56",",,7","   89",",,7","   94",",,7,0800","   69",",,7",,,,,,
"USC00413686","2017-12-31","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    3",",,7,0800","    0",",,7","    0",",,7","  117",",,7","   33",",,7",,,,,,,"   10",",,7,0800",,,,,,,"   50",",,7","  122",",,7","   33",",,7,0800","  243",",,7",,,,,,
"USC00413686","2018-01-01","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,"    0",",,7,0800",,,,,,,,,,,,,,,,,,,,
"USC00413686","2018-01-02","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","   28",",,7","  -67",",,7",,,,,,,"    0",",,7,0800",,,,,,,"    0",",,7","   50",",,7","  -39",",,7,0800","  415",",,7",,,,,,
"USC00413686","2018-01-04","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  128",",,7","  -89",",,7",,,,,,,"   25",",,7,0800",,,,,,,"    0",",,7","   50",",,7","  -28",",,7,0800","  288",",,7",,,,,,
"USC00413686","2018-01-05","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  111",",,7","  -28",",,7",,,,,,,"   13",",,7,0800",,,,,,,"    6",",,7","   72",",,7","   39",",,7,0800","   34",",,7",,,,,,
"USC00413686","2018-01-06","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  161",",,7","   11",",,7",,,,,,,"   10",",,7,0800",,,,,,,"   33",",,7","  122",",,7","   33",",,7,0800","   60",",,7",,,,,,
"USC00413686","2018-01-07","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","   33",",,7",,,,,,,"   13",",,7,0800",,,,,,,"   72",",,7","  150",",,7","  122",",,7,0800","  111",",,7",,,,,,
"USC00413686","2018-01-08","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    3",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   67",",,7",,,,,,,"   23",",,7,0800",,,,,,,"   89",",,7","  161",",,7","   72",",,7,0800","  204",",,7",,,,,,
"USC00413686","2018-01-09","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   17",",,7",,,,,,,"    3",",,7,0800",,,,,,,"   44",",,7","  161",",,7","   22",",,7,0800","  151",",,7",,,,,,
"USC00413686","2018-01-10","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   22",",,7",,,,,,,"    5",",,7,0800",,,,,,,"   44",",,7","  167",",,7","   44",",,7,0800","  106",",,7",,,,,,
"USC00413686","2018-01-11","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  200",",,7","   28",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   39",",,7","  156",",,7","  128",",,7,0800","  143",",,7",,,,,,
"USC00413686","2018-01-12","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0800","  430",",,7",,,,,,
"USC00413686","2018-01-13","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800",,,,,"  111",",,7","  -39",",,7",,,,,,,"   20",",,7,0800",,,,,,,"   17",",,7","   89",",,7","  -33",",,7,0800","  217",",,7",,,,,,
"USC00413686","2018-01-14","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800",,,,,"  100",",,7","  -33",",,7",,,,,,,"   36",",,7,0800",,,,,,,"   17",",,7","   89",",,7","  -11",",,7,0800","  113",",,7",,,,,,
"USC00413686","2018-01-17","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    8",",,7,0800","    0",",,7","    0",",,7","   22",",,7"," -117",",,7",,,,,,,,,,,,,,,"    6",",,7","   56",",,7"," -106",",,7,0800","  229",",,7",,,,,,
"USC00413686","2018-01-18","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7"," -111",",,7",,,,,,,,,,,,,,,"    0",",,7","  144",",,7","  -39",",,7,0800","  351",",,7",,,,,,
"USC00413686","2018-01-19","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","   50",",,7","  -39",",,7",,,,,,,,,,,,,,,"    0",",,7","  144",",,7","   33",",,7,0800","   79",",,7",,,,,,
"USC00413686","2018-01-20","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   51",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   33",",,7",,,,,,,"   38",",,7,0800",,,,,,,"    0",",,7","  144",",,7","  111",",,7,0800","  103",",,7","    1",",,7",,,,
"USC00413686","2018-01-21","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    3",",,7,0800","    0",",,7","    0",",,7","  194",",,7","  111",",,7",,,,,,,"   15",",,7,0800",,,,,,,"  100",",,7","  178",",,7","  178",",,7,0800","  137",",,7",,,,,,
"USC00413686","2018-01-22","30.7188","-97.3211","169.2","GRANGER DAM, TX US","  140",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   44",",,7",,,,,,,"   84",",,7,0800",,,,,,,"   56",",,7","  206",",,7","   89",",,7,0800","  121",",,7",,,,,,
"USC00413686","2018-01-23","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","  -11",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   33",",,7","  200",",,7","   22",",,7,0800","  261",",,7",,,,,,
"USC00413686","2018-01-24","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  172",",,7","  -22",",,7",,,,,,,"   38",",,7,0800",,,,,,,"   39",",,7","  211",",,7","   -6",",,7,0800","   35",",,7",,,,,,
"USC00413686","2018-01-25","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   -6",",,7",,,,,,,"   23",",,7,0800",,,,,,,"   44",",,7","  217",",,7","    0",",,7,0800","  306",",,7",,,,,,
"USC00413686","2018-01-26","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   -6",",,7",,,,,,,"   23",",,7,0800",,,,,,,"   44",",,7","  222",",,7","  128",",,7,0800","   11",",,7",,,,,,
"USC00413686","2018-01-27","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   -6",",,7",,,,,,,"   53",",,7,0800",,,,,,,"   39",",,7","  200",",,7","  189",",,7,0800","   40",",,7","    1",",,7",,,,
"USC00413686","2018-01-28","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   13",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   67",",,7",,,,,,,"   25",",,7,0800",,,,,,,"   94",",,7","  194",",,7","   72",",,7,0800","  237",",,7",,,,,,
"USC00413686","2018-01-29","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   28",",,7",,,,,,,"   69",",,7,0800",,,,,,,"   44",",,7","  178",",,7","   72",",,7,0800","  211",",,7",,,,,,
"USC00413686","2018-01-30","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   39",",,7",,,,,,,"   28",",,7,0800",,,,,,,"   50",",,7","  172",",,7","   83",",,7,0800","  220",",,7",,,,,,
"USC00413686","2018-01-31","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  167",",,7","  -11",",,7",,,,,,,"   18",",,7,0800",,,,,,,"   39",",,7","  156",",,7","   33",",,7,0800","  222",",,7",,,,,,
"USC00413686","2018-02-01","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","  -11",",,7",,,,,,,"   46",",,7,0800",,,,,,,"   39",",,7","  178",",,7","  111",",,7,0800","    2",",,7",,,,,,
"USC00413686","2018-02-03","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   44",",,7",,,,,,,"   69",",,7,0800",,,,,,,"   39",",,7","  200",",,7","   72",",,7,0800","  560",",,7",,,,,,
"USC00413686","2018-02-04","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    3",",,7,0800","    0",",,7","    0",",,7","  128",",,7","   50",",,7",,,,,,,"   10",",,7,0800",,,,,,,"   67",",,7","  122",",,7","   56",",,7,0800","   85",",,7","    1",",,7",,,,
"USC00413686","2018-02-05","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  150",",,7","   11",",,7",,,,,,,"   51",",,7,0800",,,,,,,"   39",",,7","  172",",,7","   11",",,7,0800","  269",",,7",,,,,,
"USC00413686","2018-02-10","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   20",",,7,0800",,,,,"  178",",,7","  -22",",,7",,,,,,,"   48",",,7,0800",,,,,,,"   22",",,7","  172",",,7","  144",",,7,0800","  422",",,7","    1",",,7",,,,
"USC00413686","2018-02-11","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    3",",,7,0800",,,,,"  156",",,7","  -22",",,7",,,,,,,"   23",",,7,0800",,,,,,,"   22",",,7","  156",",,7","  -22",",,7,0800","  285",",,7",,,,,,
"USC00413686","2018-02-17","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    3",",,7,0800",,,,,"  250",",,7","   78",",,7",,,,,,,"   64",",,7,0800",,,,,,,"   11",",,7","  228",",,7","   83",",,7,0800","  550",",,7",,,,,,
"USC00413686","2018-02-18","30.7188","-97.3211","169.2","GRANGER DAM, TX US","    3",",,7,0800",,,,,"  139",",,7","   72",",,7",,,,,,,"   13",",,7,0800",,,,,,,"  106",",,7","  144",",,7","  100",",,7,0800","  116",",,7","    1",",,7",,,,
"USC00413686","2018-02-24","30.7188","-97.3211","169.2","GRANGER DAM, TX US",,,,,,,"  206",",,7","   17",",,7",,,"    2",",,7",,,"  147",",,7,0800",,,"   79",",,7",,,"   33",",,7","  250",",,7","  206",",,7,0800","  291",",,7",,,,,,
"USC00413686","2018-02-25","30.7188","-97.3211","169.2","GRANGER DAM, TX US","   74",",,7,0800",,,,,"  239",",,7","  117",",,7",,,,,,,"   61",",,7,0800",,,,,,,"  139",",,7","  233",",,7","  117",",,7,0800","  192",",,7",,,,,,
