"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00397545","2018-07-17","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  144",",,7",,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-07-18","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  156",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-07-19","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  161",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00397545","2018-07-20","45.50999","-100.03555","581.6","SELBY, SD US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  144",",,7",,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-07-21","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  144",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-07-22","45.50999","-100.03555","581.6","SELBY, SD US","   23",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  144",",,7",,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-07-23","45.50999","-100.03555","581.6","SELBY, SD US","  175",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  128",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-07-24","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  133",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-07-25","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  156",",,7",,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-07-26","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  111",",,7",,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-07-27","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","  106",",,7",,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-07-28","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  111",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00397545","2018-07-29","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  139",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-07-30","45.50999","-100.03555","581.6","SELBY, SD US","   61",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  111",",,7",,,,,,,,,"  122",",,7,0700","    1",",,7",,,,,,,,,,,,
"USC00397545","2018-07-31","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  117",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-01","45.50999","-100.03555","581.6","SELBY, SD US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  139",",,7",,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-02","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  106",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-03","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  106",",,7",,,,,,,,,"  217",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-04","45.50999","-100.03555","581.6","SELBY, SD US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  178",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-05","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  139",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-06","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  144",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-07","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  144",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-08","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  150",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-09","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  144",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-10","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  144",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-11","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  367",",,7","  156",",,7",,,,,,,,,"  156",",,7,0700","    1",",,7",,,,,,,,,,,,
"USC00397545","2018-08-12","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  361",",,7","  156",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-13","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  356",",,7","  206",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-14","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  139",",,7",,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-15","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  122",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-16","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  133",",,7",,,,,,,,,"  150",",,7,0700","    1",",,7",,,,,,,,,,,,
"USC00397545","2018-08-17","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  144",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-18","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  167",",,7",,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-19","45.50999","-100.03555","581.6","SELBY, SD US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  178",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-20","45.50999","-100.03555","581.6","SELBY, SD US","   20",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   78",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-21","45.50999","-100.03555","581.6","SELBY, SD US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","   78",",,7",,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-22","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  106",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-23","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  106",",,7",,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-24","45.50999","-100.03555","581.6","SELBY, SD US","   69",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  139",",,7",,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-25","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  144",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-26","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  133",",,7",,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-27","45.50999","-100.03555","581.6","SELBY, SD US","  119",",,7,0700","    0",",,7,0700","    0","T,,7,0700","  311",",,7","  128",",,7",,,,,,,,,"  128",",,7,0700","    1",",,7",,,,,"    1",",,7",,,,,,
"USC00397545","2018-08-28","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","  111",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-29","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   78",",,7",,,,,,,,,"   83",",,7,0700","    1",",,7",,,,,,,,,,,,
"USC00397545","2018-08-30","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","   83",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-08-31","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  144",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-01","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  106",",,7",,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-02","45.50999","-100.03555","581.6","SELBY, SD US","  183",",,7,0700","    0",",,7,0700","    0","T,,7,0700","  283",",,7","  111",",,7",,,,,,,,,"  128",",,7,0700",,,"    1",",,7",,,"    1",",,7",,,,,,
"USC00397545","2018-09-03","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","  117",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-04","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  139",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-05","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","  100",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-06","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","  106",",,7",,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-07","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  122",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-08","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  122",",,7",,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-09","45.50999","-100.03555","581.6","SELBY, SD US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  117",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-10","45.50999","-100.03555","581.6","SELBY, SD US","   74",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  133",",,7",,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-11","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  128",",,7",,,,,,,,,"  172",",,7,0700","    1",",,7",,,,,,,,,,,,
"USC00397545","2018-09-12","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  111",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-13","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  117",",,7",,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-14","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  111",",,7",,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-15","45.50999","-100.03555","581.6","SELBY, SD US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","  133",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-16","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  144",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-17","45.50999","-100.03555","581.6","SELBY, SD US",,,"    0",",,7,0700","    0",",,7,0700","  294",",,7","   89",",,7",,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-18","45.50999","-100.03555","581.6","SELBY, SD US",,,"    0",",,7,0700","    0",",,7,0700","  189",",,7","   44",",,7","    2",",,7",,,"   28",",,7",,,"   44",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00397545","2018-09-19","45.50999","-100.03555","581.6","SELBY, SD US","   61",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   44",",,7",,,,,,,,,"  117",",,7,0700",,,"    1",",,7",,,,,,,,,,
"USC00397545","2018-09-20","45.50999","-100.03555","581.6","SELBY, SD US","   28",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","  100",",,7",,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-21","45.50999","-100.03555","581.6","SELBY, SD US","  445",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","   39",",,7",,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-22","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","   39",",,7",,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-23","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   67",",,7",,,,,,,,,"   67",",,7,0700","    1",",,7",,,,,,,,,,,,
"USC00397545","2018-09-24","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   56",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-25","45.50999","-100.03555","581.6","SELBY, SD US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","   67",",,7",,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-26","45.50999","-100.03555","581.6","SELBY, SD US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","   22",",,7",,,,,,,,,"   22",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-27","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   22",",,7",,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-28","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","    6",",,7",,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-29","45.50999","-100.03555","581.6","SELBY, SD US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   -6",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-09-30","45.50999","-100.03555","581.6","SELBY, SD US","   18",",,7,0700","    0",",,7,0700","    0",",,7,0700","   56",",,7","   28",",,7",,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-01","45.50999","-100.03555","581.6","SELBY, SD US","   36",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","   17",",,7",,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-02","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   17",",,7",,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-03","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","   50",",,7",,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-04","45.50999","-100.03555","581.6","SELBY, SD US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","  -44",",,7",,,,,,,,,"  -39",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-05","45.50999","-100.03555","581.6","SELBY, SD US","  150",",,7,0700","    0",",,7,0700","    0","T,,7,0700","   22",",,7","  -39",",,7",,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-06","45.50999","-100.03555","581.6","SELBY, SD US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","   50",",,7","  -22",",,7",,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-07","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   61",",,7","  -28",",,7",,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-08","45.50999","-100.03555","581.6","SELBY, SD US","   64",",,7,0700","    0",",,7,0700","    0",",,7,0700","   33",",,7","    6",",,7",,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-09","45.50999","-100.03555","581.6","SELBY, SD US","  109",",,7,0700","    0",",,7,0700","    0",",,7,0700","   39",",,7","   11",",,7",,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-10","45.50999","-100.03555","581.6","SELBY, SD US","  137",",,7,0700","   84",",,7,0700","   76",",,7,0700","   44",",,7","  -17",",,7",,,,,,,,,"  -17",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-11","45.50999","-100.03555","581.6","SELBY, SD US","   36",",,7,0700","   43",",,7,0700","  102",",,7,0700","   -6",",,7","  -28",",,7",,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-12","45.50999","-100.03555","581.6","SELBY, SD US","    0","T,,7,0700","    0",",,7,0700","   51",",,7,0700","   39",",,7","  -28",",,7",,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-13","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   89",",,7","    0",",,7",,,,,,,,,"   44",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-14","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00397545","2018-10-15","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","  -72",",,7",,,,,,,,,"  -72",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-16","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  122",",,7","  -72",",,7",,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-17","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","    6",",,7",,,,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-18","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","    0",",,7",,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-19","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   44",",,7",,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-20","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   -6",",,7",,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-21","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","  -22",",,7",,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-22","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","    0",",,7",,,,,,,,,"    0",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-23","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","  -28",",,7",,,,,,,,,"  -22",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-24","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","  -44",",,7",,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-25","45.50999","-100.03555","581.6","SELBY, SD US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   50",",,7",,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-26","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","   28",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-27","45.50999","-100.03555","581.6","SELBY, SD US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","   17",",,7",,,,,,,,,"   39",",,7,0700",,,,,,,,,,,,,,
"USC00397545","2018-10-28","45.50999","-100.03555","581.6","SELBY, SD US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   -6",",,7",,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,
