"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"GLE00146908","2018-07-06","72.7831","-56.1331","126.0","MITT. UPERNAVIK, GL",,,"   -1",",,E","   16","H,,S"
"GLE00146908","2018-07-07","72.7831","-56.1331","126.0","MITT. UPERNAVIK, GL",,,"    8",",,E","   25","H,,S"
"GLE00146908","2018-07-08","72.7831","-56.1331","126.0","MITT. UPERNAVIK, GL","   58",",,E","    4",",,E","   19","H,,S"
"GLE00146908","2018-07-09","72.7831","-56.1331","126.0","MITT. UPERNAVIK, GL","   72",",,E","   -7",",,E","   29","H,,S"
"GLE00146908","2018-07-10","72.7831","-56.1331","126.0","MITT. UPERNAVIK, GL",,,"   31",",,E","   57","H,,S"
"GLE00146908","2018-07-11","72.7831","-56.1331","126.0","MITT. UPERNAVIK, GL","   82",",,E","   28",",,E","   44","H,,S"
"GLE00146908","2018-07-12","72.7831","-56.1331","126.0","MITT. UPERNAVIK, GL","   43",",,E","   10",",,E","   27","H,,S"
"GLE00146908","2018-07-13","72.7831","-56.1331","126.0","MITT. UPERNAVIK, GL","   75",",,E","   22",",,E","   42","H,,S"
"GLE00146908","2018-07-14","72.7831","-56.1331","126.0","MITT. UPERNAVIK, GL","   58",",,E","   -1",",,E","   11","H,,S"
"GLE00146908","2018-07-15","72.7831","-56.1331","126.0","MITT. UPERNAVIK, GL","   41",",,E","   -4",",,E","    9","H,,S"
"GLE00146908","2018-07-16","72.7831","-56.1331","126.0","MITT. UPERNAVIK, GL","   27",",,E","    7",",,E","   14","H,,S"
"GLE00146908","2018-07-17","72.7831","-56.1331","126.0","MITT. UPERNAVIK, GL","   26",",,E","   -2",",,E","    7","H,,S"
"GLE00146908","2018-07-18","72.7831","-56.1331","126.0","MITT. UPERNAVIK, GL",,,"   -4",",,E","    6","H,,S"
"GLE00146908","2018-07-19","72.7831","-56.1331","126.0","MITT. UPERNAVIK, GL","   96",",,E","    1",",,E","   42","H,,S"
"GLE00146908","2018-07-20","72.7831","-56.1331","126.0","MITT. UPERNAVIK, GL",,,"   12",",,E","   36","H,,S"
"GLE00146908","2018-07-21","72.7831","-56.1331","126.0","MITT. UPERNAVIK, GL","   89",",,E","   26",",,E","   44","H,,S"
