"USC00058995","2018-07-07","39.7749","-105.117","1645.3","WHEAT RIDGE 2, CO US","    0",",,7,0700","    0",",,7","    0",",,7","  328",",,7","  133",",,7","    0",",,7","  167",",,7,0700","   80",",,7",,,"   40",",,7",,,,,,,,,,,,
"USC00058995","2018-07-08","39.7749","-105.117","1645.3","WHEAT RIDGE 2, CO US","   10",",,7,0700","    0",",,7","    0",",,7","  372",",,7","  150",",,7","    0",",,7","  178",",,7,0700","   80",",,7",,,"   80",",,7",,,"    1",",,7",,,,,,,,
"USC00058995","2018-07-09","39.7749","-105.117","1645.3","WHEAT RIDGE 2, CO US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  150",",,7","    0",",,7","  183",",,7,0700","   80",",,7",,,"  107",",,7",,,,,,,,,,,,
"USC00058995","2018-07-10","39.7749","-105.117","1645.3","WHEAT RIDGE 2, CO US","    0",",,7,0700","    0",",,7","    0",",,7","  350",",,7","  133",",,7","    0",",,7","  183",",,7,0700","  120",",,7",,,"   54",",,7",,,,,,,,,,,,
"USC00058995","2018-07-11","39.7749","-105.117","1645.3","WHEAT RIDGE 2, CO US","    0",",,7,0700","    0",",,7","    0",",,7","  367",",,7","  150",",,7","    0",",,7","  206",",,7,0700","   90",",,7",,,"   58",",,7",,,,,,,,,,,,
"USC00058995","2018-07-12","39.7749","-105.117","1645.3","WHEAT RIDGE 2, CO US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  172",",,7","    4",",,7","  206",",,7,0700","  130",",,7",,,"   94",",,7",,,,,,,,,,,,
"USC00058995","2018-07-13","39.7749","-105.117","1645.3","WHEAT RIDGE 2, CO US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  150",",,7","   13",",,7","  189",",,7,0700","  340",",,7",,,"   98",",,7",,,"    1",",,7",,,,,,,,
"USC00058995","2018-07-14","39.7749","-105.117","1645.3","WHEAT RIDGE 2, CO US","    0",",,7,0700","    0",",,7","    0",",,7","  322",",,7","  156",",,7","    0",",,7","  194",",,7,0700","  100",",,7",,,"   49",",,7",,,,,,,,,,,,
"USC00058995","2018-07-15","39.7749","-105.117","1645.3","WHEAT RIDGE 2, CO US","    0",",,7,0700","    0",",,7","    0",",,7","  356",",,7","  189",",,7","    9",",,7","  206",",,7,0700","  120",",,7",,,"   63",",,7",,,,,,,,,,,,
"USC00058995","2018-07-16","39.7749","-105.117","1645.3","WHEAT RIDGE 2, CO US","  201",",,7,0700","    0",",,7","    0",",,7","  228",",,7","  128",",,7","    0",",,7","  139",",,7,0700","  340",",,7",,,"   94",",,7","    1",",,7",,,,,,,,,,
"USC00058995","2018-07-17","39.7749","-105.117","1645.3","WHEAT RIDGE 2, CO US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  139",",,7","    0",",,7","  178",",,7,0700","  320",",,7",,,"   94",",,7",,,,,,,,,,,,
"USC00058995","2018-07-18","39.7749","-105.117","1645.3","WHEAT RIDGE 2, CO US","    0","T,,7,0700","    0",",,7","    0",",,7","  306",",,7","  167",",,7","    0",",,7","  183",",,7,0700","  160",",,7",,,"  103",",,7",,,"    1",",,7",,,,,,,,
