"USC00204425","2018-06-13","46.3341","-87.3779","340.2","K.I. SAWYER WWTP, MI US","  109",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  150",",,7","  156",",,7,",,,,,,,,
"USC00204425","2018-06-14","46.3341","-87.3779","340.2","K.I. SAWYER WWTP, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","   89",",,7","  189",",,7,",,,,,,,,
"USC00204425","2018-06-15","46.3341","-87.3779","340.2","K.I. SAWYER WWTP, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  106",",,7","  194",",,7,",,,,,,,,
"USC00204425","2018-06-16","46.3341","-87.3779","340.2","K.I. SAWYER WWTP, MI US","  137",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  139",",,7","  156",",,7,",,,,,,,,
"USC00204425","2018-06-17","46.3341","-87.3779","340.2","K.I. SAWYER WWTP, MI US","   84",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  156",",,7","  172",",,7,",,,,,,,,
"USC00204425","2018-06-18","46.3341","-87.3779","340.2","K.I. SAWYER WWTP, MI US","  630",",,7,0800","    0",",,7,0800","    0",",,7,0800","  300",",,7","  150",",,7","  156",",,7,",,,,,,,,
"USC00204425","2018-06-19","46.3341","-87.3779","340.2","K.I. SAWYER WWTP, MI US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","  111",",,7","  189",",,7,",,,,,,,,
"USC00204425","2018-06-20","46.3341","-87.3779","340.2","K.I. SAWYER WWTP, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  100",",,7","  150",",,7,",,,,,,,,
"USC00204425","2018-06-21","46.3341","-87.3779","340.2","K.I. SAWYER WWTP, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  100",",,7","  156",",,7,",,,,,,,,
"USC00204425","2018-06-22","46.3341","-87.3779","340.2","K.I. SAWYER WWTP, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","   67",",,7","  150",",,7,",,,,,,,,
"USC00204425","2018-06-23","46.3341","-87.3779","340.2","K.I. SAWYER WWTP, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","   78",",,7","  194",",,7,",,,,,,,,
