"USW00093073","2018-07-06","39.23","-106.87056","2353.1","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","    0","T,,W,2400",,,"  311",",,W","   94",",,W","   37",",,W",,,,,,,,,"  140",",,W","  140",",,W","  107",",,W","  157",",,W",,,,,"    1",",,W",,,,
"USW00093073","2018-07-07","39.23","-106.87056","2353.1","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","   43",",,W,2400",,,"  322",",,W","  111",",,W","   35",",,W",,,,,,,,,"  140",",,W","  140",",,W","  112",",,W","  161",",,W",,,,,"    1",",,W",,,,
"USW00093073","2018-07-08","39.23","-106.87056","2353.1","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","   13",",,W,2400",,,"  322",",,W","  106",",,W","   33",",,W",,,,,,,,,"  130",",,W","  130",",,W","   98",",,W","  130",",,W",,,,,"    1",",,W",,,,
"USW00093073","2018-07-09","39.23","-106.87056","2353.1","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","    0",",,W,2400",,,"  328",",,W","   89",",,W","   31",",,W",,,,,,,,,"  150",",,W","  160",",,W","   72",",,W","  103",",,W",,,,,,,,,,
"USW00093073","2018-07-10","39.23","-106.87056","2353.1","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","    0","T,,W,2400",,,"  317",",,W","  117",",,W","   32",",,W",,,,,,,,,"   90",",,W","   70",",,W","   89",",,W","  130",",,W",,,,,"    1",",,W",,,,
"USW00093073","2018-07-11","39.23","-106.87056","2353.1","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","    0","T,,W,2400",,,"  294",",,W","   94",",,W","   31",",,W",,,,,,,,,"  130",",,W","  130",",,W","  107",",,W","  161",",,W",,,,,"    1",",,W",,,,
"USW00093073","2018-07-12","39.23","-106.87056","2353.1","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","    0",",,W,2400",,,"  278",",,W","  106",",,W","   30",",,W",,,,,,,,,"  330",",,W","  340",",,W","   72",",,W","  103",",,W",,,,,,,"    1",",,W",,
"USW00093073","2018-07-13","39.23","-106.87056","2353.1","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","    0",",,W,2400",,,"  311",",,W","  100",",,W","   30",",,W",,,,,,,,,"  140",",,W","  140",",,W","   67",",,W","   98",",,W",,,,,,,,,,
"USW00093073","2018-07-14","39.23","-106.87056","2353.1","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","    0",",,W,2400",,,"  328",",,W","  144",",,W","   23",",,W",,,,,,,,,"  320",",,W","  320",",,W","  103",",,W","  148",",,W",,,,,,,,,,
"USW00093073","2018-07-15","39.23","-106.87056","2353.1","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","    0","T,,W,2400",,,"  256",",,W","  144",",,W","   28",",,W",,,,,,,,,"  170",",,W","  170",",,W","  130",",,W","  165",",,W",,,,,"    1",",,W",,,,
"USW00093073","2018-07-16","39.23","-106.87056","2353.1","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","    0",",,W,2400",,,"  317",",,W","  100",",,W","   26",",,W",,,,,,,,,"  320",",,W","  320",",,W","   81",",,W","  112",",,W",,,,,,,,,,
"USW00093073","2018-07-17","39.23","-106.87056","2353.1","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","    0",",,W,2400",,,"  306",",,W","  122",",,W","   31",",,W",,,,,,,,,"  340",",,W","  320",",,W","  112",",,W","  148",",,W",,,,,,,,,,
"USW00093073","2018-07-18","39.23","-106.87056","2353.1","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","    0",",,W,2400",,,"  306",",,W","  100",",,W","   35",",,W",,,,,,,,,"  330",",,W","  330",",,W","   98",",,W","  143",",,W",,,,,,,"    1",",,W",,
"USW00093073","2018-07-19","39.23","-106.87056","2353.1","ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US","    0",",,W,2400",,,"  328",",,W","  122",",,W","   35",",,W",,,,,,,,,"  330",",,W","  360",",,W","   94",",,W","  148",",,W",,,,,,,"    1",",,W",,
