"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00146333","2018-07-25","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  189",",,7",,,,,,,,,"  102",",,7,",,,,,,,,,,,"  300",",D,7","  222",",,7,0800","   79",",,7",,,,
"USC00146333","2018-07-26","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  217",",,7",,,,,,,,,"   76",",,7,",,,,,,,,,,,"  283",",D,7","  217",",,7,0800","   69",",,7",,,,
"USC00146333","2018-07-27","39.1174","-95.4101","291.7","PERRY LAKE, KS US","   89",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  161",",,7",,,,,,,,,"   38",",,7,",,,,,,,,,,,"  283",",D,7","  183",",,7,0800","   45",",,7",,,,
"USC00146333","2018-07-28","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  183",",,7",,,,,,,,,"   69",",,7,",,,,,,,,,,,"  278",",D,7","  206",",,7,0800","   82",",,7",,,,
"USC00146333","2018-07-29","39.1174","-95.4101","291.7","PERRY LAKE, KS US","   33",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  189",",,7",,,,,,,,,"   13",",,7,",,,,,,,,,"  278",",D,7","  278",",D,7","  194",",,7,0800","   93",",,7",,,,
"USC00146333","2018-07-30","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  189",",,7",,,,,,,,,"   38",",,7,",,,,,,,,,"  278",",D,7","  278",",D,7","  194",",,7,0800","   74",",,7",,,,
"USC00146333","2018-07-31","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  161",",,7",,,,,,,,,"   69",",,7,",,,,,,,,,"  278",",D,7","  278",",D,7","  167",",,7,0800","   82",",,7",,,,
"USC00146333","2018-08-01","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  144",",,7",,,,,,,,,"   64",",,7,",,,,,,,,,"  267",",D,7",,,"  167",",,7,0800","   53",",,7",,,,
"USC00146333","2018-08-02","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  167",",,7",,,,,,,,,"   74",",,7,",,,,,,,,,,,"  267",",D,7","  189",",,7,0800","   42",",,7",,,,
"USC00146333","2018-08-03","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  183",",,7",,,,,,,,,"   97",",,7,",,,,,,,,,"  261",",D,7","  261",",D,7","  206",",,7,0800","   51",",,7",,,,
"USC00146333","2018-08-04","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  361",",,7","  206",",,7",,,,,,,,,"  112",",,7,",,,,,,,,,"  261",",D,7","  261",",D,7","  217",",,7,0800","  151",",,7",,,,
"USC00146333","2018-08-05","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  211",",,7",,,,,,,,,"   89",",,7,",,,,,,,,,"  261",",D,7","  261",",D,7","  267",",,7,0800","  163",",,7",,,,
"USC00146333","2018-08-06","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  367",",,7","  233",",,7",,,,,,,,,"  104",",,7,",,,,,,,,,,,"  261",",D,7","  244",",,7,0800","  137",",,7",,,,
"USC00146333","2018-08-07","39.1174","-95.4101","291.7","PERRY LAKE, KS US","  122",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  194",",,7",,,,,,,,,"   97",",,7,",,,,,,,,,,,"  261",",D,7","  200",",,7,0800","  109",",,7",,,,
"USC00146333","2018-08-08","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  194",",,7",,,,,,,,,"   38",",,7,",,,,,,,,,"  272",",D,7","  278",",D,7","  211",",,7,0800","   39",",,7",,,,
"USC00146333","2018-08-09","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  194",",,7",,,,,,,,,"   53",",,7,",,,,,,,,,"  278",",D,7","  278",",D,7","  200",",,7,0800","   31",",,7",,,,
"USC00146333","2018-08-10","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  183",",,7",,,,,,,,,"   69",",,7,",,,,,,,,,"  267",",D,7",,,"  211",",,7,0800","   47",",,7",,,,
"USC00146333","2018-08-11","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  189",",,7",,,,,,,,,"   79",",,7,",,,,,,,,,"  267",",D,7","  272",",D,7","  200",",,7,0800","   69",",,7",,,,
"USC00146333","2018-08-12","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  189",",,7",,,,,,,,,"   81",",,7,",,,,,,,,,"  272",",D,7","  272",",D,7","  200",",,7,0800","   50",",,7",,,,
"USC00146333","2018-08-13","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  200",",,7",,,,,,,,,"   91",",,7,",,,,,,,,,"  267",",D,7",,,"  228",",,7,0800","   77",",,7",,,,
"USC00146333","2018-08-14","39.1174","-95.4101","291.7","PERRY LAKE, KS US","   43",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  217",",,7",,,,,,,,,"   20",",,7,",,,,,,,,,"  272",",D,7","  272",",D,7","  222",",,7,0800","   85",",,7",,,,
"USC00146333","2018-08-15","39.1174","-95.4101","291.7","PERRY LAKE, KS US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  211",",,7",,,,,,,,,"    3",",,7,",,,,,,,,,"  272",",D,7","  272",",D,7","  217",",,7,0800","   50",",,7",,,,
"USC00146333","2018-08-16","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  194",",,7",,,,,,,,,"   43",",,7,",,,,,,,,,"  272",",D,7","  272",",D,7","  217",",,7,0800","   35",",,7",,,,
"USC00146333","2018-08-17","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  200",",,7",,,,,,,,,"   64",",,7,",,,,,,,,,"  272",",D,7","  278",",D,7","  211",",,7,0800","   50",",,7",,,,
"USC00146333","2018-08-18","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  200",",,7",,,,,,,,,"   74",",,7,",,,,,,,,,"  278",",D,7","  278",",D,7","  200",",,7,0800","   98",",,7",,,,
"USC00146333","2018-08-19","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  200",",,7",,,,,,,,,"   66",",,7,",,,,,,,,,"  278",",D,7","  278",",D,7","  222",",,7,0800","   63",",,7",,,,
"USC00146333","2018-08-20","39.1174","-95.4101","291.7","PERRY LAKE, KS US","  353",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  189",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,"  267",",D,7",,,"  194",",,7,0800","  113",",,7",,,,
"USC00146333","2018-08-21","39.1174","-95.4101","291.7","PERRY LAKE, KS US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","  178",",,7",,,,,,,,,"   46",",,7,",,,,,,,,,"  267",",D,7","  267",",D,7","  178",",,7,0800","  179",",,7",,,,
"USC00146333","2018-08-22","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  161",",,7",,,,,,,,,"   53",",,7,",,,,,,,,,"  256",",D,7","  267",",D,7","  167",",,7,0800","   58",",,7",,,,
"USC00146333","2018-08-23","39.1174","-95.4101","291.7","PERRY LAKE, KS US","   76",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  161",",,7",,,,,,,,,"   41",",,7,",,,,,,,,,"  256",",D,7","  256",",D,7","  161",",,7,0800","   32",",,7",,,,
"USC00146333","2018-08-24","39.1174","-95.4101","291.7","PERRY LAKE, KS US","  147",",,7,0800","    0",",,7,0800","    0",",,7,0800","  244",",,7","  161",",,7",,,,,,,,,"   25",",,7,",,,,,,,,,"  250",",D,7",,,"  222",",,7,0800","  158",",,7",,,,
"USC00146333","2018-08-25","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  222",",,7",,,,,,,,,"   74",",,7,",,,,,,,,,"  250",",D,7","  250",",D,7","  244",",,7,0800","  106",",,7",,,,
"USC00146333","2018-08-26","39.1174","-95.4101","291.7","PERRY LAKE, KS US","   30",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  233",",,7",,,,,,,,,"   64",",,7,",,,,,,,,,"  250",",D,7","  250",",D,7","  233",",,7,0800","  126",",,7",,,,
"USC00146333","2018-08-27","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  233",",,7",,,,,,,,,"   76",",,7,",,,,,,,,,,,"  250",",D,7","  244",",,7,0800","  196",",,7",,,,
"USC00146333","2018-08-28","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  344",",,7","  239",",,7",,,,,,,,,"   76",",,7,",,,,,,,,,"  256",",D,7","  256",",D,7","  261",",,7,0800","  235",",,7",,,,
"USC00146333","2018-08-29","39.1174","-95.4101","291.7","PERRY LAKE, KS US","   25",",,7,0800","    0",",,7,0800","    0",",,7,0800","  333",",,7","  150",",,7",,,,,,,,,"   84",",,7,",,,,,,,,,"  256",",D,7","  256",",D,7","  156",",,7,0800","  129",",,7",,,,
"USC00146333","2018-08-30","39.1174","-95.4101","291.7","PERRY LAKE, KS US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  156",",,7",,,,,,,,,"   36",",,7,",,,,,,,,,"  256",",D,7","  256",",D,7","  206",",,7,0800","   82",",,7",,,,
"USC00146333","2018-08-31","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    3",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  189",",,7",,,,,,,,,"   23",",,7,",,,,,,,,,"  250",",D,7",,,"  200",",,7,0800","  137",",,7",,,,
"USC00146333","2018-09-01","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  200",",,7",,,,,,,,,"   76",",,7,",,,,,,,,,"  250",",D,7","  250",",D,7","  239",",,7,0800","  209",",,7",,,,
"USC00146333","2018-09-02","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  222",",,7",,,,,,,,,"   74",",,7,",,,,,,,,,"  250",",D,7","  250",",D,7","  228",",,7,0800","  158",",,7",,,,
"USC00146333","2018-09-03","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  228",",,7",,,,,,,,,"   61",",,7,",,,,,,,,,"  261",",D,7","  261",",D,7","  233",",,7,0800","   98",",,7",,,,
"USC00146333","2018-09-04","39.1174","-95.4101","291.7","PERRY LAKE, KS US","   13",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  233",",,7",,,,,,,,,"   53",",,7,",,,,,,,,,"  256",",D,7","  261",",D,7","  250",",,7,0800","  132",",,7",,,,
"USC00146333","2018-09-05","39.1174","-95.4101","291.7","PERRY LAKE, KS US","   20",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  222",",,7",,,,,,,,,"    8",",,7,",,,,,,,,,"  250",",D,7","  256",",D,7","  228",",,7,0800","   95",",,7",,,,
"USC00146333","2018-09-06","39.1174","-95.4101","291.7","PERRY LAKE, KS US","   76",",,7,0800","    0",",,7,0800","    0",",,7,0800","  228",",,7","  194",",,7",,,,,,,,,"    5",",,7,",,,,,,,,,"  256",",D,7","  256",",D,7","  200",",,7,0800","   55",",,7",,,,
"USC00146333","2018-09-07","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  222",",,7","  194",",,7",,,,,,,,,"   18",",,7,",,,,,,,,,"  256",",D,7","  256",",D,7","  194",",,7,0800","  109",",,7",,,,
"USC00146333","2018-09-08","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","  161",",,7",,,,,,,,,"    3",",,7,",,,,,,,,,"  244",",D,7","  256",",D,7","  161",",,7,0800","  154",",,7",,,,
"USC00146333","2018-09-09","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","  128",",,7",,,,,,,,,"   33",",,7,",,,,,,,,,"  244",",D,7","  244",",D,7","  128",",,7,0800","  114",",,7",,,,
"USC00146333","2018-09-10","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","  117",",,7",,,,,,,,,"   76",",,7,",,,,,,,,,,,"  244",",D,7","  233",",,7,0800","   45",",,7",,,,
"USC00146333","2018-09-11","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  161",",,7",,,,,,,,,"   51",",,7,",,,,,,,,,,,"  244",",D,7","  250",",,7,0800","   48",",,7",,,,
"USC00146333","2018-09-12","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  144",",,7",,,,,,,,,"   41",",,7,",,,,,,,,,,,"  239",",D,7","  156",",,7,0800","   69",",,7",,,,
"USC00146333","2018-09-13","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  156",",,7",,,,,,,,,"   69",",,7,",,,,,,,,,"  239",",D,7","  239",",D,7","  194",",,7,0800","  106",",,7",,,,
"USC00146333","2018-09-14","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  194",",,7",,,,,,,,,"   33",",,7,",,,,,,,,,"  239",",D,7","  239",",D,7","  206",",,7,0800","  117",",,7",,,,
"USC00146333","2018-09-15","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  200",",,7",,,,,,,,,"   43",",,7,",,,,,,,,,"  239",",D,7","  239",",D,7","  217",",,7,0800","   66",",,7",,,,
"USC00146333","2018-09-16","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  194",",,7",,,,,,,,,"   64",",,7,",,,,,,,,,"  239",",D,7","  239",",D,7","  211",",,7,0800","   37",",,7",,,,
"USC00146333","2018-09-17","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  194",",,7",,,,,,,,,"   76",",,7,",,,,,,,,,"  244",",D,7","  244",",D,7","  206",",,7,0800","   48",",,7",,,,
"USC00146333","2018-09-18","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  200",",,7",,,,,,,,,"   86",",,7,",,,,,,,,,"  244",",D,7","  244",",D,7","  222",",,7,0800","   64",",,7",,,,
"USC00146333","2018-09-19","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  200",",,7",,,,,,,,,"  107",",,7,",,,,,,,,,"  244",",D,7","  244",",D,7","  228",",,7,0800","   93",",,7",,,,
"USC00146333","2018-09-20","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  350",",,7","  217",",,7",,,,,,,,,"   84",",,7,",,,,,,,,,"  244",",D,7","  244",",D,7","  233",",,7,0800","  126",",,7",,,,
"USC00146333","2018-09-21","39.1174","-95.4101","291.7","PERRY LAKE, KS US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  339",",,7","  172",",,7",,,,,,,,,"   81",",,7,",,,,,,,,,"  244",",D,7","  244",",D,7","  172",",,7,0800","  164",",,7",,,,
"USC00146333","2018-09-22","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   83",",,7",,,,,,,,,"   20",",,7,",,,,,,,,,"  244",",D,7","  244",",D,7","   89",",,7,0800","  126",",,7",,,,
"USC00146333","2018-09-23","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   89",",,7",,,,,,,,,"   38",",,7,",,,,,,,,,"  244",",D,7","  244",",D,7","  111",",,7,0800","   34",",,7",,,,
"USC00146333","2018-09-24","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  111",",,7",,,,,,,,,"   84",",,7,",,,,,,,,,"  233",",D,7","  244",",D,7","  183",",,7,0800","   61",",,7",,,,
"USC00146333","2018-09-25","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  156",",,7",,,,,,,,,"   53",",,7,",,,,,,,,,"  233",",D,7","  233",",D,7","  189",",,7,0800","   77",",,7",,,,
"USC00146333","2018-09-26","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   67",",,7",,,,,,,,,"   43",",,7,",,,,,,,,,"  233",",D,7","  233",",D,7","   89",",,7,0800","   85",",,7",,,,
"USC00146333","2018-09-27","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   61",",,7",,,,,,,,,"   64",",,7,",,,,,,,,,"  233",",D,7","  233",",D,7","   67",",,7,0800","   27",",,7",,,,
"USC00146333","2018-09-28","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","   67",",,7",,,,,,,,,"   38",",,7,",,,,,,,,,"  233",",D,7","  233",",D,7","  106",",,7,0800","   74",",,7",,,,
"USC00146333","2018-09-29","39.1174","-95.4101","291.7","PERRY LAKE, KS US","   56",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","   72",",,7",,,,,,,,,"    0",",,7,",,,,,,,,,"  233",",D,7","  233",",D,7","   78",",,7,0800","  200",",,7",,,,
"USC00146333","2018-09-30","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  200",",,7","   78",",,7",,,,,,,,,"   25",",,7,",,,,,,,,,"  217",",D,7","  233",",D,7","  189",",,7,0800","   98",",,7",,,,
"USC00146333","2018-10-01","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  239",",,7","  178",",,7",,,,,,,,,"   38",",,7,",,,,,,,,,"  217",",D,7","  217",",D,7","  189",",,7,0800","   89",",,7",,,,
"USC00146333","2018-10-02","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","  133",",,7",,,,,,,,,"   33",",,7,",,,,,,,,,"  217",",D,7","  217",",D,7","  144",",,7,0800","   93",",,7",,,,
"USC00146333","2018-10-03","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  144",",,7",,,,,,,,,"   58",",,7,",,,,,,,,,"  217",",D,7","  217",",D,7","  228",",,7,0800","  164",",,7",,,,
"USC00146333","2018-10-04","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","   89",",,7",,,,,,,,,"  114",",,7,",,,,,,,,,"  217",",D,7","  217",",D,7","   89",",,7,0800","  251",",,7",,,,
"USC00146333","2018-10-05","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  156",",,7","   83",",,7",,,,,,,,,"   38",",,7,",,,,,,,,,"  206",",D,7","  217",",D,7","  122",",,7,0800","  127",",,7",,,,
"USC00146333","2018-10-06","39.1174","-95.4101","291.7","PERRY LAKE, KS US","  422",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","   89",",,7",,,,,,,,,"   41",",,7,",,,,,,,,,"  206",",D,7","  206",",D,7","   89",",,7,0800","  135",",,7",,,,
"USC00146333","2018-10-07","39.1174","-95.4101","291.7","PERRY LAKE, KS US","  206",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","   89",",,7",,,,,,,,,"   15",",,7,",,,,,,,,,"  206",",D,7","  206",",D,7","  106",",,7,0800","  114",",,7",,,,
"USC00146333","2018-10-08","39.1174","-95.4101","291.7","PERRY LAKE, KS US","  394",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  106",",,7",,,,,,,,,"   15",",,7,",,,,,,,,,"  206",",D,7","  206",",D,7","  167",",,7,0800","   82",",,7",,,,
"USC00146333","2018-10-09","39.1174","-95.4101","291.7","PERRY LAKE, KS US","  353",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  167",",,7",,,,,,,,,"   25",",,7,",,,,,,,,,"  206",",D,7","  206",",D,7","  172",",,7,0800","    0",",,7",,,,
"USC00146333","2018-10-10","39.1174","-95.4101","291.7","PERRY LAKE, KS US","  145",",,7,0800","    0",",,7,0800","    0",",,7,0800","  211",",,7","   78",",,7",,,,,,,,,"   30",",,7,",,,,,,,,,"  206",",D,7","  206",",D,7","   83",",,7,0800","  148",",,7",,,,
"USC00146333","2018-10-11","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  106",",,7","   33",",,7",,,,,,,,,"   43",",,7,",,,,,,,,,"  183",",D,7","  206",",D,7","   39",",,7,0800","  192",",,7",,,,
"USC00146333","2018-10-12","39.1174","-95.4101","291.7","PERRY LAKE, KS US","   18",",,7,0800","    0",",,7,0800","    0",",,7,0800","  117",",,7","   39",",,7",,,,,,,,,"    8",",,7,",,,,,,,,,"  183",",D,7","  183",",D,7","   61",",,7,0800","   53",",,7",,,,
"USC00146333","2018-10-13","39.1174","-95.4101","291.7","PERRY LAKE, KS US","   58",",,7,0800","    0",",,7,0800","    0",",,7,0800","   89",",,7","   44",",,7",,,,,,,,,"   10",",,7,",,,,,,,,,,,"  183",",D,7","   61",",,7,0800","   32",",,7",,,,
"USC00146333","2018-10-14","39.1174","-95.4101","291.7","PERRY LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","  128",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,"  161",",D,7","  161",",D,7",,,,,,,,
"USC00146333","2018-10-15","39.1174","-95.4101","291.7","PERRY LAKE, KS US",,,"    0",",,7,0800","    0",",,7,0800","   94",",,7","   -6",",,7",,,"    2",",,7",,,,,"    8",",,7,",,,"   48",",,7",,,,,"  161",",D,7","  161",",D,7","    0",",,7,0800","  245",",,7",,,,
"USC00146333","2018-10-16","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","   67",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"  156",",D,7","  161",",D,7","  -11",",,7,0800",,,,,,
"USC00146333","2018-10-17","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  178",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,"  156",",D,7","  156",",D,7","   61",",,7,0800",,,,,,
"USC00146333","2018-10-18","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,"  156",",D,7","  156",",D,7","   56",",,7,0800",,,,,,
"USC00146333","2018-10-19","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,"  156",",D,7","  156",",D,7","  128",",,7,0800",,,,,,
"USC00146333","2018-10-20","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,"  156",",D,7","  156",",D,7","  150",",,7,0800",,,,,,
"USC00146333","2018-10-21","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  167",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"  156",",D,7","  156",",D,7",,,,,,,,
"USC00146333","2018-10-22","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  194",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,"  144",",D,7","  156",",D,7","   72",",,7,0800",,,,,,
"USC00146333","2018-10-23","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  217",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,"  144",",D,7","  144",",D,7","   83",",,7,0800",,,,,,
"USC00146333","2018-10-24","39.1174","-95.4101","291.7","PERRY LAKE, KS US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  189",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,"  144",",D,7","  144",",D,7","   44",",,7,0800",,,,,,
