"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"CA007085106","2017-05-26","48.4167","-78.7333","305.0","MONT BRUN, QC CA","    0","T,,C","    0",",,C","    0",",,C","  209",",,C","  110",",,C","  160",",,C"
"CA007085106","2017-05-27","48.4167","-78.7333","305.0","MONT BRUN, QC CA","   24",",,C","    0",",,C","    0",",,C","  234",",,C","  128",",,C","  181",",,C"
"CA007085106","2017-05-28","48.4167","-78.7333","305.0","MONT BRUN, QC CA","   24",",,C","    0",",,C","    0",",,C","  256",",,C","  114",",,C","  185",",,C"
"CA007085106","2017-05-29","48.4167","-78.7333","305.0","MONT BRUN, QC CA","  246",",,C","    0",",,C","    0",",,C","  186",",,C","  126",",,C","  156",",,C"
"CA007085106","2017-05-30","48.4167","-78.7333","305.0","MONT BRUN, QC CA","   18",",,C","    0",",,C","    0",",,C","  184",",,C","   97",",,C","  141",",,C"
"CA007085106","2017-05-31","48.4167","-78.7333","305.0","MONT BRUN, QC CA","   80",",,C","    0",",,C","    0",",,C","  166",",,C","   64",",,C","  115",",,C"
"CA007085106","2017-06-01","48.4167","-78.7333","305.0","MONT BRUN, QC CA","   46",",,C","    0",",,C","    0",",,C","   81",",,C","   57",",,C","   69",",,C"
"CA007085106","2017-06-02","48.4167","-78.7333","305.0","MONT BRUN, QC CA","    0","T,,C","    0",",,C","    0",",,C","   99",",,C","   35",",,C","   67",",,C"
"CA007085106","2017-06-03","48.4167","-78.7333","305.0","MONT BRUN, QC CA","    0",",,C","    0",",,C","    0",",,C","  203",",,C","   39",",,C","  121",",,C"
"CA007085106","2017-06-04","48.4167","-78.7333","305.0","MONT BRUN, QC CA","   12",",,C","    0",",,C","    0",",,C","  231",",,C","   65",",,C","  148",",,C"
"CA007085106","2017-06-05","48.4167","-78.7333","305.0","MONT BRUN, QC CA","   26",",,C","    0",",,C","    0",",,C","  215",",,C","   96",",,C","  156",",,C"
"CA007085106","2017-06-06","48.4167","-78.7333","305.0","MONT BRUN, QC CA","    0",",,C","    0",",,C","    0",",,C","  239",",,C","  105",",,C","  172",",,C"
"CA007085106","2017-06-07","48.4167","-78.7333","305.0","MONT BRUN, QC CA","    0",",,C","    0",",,C","    0",",,C","  272",",,C","   67",",,C","  170",",,C"
"CA007085106","2017-06-08","48.4167","-78.7333","305.0","MONT BRUN, QC CA","    0",",,C","    0",",,C","    0",",,C","  273",",,C","   88",",,C","  181",",,C"
"CA007085106","2017-06-09","48.4167","-78.7333","305.0","MONT BRUN, QC CA","    0",",,C","    0",",,C","    0",",,C","  170",",,C","   60",",,C","  115",",,C"
"CA007085106","2017-06-10","48.4167","-78.7333","305.0","MONT BRUN, QC CA","   44",",,C","    0",",,C","    0",",,C","  221",",,C","   27",",,C","  124",",,C"
"CA007085106","2017-06-11","48.4167","-78.7333","305.0","MONT BRUN, QC CA","   10",",,C","    0",",,C","    0",",,C","  223",",,C","  160",",,C","  192",",,C"
"CA007085106","2017-06-12","48.4167","-78.7333","305.0","MONT BRUN, QC CA","    0",",,C","    0",",,C","    0",",,C","  275",",,C","  119",",,C","  197",",,C"
"CA007085106","2017-06-13","48.4167","-78.7333","305.0","MONT BRUN, QC CA","    0",",,C","    0",",,C","    0",",,C","  200",",,C","   76",",,C","  138",",,C"
"CA007085106","2017-06-14","48.4167","-78.7333","305.0","MONT BRUN, QC CA","    0",",,C","    0",",,C","    0",",,C","  192",",,C","    5",",,C","   99",",,C"
"CA007085106","2017-06-15","48.4167","-78.7333","305.0","MONT BRUN, QC CA","    0",",,C","    0",",,C","    0",",,C","  197",",,C","   75",",,C","  136",",,C"
"CA007085106","2017-06-16","48.4167","-78.7333","305.0","MONT BRUN, QC CA","    8",",,C","    0",",,C","    0",",,C","  234",",,C","  119",",,C","  177",",,C"
"CA007085106","2017-06-17","48.4167","-78.7333","305.0","MONT BRUN, QC CA","  100",",,C","    0",",,C","    0",",,C","  201",",,C","  116",",,C","  159",",,C"
"CA007085106","2017-06-18","48.4167","-78.7333","305.0","MONT BRUN, QC CA","   66",",,C","    0",",,C","    0",",,C","  231",",,C","  138",",,C","  185",",,C"
"CA007085106","2017-06-19","48.4167","-78.7333","305.0","MONT BRUN, QC CA","   40",",,C","    0",",,C","    0",",,C","  163",",,C","  136",",,C","  150",",,C"
"CA007085106","2017-06-20","48.4167","-78.7333","305.0","MONT BRUN, QC CA","  170",",,C","    0",",,C","    0",",,C","  188",",,C","  115",",,C","  152",",,C"
