"USC00329445","2018-05-09","48.606","-100.291","449.0","WILLOW CITY, ND US","   13",",,7,0500",,,,,"  233",",,7","   89",",,7",,,,,,,,,"  106",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-10","48.606","-100.291","449.0","WILLOW CITY, ND US","    0",",,7,0500",,,,,"  206",",,7","  -33",",,7",,,,,,,,,"  -28",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-11","48.606","-100.291","449.0","WILLOW CITY, ND US","    0",",,7,0500",,,,,"  128",",,7","  -28",",,7",,,,,,,,,"   39",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-12","48.606","-100.291","449.0","WILLOW CITY, ND US","    0",",,7,0500",,,,,"  150",",,7","   39",",,7",,,,,,,,,"   56",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-13","48.606","-100.291","449.0","WILLOW CITY, ND US","    0",",,7,0500",,,,,"  222",",,7","   33",",,7",,,,,,,,,"   33",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-14","48.606","-100.291","449.0","WILLOW CITY, ND US","    0",",,7,0500",,,,,"  256",",,7","   28",",,7",,,,,,,,,"   61",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-15","48.606","-100.291","449.0","WILLOW CITY, ND US","    0",",,7,0500",,,,,"  244",",,7","   11",",,7",,,,,,,,,"   11",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-16","48.606","-100.291","449.0","WILLOW CITY, ND US","    0",",,7,0500",,,,,"  294",",,7","  -11",",,7",,,,,,,,,"  117",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-17","48.606","-100.291","449.0","WILLOW CITY, ND US","    0",",,7,0500",,,,,"  261",",,7","   78",",,7",,,,,,,,,"   94",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-18","48.606","-100.291","449.0","WILLOW CITY, ND US","  221",",,7,0500",,,,,"  139",",,7","   67",",,7",,,,,,,,,"   67",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-19","48.606","-100.291","449.0","WILLOW CITY, ND US","   46",",,7,0500",,,,,"  117",",,7","    0",",,7",,,,,,,,,"    0",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-20","48.606","-100.291","449.0","WILLOW CITY, ND US","    0",",,7,0500",,,,,"  200",",,7","    0",",,7",,,,,,,,,"   33",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-21","48.606","-100.291","449.0","WILLOW CITY, ND US","    0",",,7,0500",,,,,"  239",",,7","   22",",,7",,,,,,,,,"   22",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-22","48.606","-100.291","449.0","WILLOW CITY, ND US","    0",",,7,0500",,,,,"  261",",,7","   22",",,7",,,,,,,,,"   72",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-23","48.606","-100.291","449.0","WILLOW CITY, ND US","    0",",,7,0500",,,,,"  289",",,7","   67",",,7",,,,,,,,,"  117",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-24","48.606","-100.291","449.0","WILLOW CITY, ND US","    0",",,7,0500",,,,,"  289",",,7","  117",",,7",,,,,,,,,"  167",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-25","48.606","-100.291","449.0","WILLOW CITY, ND US","    0",",,7,0500",,,,,"  311",",,7","  111",",,7",,,,,,,,,"  111",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-26","48.606","-100.291","449.0","WILLOW CITY, ND US","    0",",,7,0500",,,,,"  317",",,7","  106",",,7",,,,,,,,,"  128",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-27","48.606","-100.291","449.0","WILLOW CITY, ND US","   84",",,7,0500",,,,,"  328",",,7","  128",",,7",,,,,,,,,"  167",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-28","48.606","-100.291","449.0","WILLOW CITY, ND US","    0",",,7,0500",,,,,"  289",",,7","  133",",,7",,,,,,,,,"  133",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00329445","2018-05-29","48.606","-100.291","449.0","WILLOW CITY, ND US","    0",",,7,0500",,,,,"  272",",,7","  128",",,7",,,,,,,,,"  128",",,7,0500",,,,,,,,,,,,,,,,,,,,,,,,,,
