"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"CA007027588","2017-05-26","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA",,,"    0",",,C","    0",",,C","  130",",,C","  120",",,C",,,"  125",",,C"
"CA007027588","2017-05-27","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA",,,"    0",",,C","    0",",,C","  210",",,C","   70",",,C",,,"  140",",,C"
"CA007027588","2017-05-28","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","    0",",,C","    0",",,C","    0",",,C","  260",",,C","  120",",,C",,,"  190",",,C"
"CA007027588","2017-05-29","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA",,,"    0",",,C","    0",",,C","  210",",,C","  120",",,C",,,"  165",",,C"
"CA007027588","2017-05-30","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","   12",",,C","    0",",,C","    0",",,C","  180",",,C","  100",",,C",,,"  140",",,C"
"CA007027588","2017-05-31","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","  120",",,C","    0",",,C","    0",",,C","  215",",,C","  120",",,C",,,"  168",",,C"
"CA007027588","2017-06-01","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","    6",",,C","    0",",,C","    0",",,C","  189",",,C","  120",",,C",,,"  155",",,C"
"CA007027588","2017-06-02","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","    8",",,C","    0",",,C","    0",",,C","  152",",,C","   75",",,C",,,"  114",",,C"
"CA007027588","2017-06-03","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","    0","T,,C","    0",",,C","    0",",,C","  152",",,C","   81",",,C",,,"  117",",,C"
"CA007027588","2017-06-04","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","    8",",,C","    0",",,C","    0",",,C","  223",",,C","   59",",,C",,,"  141",",,C"
"CA007027588","2017-06-05","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","  246",",,C","    0",",,C","    0",",,C","  158",",,C","  119",",,C",,,"  139",",,C"
"CA007027588","2017-06-06","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","    0","T,,C","    0",",,C","    0",",,C","  173",",,C","  100",",,C",,,"  137",",,C"
"CA007027588","2017-06-07","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","    0",",,C","    0",",,C","    0",",,C","  250",",,C","   73",",,C",,,"  162",",,C"
"CA007027588","2017-06-08","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","    0",",,C","    0",",,C","    0",",,C","  285",",,C","  134",",,C",,,"  210",",,C"
"CA007027588","2017-06-09","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","    0","T,,C","    0",",,C","    0",",,C","  254",",,C","  149",",,C",,,"  202",",,C"
"CA007027588","2017-06-10","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","    0",",,C","    0",",,C","    0",",,C","  252",",,C","   48",",,C",,,"  150",",,C"
"CA007027588","2017-06-11","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","   16",",,C","    0",",,C","    0",",,C","  306",",,C","  206",",,C",,,"  256",",,C"
"CA007027588","2017-06-12","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","    0",",,C","    0",",,C",,,"  322",",,C","  191",",,C",,,"  257",",,C"
"CA007027588","2017-06-13","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA",,,"    0",",,C","    0",",,C","  254",",,C","  212",",,C",,,"  233",",,C"
"CA007027588","2017-06-14","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","    0",",,C","    0",",,C","    0",",,C","  190",",,C","   99",",,C",,,"  145",",,C"
"CA007027588","2017-06-15","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","  200",",,C","    0",",,C","    0",",,C","  228",",,C","   50",",,C",,,"  139",",,C"
"CA007027588","2017-06-16","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA","   58",",,C","    0",",,C","    0",",,C","  195",",,C","  133",",,C",,,"  164",",,C"
"CA007027588","2017-06-17","45.7333","-72.6167","69.0","ST NAZAIRE, QC CA",,,"    0",",,C","    0",",,C","  275",",,C","  137",",,C",,,"  206",",,C"
