"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA003026KNQ","2018-05-21","51.7833","-114.6833","1114.0","SUNDRE A, AB CA",,,,,,,,,"   24",",,C",,,,,,,"    0",",,C","    0",",,C"
"CA003026KNQ","2018-05-22","51.7833","-114.6833","1114.0","SUNDRE A, AB CA",,,,,,,,,,,,,,,,,"    0",",,C","    0",",,C"
"CA003026KNQ","2018-05-23","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  268",",,C","   30",",,C",,,,,"  149",",,C","   12",",,C","  350",",,C"
"CA003026KNQ","2018-05-24","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   10",",,C",,,,,"  249",",,C","   88",",,C",,,,,"  169",",,C","   34",",,C","  410",",,C"
"CA003026KNQ","2018-05-25","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  260",",,C","   41",",,C",,,,,"  151",",,C","    0",",,C","    0",",,C"
"CA003026KNQ","2018-05-26","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  227",",,C","  110",",,C",,,,,"  169",",,C","   33",",,C","  390",",,C"
"CA003026KNQ","2018-05-27","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  248",",,C","   32",",,C",,,,,"  140",",,C","   14",",,C","  390",",,C"
"CA003026KNQ","2018-05-28","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  282",",,C","   28",",,C",,,,,"  155",",,C","   36",",,C","  390",",,C"
"CA003026KNQ","2018-05-29","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","  109",",,C",,,,,"  150",",,C","   44",",,C",,,,,"   97",",,C","   34",",,C","  410",",,C"
"CA003026KNQ","2018-05-30","51.7833","-114.6833","1114.0","SUNDRE A, AB CA",,,,,,,,,"   41",",,C",,,,,,,"    0",",,C","    0",",,C"
"CA003026KNQ","2018-05-31","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   30",",,C",,,,,"   81",",,C","   47",",,C",,,,,"   64",",,C","    0",",,C","    0",",,C"
"CA003026KNQ","2018-06-01","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   38",",,C",,,,,"  144",",,C","   50",",,C",,,,,"   97",",,C","   35",",,C","  370",",,C"
"CA003026KNQ","2018-06-02","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    2",",,C",,,,,"  206",",,C","   -8",",,C",,,,,"   99",",,C","   26",",,C","  320",",,C"
"CA003026KNQ","2018-06-03","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  216",",,C","   20",",,C",,,,,"  118",",,C","   13",",,C","  390",",,C"
"CA003026KNQ","2018-06-04","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  202",",,C","   51",",,C",,,,,"  127",",,C","    1",",,C","  460",",,C"
"CA003026KNQ","2018-06-05","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  186",",,C","  -18",",,C",,,,,"   84",",,C","   10",",,C","  320",",,C"
"CA003026KNQ","2018-06-06","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  230",",,C","  -12",",,C",,,,,"  109",",,C","    0",",,C","    0",",,C"
"CA003026KNQ","2018-06-07","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  255",",,C","   13",",,C",,,,,"  134",",,C","   11",",,C","  320",",,C"
"CA003026KNQ","2018-06-08","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  262",",,C","   49",",,C",,,,,"  156",",,C","   14",",,C","  320",",,C"
"CA003026KNQ","2018-06-09","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  251",",,C","   58",",,C",,,,,"  155",",,C","   16",",,C","  370",",,C"
"CA003026KNQ","2018-06-10","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","  137",",,C",,,,,"  109",",,C","   39",",,C",,,,,"   74",",,C","   28",",,C","  370",",,C"
"CA003026KNQ","2018-06-11","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  167",",,C","   37",",,C",,,,,"  102",",,C","   25",",,C","  560",",,C"
"CA003026KNQ","2018-06-12","51.7833","-114.6833","1114.0","SUNDRE A, AB CA",,,,,,,,,"   72",",,C",,,,,,,"   26",",,C","  460",",,C"
"CA003026KNQ","2018-06-13","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    4",",,C",,,,,"  208",",,C","   90",",,C",,,,,"  149",",,C","   22",",,C","  440",",,C"
"CA003026KNQ","2018-06-14","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","  310",",,C",,,,,"  141",",,C","   64",",,C",,,,,"  103",",,C","    0",",,C","    0",",,C"
"CA003026KNQ","2018-06-15","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   50",",,C",,,,,"  172",",,C","   17",",,C",,,,,"   95",",,C","   35",",,C","  350",",,C"
"CA003026KNQ","2018-06-16","51.7833","-114.6833","1114.0","SUNDRE A, AB CA",,,,,,,"  167",",,C","   67",",,C",,,,,"  117",",,C","    1",",,C","  370",",,C"
"CA003026KNQ","2018-06-17","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  215",",,C","   17",",,C",,,,,"  116",",,C","    0",",,C","    0",",,C"
"CA003026KNQ","2018-06-18","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  231",",,C","   21",",,C",,,,,"  126",",,C","   15",",,C","  320",",,C"
"CA003026KNQ","2018-06-19","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  245",",,C","   42",",,C",,,,,"  144",",,C","   10",",,C","  330",",,C"
"CA003026KNQ","2018-06-20","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  261",",,C","   49",",,C",,,,,"  155",",,C","   14",",,C","  320",",,C"
"CA003026KNQ","2018-06-21","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    2",",,C",,,,,"  256",",,C","   73",",,C",,,,,"  165",",,C","    0",",,C","    0",",,C"
"CA003026KNQ","2018-06-22","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   28",",,C",,,,,"  226",",,C","  104",",,C",,,,,"  165",",,C","    1",",,C","  370",",,C"
"CA003026KNQ","2018-06-23","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","  176",",,C",,,,,"  197",",,C","  123",",,C",,,,,"  160",",,C","   30",",,C","  320",",,C"
"CA003026KNQ","2018-06-24","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  251",",,C","   65",",,C",,,,,"  158",",,C","   11",",,C","  370",",,C"
"CA003026KNQ","2018-06-25","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  259",",,C","   95",",,C",,,,,"  177",",,C","   18",",,C","  520",",,C"
"CA003026KNQ","2018-06-26","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  193",",,C","   41",",,C",,,,,"  117",",,C","   26",",,C","  500",",,C"
"CA003026KNQ","2018-06-27","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  229",",,C","    8",",,C",,,,,"  119",",,C","    0",",,C","    0",",,C"
"CA003026KNQ","2018-06-28","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   17",",,C",,,,,"  177",",,C","   46",",,C",,,,,"  112",",,C","    0",",,C","    0",",,C"
"CA003026KNQ","2018-06-29","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  179",",,C","   33",",,C",,,,,"  106",",,C","   24",",,C","  440",",,C"
"CA003026KNQ","2018-06-30","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  212",",,C","   23",",,C",,,,,"  118",",,C","   36",",,C","  370",",,C"
"CA003026KNQ","2018-07-01","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   10",",,C",,,,,"  189",",,C","   57",",,C",,,,,"  123",",,C","    6",",,C","  350",",,C"
"CA003026KNQ","2018-07-02","51.7833","-114.6833","1114.0","SUNDRE A, AB CA",,,,,,,,,"   41",",,C",,,,,,,,,,
"CA003026KNQ","2018-07-03","51.7833","-114.6833","1114.0","SUNDRE A, AB CA",,,,,,,,,,,,,,,,,"   29",",,C","  370",",,C"
"CA003026KNQ","2018-07-04","51.7833","-114.6833","1114.0","SUNDRE A, AB CA",,,,,,,,,"   92",",,C",,,,,,,"    0",",,C","    0",",,C"
"CA003026KNQ","2018-07-05","51.7833","-114.6833","1114.0","SUNDRE A, AB CA",,,,,,,"  257",",,C",,,,,,,,,"   13",",,C","  390",",,C"
"CA003026KNQ","2018-07-06","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   12",",,C",,,,,"  271",",,C","   85",",,C",,,,,"  178",",,C","   25",",,C","  540",",,C"
"CA003026KNQ","2018-07-07","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  233",",,C","   86",",,C",,,,,"  160",",,C","   28",",,C","  410",",,C"
"CA003026KNQ","2018-07-08","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  222",",,C","   49",",,C",,,,,"  136",",,C","    8",",,C","  320",",,C"
"CA003026KNQ","2018-07-09","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  254",",,C","   62",",,C",,,,,"  158",",,C","    0",",,C","    0",",,C"
"CA003026KNQ","2018-07-10","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   47",",,C",,,,,"  180",",,C","   69",",,C",,,,,"  125",",,C","   29",",,C","  410",",,C"
"CA003026KNQ","2018-07-11","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  241",",,C","  101",",,C",,,,,"  171",",,C","    0",",,C","    0",",,C"
"CA003026KNQ","2018-07-12","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  242",",,C","   89",",,C",,,,,"  166",",,C","    0",",,C","    0",",,C"
"CA003026KNQ","2018-07-13","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  260",",,C","   78",",,C",,,,,"  169",",,C","   36",",,C","  520",",,C"
"CA003026KNQ","2018-07-14","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   66",",,C",,,,,"  193",",,C","   71",",,C",,,,,"  132",",,C","   28",",,C","  410",",,C"
"CA003026KNQ","2018-07-15","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  248",",,C","   28",",,C",,,,,"  138",",,C","    0",",,C","    0",",,C"
"CA003026KNQ","2018-07-16","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  289",",,C","   50",",,C",,,,,"  169",",,C","    9",",,C","  320",",,C"
"CA003026KNQ","2018-07-17","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  289",",,C","   73",",,C",,,,,"  181",",,C",,,,
"CA003026KNQ","2018-07-18","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    6",",,C",,,,,"  252",",,C","  108",",,C",,,,,"  180",",,C","   36",",,C","  630",",,C"
"CA003026KNQ","2018-07-19","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    2",",,C",,,,,"  244",",,C","  101",",,C",,,,,"  172",",,C","   25",",,C","  350",",,C"
"CA003026KNQ","2018-07-20","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  195",",,C","   84",",,C",,,,,"  139",",,C","    1",",,C","  330",",,C"
"CA003026KNQ","2018-07-21","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  223",",,C","   80",",,C",,,,,"  152",",,C","   34",",,C","  480",",,C"
"CA003026KNQ","2018-07-22","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  202",",,C","   90",",,C",,,,,"  146",",,C","   31",",,C","  440",",,C"
"CA003026KNQ","2018-07-23","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   83",",,C",,,,,"  177",",,C","   76",",,C",,,,,"  126",",,C",,,,
"CA003026KNQ","2018-07-25","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  217",",,C","   26",",,C",,,,,"  121",",,C","   25",",,C","  510",",,C"
"CA003026KNQ","2018-07-26","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    4",",,C",,,,,"  233",",,C","   51",",,C",,,,,"  142",",,C","   30",",,C","  340",",,C"
"CA003026KNQ","2018-07-27","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  228",",,C","   53",",,C",,,,,"  141",",,C",,,,
"CA003026KNQ","2018-07-28","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  255",",,C","   50",",,C",,,,,"  152",",,C",,,,
"CA003026KNQ","2018-07-29","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  280",",,C","   53",",,C",,,,,"  166",",,C",,,,
"CA003026KNQ","2018-08-01","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   68",",,C",,,,,"  276",",,C","  123",",,C",,,,,"  199",",,C","   24",",,C","  420",",,C"
"CA003026KNQ","2018-08-02","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   34",",,C",,,,,"  234",",,C","   76",",,C",,,,,"  155",",,C","   26",",,C","  440",",,C"
"CA003026KNQ","2018-08-03","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  219",",,C","   57",",,C",,,,,"  138",",,C","   36",",,C","  340",",,C"
"CA003026KNQ","2018-08-04","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   10",",,C",,,,,"  172",",,C","  116",",,C",,,,,"  144",",,C",,,,
"CA003026KNQ","2018-08-05","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  236",",,C","   82",",,C",,,,,"  159",",,C",,,,
"CA003026KNQ","2018-08-06","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  283",",,C","   58",",,C",,,,,"  171",",,C",,,,
"CA003026KNQ","2018-08-07","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  281",",,C","   88",",,C",,,,,"  185",",,C",,,,
"CA003026KNQ","2018-08-08","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  299",",,C","   62",",,C",,,,,"  180",",,C",,,,
"CA003026KNQ","2018-08-09","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  352",",,C","   71",",,C",,,,,"  211",",,C","   15",",,C","  330",",,C"
"CA003026KNQ","2018-08-10","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  372",",,C","   87",",,C",,,,,"  229",",,C",,,,
"CA003026KNQ","2018-08-11","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   65",",,C",,,,,"  236",",,C","  120",",,C",,,,,"  178",",,C","   35",",,C","  400",",,C"
"CA003026KNQ","2018-08-12","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  161",",,C","   59",",,C",,,,,"  110",",,C","   35",",,C","  310",",,C"
"CA003026KNQ","2018-08-13","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  223",",,C","   16",",,C",,,,,"  119",",,C",,,,
"CA003026KNQ","2018-08-14","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  290",",,C","   40",",,C",,,,,"  165",",,C",,,,
"CA003026KNQ","2018-08-15","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  271",",,C","   65",",,C",,,,,"  168",",,C",,,,
"CA003026KNQ","2018-08-16","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  285",",,C","   39",",,C",,,,,"  162",",,C",,,,
"CA003026KNQ","2018-08-17","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  269",",,C","   47",",,C",,,,,"  158",",,C",,,,
"CA003026KNQ","2018-08-18","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  168",",,C","   39",",,C",,,,,"  104",",,C","   33",",,C","  310",",,C"
"CA003026KNQ","2018-08-19","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    5",",,C",,,,,"  202",",,C","   -3",",,C",,,,,"   99",",,C","   34",",,C","  310",",,C"
"CA003026KNQ","2018-08-20","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    2",",,C",,,,,"  205",",,C","   55",",,C",,,,,"  130",",,C",,,,
"CA003026KNQ","2018-08-21","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  263",",,C","   12",",,C",,,,,"  138",",,C",,,,
"CA003026KNQ","2018-08-22","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  299",",,C","   40",",,C",,,,,"  170",",,C",,,,
"CA003026KNQ","2018-08-23","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  280",",,C","   44",",,C",,,,,"  162",",,C","   35",",,C","  380",",,C"
"CA003026KNQ","2018-08-24","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   19",",,C",,,,,"  135",",,C","   64",",,C",,,,,"  100",",,C","   34",",,C","  360",",,C"
"CA003026KNQ","2018-08-25","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  197",",,C","   13",",,C",,,,,"  105",",,C",,,,
"CA003026KNQ","2018-08-26","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   82",",,C",,,,,"  191",",,C","   65",",,C",,,,,"  128",",,C","   36",",,C","  420",",,C"
"CA003026KNQ","2018-08-27","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  138",",,C","   53",",,C",,,,,"   95",",,C","   34",",,C","  400",",,C"
"CA003026KNQ","2018-08-28","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  202",",,C","   10",",,C",,,,,"  106",",,C",,,,
"CA003026KNQ","2018-08-29","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  205",",,C","   53",",,C",,,,,"  129",",,C",,,,
"CA003026KNQ","2018-08-30","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   39",",,C",,,,,"  183",",,C","   45",",,C",,,,,"  114",",,C","    6",",,C","  540",",,C"
"CA003026KNQ","2018-08-31","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  208",",,C","   11",",,C",,,,,"  110",",,C","   26",",,C","  440",",,C"
"CA003026KNQ","2018-09-01","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  167",",,C","   35",",,C",,,,,"  101",",,C","   34",",,C","  420",",,C"
"CA003026KNQ","2018-09-02","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  203",",,C","   -8",",,C",,,,,"   98",",,C","   26",",,C","  330",",,C"
"CA003026KNQ","2018-09-03","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   35",",,C",,,,,"  148",",,C","   63",",,C",,,,,"  105",",,C","   36",",,C","  480",",,C"
"CA003026KNQ","2018-09-04","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    2",",,C",,,,,"  147",",,C","   17",",,C",,,,,"   82",",,C",,,,
"CA003026KNQ","2018-09-05","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  195",",,C","  -25",",,C",,,,,"   85",",,C",,,,
"CA003026KNQ","2018-09-06","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  228",",,C","   -7",",,C",,,,,"  110",",,C",,,,
"CA003026KNQ","2018-09-07","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  277",",,C","   33",",,C",,,,,"  155",",,C",,,,
"CA003026KNQ","2018-09-08","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  206",",,C","   52",",,C",,,,,"  129",",,C","   31",",,C","  320",",,C"
"CA003026KNQ","2018-09-09","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  126",",,C","   55",",,C",,,,,"   90",",,C",,,,
"CA003026KNQ","2018-09-10","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    5",",,C",,,,,"  119",",,C","   49",",,C",,,,,"   84",",,C",,,,
"CA003026KNQ","2018-09-11","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    3",",,C",,,,,"  168",",,C","    9",",,C",,,,,"   89",",,C",,,,
"CA003026KNQ","2018-09-12","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   11",",,C",,,,,"   70",",,C","  -16",",,C",,,,,"   27",",,C",,,,
"CA003026KNQ","2018-09-13","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   21",",,C",,,,,"   10",",,C","  -37",",,C",,,,,"  -14",",,C",,,,
"CA003026KNQ","2018-09-14","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    2",",,C",,,,,"   12",",,C","  -45",",,C",,,,,"  -17",",,C",,,,
"CA003026KNQ","2018-09-15","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    7",",,C",,,,,"   31",",,C","    9",",,C",,,,,"   20",",,C",,,,
"CA003026KNQ","2018-09-16","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   45",",,C",,,,,"   33",",,C","   -3",",,C",,,,,"   15",",,C",,,,
"CA003026KNQ","2018-09-17","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    5",",,C",,,,,"   94",",,C","    4",",,C",,,,,"   49",",,C",,,,
"CA003026KNQ","2018-09-18","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    2",",,C",,,,,"   54",",,C","   29",",,C",,,,,"   42",",,C",,,,
"CA003026KNQ","2018-09-19","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  109",",,C","  -23",",,C",,,,,"   43",",,C",,,,
"CA003026KNQ","2018-09-20","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   15",",,C",,,,,"   68",",,C","  -30",",,C",,,,,"   19",",,C",,,,
"CA003026KNQ","2018-09-21","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   48",",,C",,,,,"   25",",,C","   -8",",,C",,,,,"    8",",,C",,,,
"CA003026KNQ","2018-09-22","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    7",",,C",,,,,"    7",",,C","  -22",",,C",,,,,"   -8",",,C",,,,
"CA003026KNQ","2018-09-23","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    2",",,C",,,,,"   61",",,C","   -6",",,C",,,,,"   28",",,C",,,,
"CA003026KNQ","2018-09-24","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    5",",,C",,,,,"  126",",,C","   17",",,C",,,,,"   71",",,C","   34",",,C","  570",",,C"
"CA003026KNQ","2018-09-25","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"  174",",,C","   -4",",,C",,,,,"   85",",,C",,,,
"CA003026KNQ","2018-09-26","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   22",",,C",,,,,"  139",",,C","    5",",,C",,,,,"   72",",,C",,,,
"CA003026KNQ","2018-09-27","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","   88",",,C",,,,,"   61",",,C","    1",",,C",,,,,"   31",",,C",,,,
"CA003026KNQ","2018-09-28","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    2",",,C",,,,,"   77",",,C","  -59",",,C",,,,,"    9",",,C",,,,
"CA003026KNQ","2018-09-29","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    0",",,C",,,,,"   27",",,C","  -24",",,C",,,,,"    1",",,C",,,,
"CA003026KNQ","2018-09-30","51.7833","-114.6833","1114.0","SUNDRE A, AB CA","    5",",,C",,,,,"    3",",,C","  -27",",,C",,,,,"  -12",",,C","   14",",,C","  380",",,C"
