"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"FSM00061997","2016-08-07","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","   20",",,S","   32",",,S","    5",",,S","   22","H,,S"
"FSM00061997","2016-08-08","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","   28",",,S",,,"   16",",,S","   46","H,,S"
"FSM00061997","2016-08-09","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","    0",",,S","   99",",,S","   41",",,S","   71","H,,S"
"FSM00061997","2016-08-10","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","  287",",,S","  100",",,S",,,"   25","H,,S"
"FSM00061997","2016-08-11","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","    0",",,S","   30",",,S","   -6",",,S","   12","H,,S"
"FSM00061997","2016-08-12","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","    0","B,,S","   15",",,S","  -18",",,S","    5","H,,S"
"FSM00061997","2016-08-13","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","    0",",,S","   88",",,S","  -16",",,S","   30","H,,S"
"FSM00061997","2016-08-14","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","  163",",,S","   59",",,S","   21",",,S","   32","H,,S"
"FSM00061997","2016-08-15","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","   66",",,S","  106",",,S","   25",",,S","   67","H,,S"
"FSM00061997","2016-08-16","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","   51",",,S","   60",",,S","    8",",,S","   35","H,,S"
"FSM00061997","2016-08-17","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","   15",",,S","   78",",,S","   21",",,S","   56","H,,S"
"FSM00061997","2016-08-18","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","  224",",,S","   65",",,S","   -5",",,S","   15","H,,S"
"FSM00061997","2016-08-19","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","    5",",,S",,,"    2",",,S","   46","H,,S"
"FSM00061997","2016-08-20","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","  429",",,S","   82",",,S",,,"   19","H,,S"
"FSM00061997","2016-08-21","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","    5",",,S",,,"  -22",",,S","    3","H,,S"
"FSM00061997","2016-08-22","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","    0",",,S",,,"    6",",,S","   37","H,,S"
"FSM00061997","2016-08-23","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","   33",",,S","   75",",,S",,,"   41","H,,S"
"FSM00061997","2016-08-24","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","   74",",,S","   65",",,S","    6",",,S","   30","H,,S"
"FSM00061997","2016-08-25","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","  277",",,S","   44",",,S","    3",",,S","   22","H,,S"
"FSM00061997","2016-08-26","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","    3",",,S","   18",",,S","  -36",",,S","   -3","H,,S"
"FSM00061997","2016-08-27","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","    0",",,S",,,"  -27",",,S","   -1","H,,S"
"FSM00061997","2016-08-28","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","   61",",,S",,,"    4",",,S","   66","H,,S"
"FSM00061997","2016-08-29","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","  254",",,S","   96",",,S","  -11",",,S","   26","H,,S"
"FSM00061997","2016-08-30","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","    5",",,S","   25",",,S","  -10",",,S","    8","H,,S"
"FSM00061997","2016-08-31","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","    0",",,S",,,"  -11",",,S","   54","H,,S"
"FSM00061997","2016-09-01","-46.433","51.85","142.0","ALFRED FAURE ILES CROZET, FS","   15",",,S","  144",",,S",,,"   93","H,,S"
