"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"SF003044460","2017-12-01","-28.95","31.7","38.0","MTUNZINI, SF",,,"  372",",,S","  197",",,S",,,"  279","H,,S"
"SF003044460","2017-12-03","-28.95","31.7","38.0","MTUNZINI, SF",,,"  331",",,S","  181",",,S",,,"  245","H,,S"
"SF003044460","2017-12-04","-28.95","31.7","38.0","MTUNZINI, SF",,,"  331",",,S","  178",",,S",,,"  214","H,,S"
"SF003044460","2017-12-05","-28.95","31.7","38.0","MTUNZINI, SF",,,"  273",",,S","  191",",,S",,,"  206","H,,S"
"SF003044460","2017-12-06","-28.95","31.7","38.0","MTUNZINI, SF","  300",",,S","  241",",,S","  186",",,S",,,"  204","H,,S"
"SF003044460","2017-12-07","-28.95","31.7","38.0","MTUNZINI, SF","    0",",,S","  233",",,S","  165",",,S",,,"  197","H,,S"
"SF003044460","2017-12-08","-28.95","31.7","38.0","MTUNZINI, SF",,,"  285",",,S","  173",",,S",,,"  224","H,,S"
"SF003044460","2017-12-09","-28.95","31.7","38.0","MTUNZINI, SF",,,"  325",",,S","  190",",,S",,,"  249","H,,S"
"SF003044460","2017-12-10","-28.95","31.7","38.0","MTUNZINI, SF",,,"  325",",,S","  171",",,S",,,"  202","H,,S"
"SF003044460","2017-12-11","-28.95","31.7","38.0","MTUNZINI, SF",,,"  243",",,S","  162",",,S",,,"  181","H,,S"
"SF003044460","2017-12-12","-28.95","31.7","38.0","MTUNZINI, SF",,,"  270",",,S","  174",",,S",,,"  204","H,,S"
"SF003044460","2017-12-13","-28.95","31.7","38.0","MTUNZINI, SF",,,"  337",",,S","  184",",,S",,,"  238","H,,S"
"SF003044460","2017-12-15","-28.95","31.7","38.0","MTUNZINI, SF",,,"  248",",,S","  162",",,S",,,"  197","H,,S"
"SF003044460","2017-12-16","-28.95","31.7","38.0","MTUNZINI, SF",,,"  330",",,S","  170",",,S",,,"  246","H,,S"
"SF003044460","2017-12-17","-28.95","31.7","38.0","MTUNZINI, SF",,,"  330",",,S","  197",",,S",,,"  253","H,,S"
"SF003044460","2017-12-18","-28.95","31.7","38.0","MTUNZINI, SF",,,"  314",",,S","  203",",,S",,,"  231","H,,S"
"SF003044460","2017-12-19","-28.95","31.7","38.0","MTUNZINI, SF",,,"  314",",,S","  166",",,S",,,"  185","H,,S"
"SF003044460","2017-12-20","-28.95","31.7","38.0","MTUNZINI, SF",,,"  284",",,S","  157",",,S",,,"  222","H,,S"
"SF003044460","2017-12-21","-28.95","31.7","38.0","MTUNZINI, SF",,,"  336",",,S","  196",",,S",,,"  257","H,,S"
"SF003044460","2017-12-22","-28.95","31.7","38.0","MTUNZINI, SF",,,"  336",",,S","  223",",,S",,,"  244","H,,S"
"SF003044460","2017-12-24","-28.95","31.7","38.0","MTUNZINI, SF",,,"  294",",,S","  190",",,S",,,"  235","H,,S"
"SF003044460","2017-12-26","-28.95","31.7","38.0","MTUNZINI, SF",,,"  290",",,S","  163",",,S",,,"  192","H,,S"
"SF003044460","2017-12-27","-28.95","31.7","38.0","MTUNZINI, SF",,,"  311",",,S","  183",",,S",,,"  249","H,,S"
"SF003044460","2017-12-28","-28.95","31.7","38.0","MTUNZINI, SF",,,"  311",",,S","  198",",,S",,,"  245","H,,S"
"SF003044460","2017-12-29","-28.95","31.7","38.0","MTUNZINI, SF",,,"  302",",,S","  211",",,S",,,"  243","H,,S"
"SF003044460","2017-12-30","-28.95","31.7","38.0","MTUNZINI, SF",,,"  308",",,S","  200",",,S",,,"  240","H,,S"
"SF003044460","2017-12-31","-28.95","31.7","38.0","MTUNZINI, SF",,,"  308",",,S","  178",",,S",,,"  243","H,,S"
"SF003044460","2018-01-01","-28.95","31.7","38.0","MTUNZINI, SF",,,"  407",",,S","  190",",,S",,,"  269","H,,S"
"SF003044460","2018-01-02","-28.95","31.7","38.0","MTUNZINI, SF",,,,,"  183",",,S",,,"  209","H,,S"
"SF003044460","2018-01-03","-28.95","31.7","38.0","MTUNZINI, SF",,,"  281",",,S","  155",",,S",,,"  219","H,,S"
"SF003044460","2018-01-04","-28.95","31.7","38.0","MTUNZINI, SF",,,"  281",",,S","  166",",,S",,,"  228","H,,S"
"SF003044460","2018-01-06","-28.95","31.7","38.0","MTUNZINI, SF","    3",",,S","  354",",,S","  215",",,S",,,"  243","H,,S"
"SF003044460","2018-01-07","-28.95","31.7","38.0","MTUNZINI, SF","    0",",,S","  310",",,S","  214",",,S",,,"  260","H,,S"
"SF003044460","2018-01-08","-28.95","31.7","38.0","MTUNZINI, SF",,,"  323",",,S","  212",",,S",,,"  252","H,,S"
"SF003044460","2018-01-09","-28.95","31.7","38.0","MTUNZINI, SF","  130",",,S","  323",",,S","  171",",,S",,,"  188","H,,S"
"SF003044460","2018-01-10","-28.95","31.7","38.0","MTUNZINI, SF","  119",",,S","  253",",,S","  173",",,S",,,"  200","H,,S"
"SF003044460","2018-01-11","-28.95","31.7","38.0","MTUNZINI, SF","    0",",,S","  300",",,S","  184",",,S",,,"  232","H,,S"
"SF003044460","2018-01-12","-28.95","31.7","38.0","MTUNZINI, SF",,,"  336",",,S","  188",",,S",,,"  254","H,,S"
"SF003044460","2018-01-13","-28.95","31.7","38.0","MTUNZINI, SF",,,"  343",",,S","  197",",,S",,,"  260","H,,S"
"SF003044460","2018-01-14","-28.95","31.7","38.0","MTUNZINI, SF",,,"  343",",,S","  197",",,S",,,"  257","H,,S"
"SF003044460","2018-01-15","-28.95","31.7","38.0","MTUNZINI, SF",,,"  388",",,S","  210",",,S",,,"  266","H,,S"
"SF003044460","2018-01-16","-28.95","31.7","38.0","MTUNZINI, SF",,,"  388",",,S","  209",",,S",,,"  241","H,,S"
"SF003044460","2018-01-17","-28.95","31.7","38.0","MTUNZINI, SF",,,"  363",",,S","  204",",,S",,,"  271","H,,S"
"SF003044460","2018-01-18","-28.95","31.7","38.0","MTUNZINI, SF",,,"  363",",,S","  211",",,S",,,"  272","H,,S"
"SF003044460","2018-01-19","-28.95","31.7","38.0","MTUNZINI, SF",,,"  366",",,S","  212",",,S",,,"  279","H,,S"
"SF003044460","2018-01-20","-28.95","31.7","38.0","MTUNZINI, SF",,,"  366",",,S","  217",",,S",,,"  249","H,,S"
"SF003044460","2018-01-21","-28.95","31.7","38.0","MTUNZINI, SF",,,"  330",",,S","  212",",,S",,,"  260","H,,S"
"SF003044460","2018-01-22","-28.95","31.7","38.0","MTUNZINI, SF",,,"  330",",,S","  193",",,S",,,"  252","H,,S"
"SF003044460","2018-01-23","-28.95","31.7","38.0","MTUNZINI, SF",,,"  361",",,S","  222",",,S",,,"  268","H,,S"
"SF003044460","2018-01-24","-28.95","31.7","38.0","MTUNZINI, SF",,,"  361",",,S","  217",",,S",,,"  257","H,,S"
"SF003044460","2018-01-25","-28.95","31.7","38.0","MTUNZINI, SF","   10",",,S","  323",",,S","  223",",,S",,,"  243","H,,S"
"SF003044460","2018-01-26","-28.95","31.7","38.0","MTUNZINI, SF","    8",",,S","  361",",,S","  220",",,S",,,"  271","H,,S"
"SF003044460","2018-01-27","-28.95","31.7","38.0","MTUNZINI, SF","    0",",,S","  375",",,S","  229",",,S",,,"  268","H,,S"
"SF003044460","2018-01-28","-28.95","31.7","38.0","MTUNZINI, SF",,,"  375",",,S","  210",",,S",,,"  255","H,,S"
"SF003044460","2018-01-29","-28.95","31.7","38.0","MTUNZINI, SF",,,"  312",",,S","  198",",,S",,,"  247","H,,S"
"SF003044460","2018-01-30","-28.95","31.7","38.0","MTUNZINI, SF",,,"  380",",,S","  211",",,S",,,"  282","H,,S"
"SF003044460","2018-01-31","-28.95","31.7","38.0","MTUNZINI, SF","  589",",,S","  380",",,S","  209",",,S",,,"  238","H,,S"
"SF003044460","2018-02-01","-28.95","31.7","38.0","MTUNZINI, SF","  160",",,S","  282",",,S","  207",",,S",,,"  234","H,,S"
"SF003044460","2018-02-03","-28.95","31.7","38.0","MTUNZINI, SF","   61",",,S",,,"  198",",,S",,,"  213","H,,S"
"SF003044460","2018-02-04","-28.95","31.7","38.0","MTUNZINI, SF","   20",",,S","  280",",,S","  197",",,S",,,"  221","H,,S"
"SF003044460","2018-02-05","-28.95","31.7","38.0","MTUNZINI, SF","    0",",,S","  280",",,S","  211",",,S",,,"  240","H,,S"
"SF003044460","2018-02-06","-28.95","31.7","38.0","MTUNZINI, SF",,,"  332",",,S","  218",",,S",,,"  265","H,,S"
"SF003044460","2018-02-07","-28.95","31.7","38.0","MTUNZINI, SF",,,"  332",",,S","  219",",,S",,,"  234","H,,S"
"SF003044460","2018-02-08","-28.95","31.7","38.0","MTUNZINI, SF",,,"  335",",,S","  207",",,S",,,"  246","H,,S"
"SF003044460","2018-02-09","-28.95","31.7","38.0","MTUNZINI, SF",,,"  335",",,S","  208",",,S",,,"  261","H,,S"
"SF003044460","2018-02-10","-28.95","31.7","38.0","MTUNZINI, SF",,,"  392",",,S","  211",",,S",,,"  286","H,,S"
"SF003044460","2018-02-11","-28.95","31.7","38.0","MTUNZINI, SF","   41",",,S","  392",",,S","  215",",,S",,,"  236","H,,S"
"SF003044460","2018-02-12","-28.95","31.7","38.0","MTUNZINI, SF","   30",",,S","  325",",,S","  209",",,S",,,"  250","H,,S"
"SF003044460","2018-02-13","-28.95","31.7","38.0","MTUNZINI, SF","    3",",,S","  325",",,S","  219",",,S",,,"  252","H,,S"
"SF003044460","2018-02-14","-28.95","31.7","38.0","MTUNZINI, SF","    3",",,S","  341",",,S","  191",",,S",,,"  252","H,,S"
"SF003044460","2018-02-15","-28.95","31.7","38.0","MTUNZINI, SF","    0",",,S","  343",",,S","  231",",,S",,,"  257","H,,S"
"SF003044460","2018-02-16","-28.95","31.7","38.0","MTUNZINI, SF",,,"  371",",,S","  196",",,S",,,"  243","H,,S"
"SF003044460","2018-02-17","-28.95","31.7","38.0","MTUNZINI, SF","    5",",,S","  371",",,S","  207",",,S",,,"  243","H,,S"
"SF003044460","2018-02-18","-28.95","31.7","38.0","MTUNZINI, SF","   10",",,S","  347",",,S","  208",",,S",,,"  272","H,,S"
"SF003044460","2018-02-19","-28.95","31.7","38.0","MTUNZINI, SF","  439",",,S","  347",",,S","  207",",,S",,,"  233","H,,S"
"SF003044460","2018-02-20","-28.95","31.7","38.0","MTUNZINI, SF","  671",",,S","  304",",,S","  223",",,S",,,"  251","H,,S"
"SF003044460","2018-02-21","-28.95","31.7","38.0","MTUNZINI, SF","    0",",,S","  335",",,S","  230",",,S",,,"  256","H,,S"
"SF003044460","2018-02-22","-28.95","31.7","38.0","MTUNZINI, SF",,,"  335",",,S","  220",",,S",,,"  256","H,,S"
"SF003044460","2018-02-23","-28.95","31.7","38.0","MTUNZINI, SF",,,"  358",",,S","  211",",,S",,,"  274","H,,S"
"SF003044460","2018-02-24","-28.95","31.7","38.0","MTUNZINI, SF",,,"  358",",,S","  230",",,S",,,"  265","H,,S"
"SF003044460","2018-02-25","-28.95","31.7","38.0","MTUNZINI, SF",,,"  338",",,S","  180",",,S",,,"  201","H,,S"
"SF003044460","2018-02-27","-28.95","31.7","38.0","MTUNZINI, SF",,,"  314",",,S","  170",",,S",,,"  239","H,,S"
"SF003044460","2018-02-28","-28.95","31.7","38.0","MTUNZINI, SF",,,"  327",",,S","  171",",,S",,,"  249","H,,S"
"SF003044460","2018-03-01","-28.95","31.7","38.0","MTUNZINI, SF",,,"  332",",,S","  195",",,S",,,"  251","H,,S"
"SF003044460","2018-03-02","-28.95","31.7","38.0","MTUNZINI, SF",,,"  332",",,S","  184",",,S",,,"  238","H,,S"
"SF003044460","2018-03-03","-28.95","31.7","38.0","MTUNZINI, SF",,,"  305",",,S","  177",",,S",,,"  242","H,,S"
"SF003044460","2018-03-04","-28.95","31.7","38.0","MTUNZINI, SF",,,"  334",",,S","  204",",,S",,,"  262","H,,S"
"SF003044460","2018-03-07","-28.95","31.7","38.0","MTUNZINI, SF",,,"  313",",,S","  229",",,S",,,"  262","H,,S"
"SF003044460","2018-03-08","-28.95","31.7","38.0","MTUNZINI, SF",,,"  313",",,S","  209",",,S",,,"  243","H,,S"
"SF003044460","2018-03-09","-28.95","31.7","38.0","MTUNZINI, SF",,,"  310",",,S","  179",",,S",,,"  227","H,,S"
"SF003044460","2018-03-10","-28.95","31.7","38.0","MTUNZINI, SF",,,"  331",",,S","  181",",,S",,,"  259","H,,S"
"SF003044460","2018-03-14","-28.95","31.7","38.0","MTUNZINI, SF",,,"  376",",,S","  222",",,S",,,"  283","H,,S"
"SF003044460","2018-03-16","-28.95","31.7","38.0","MTUNZINI, SF","   10",",,S","  345",",,S","  201",",,S",,,"  228","H,,S"
"SF003044460","2018-03-17","-28.95","31.7","38.0","MTUNZINI, SF","  211",",,S","  276",",,S","  187",",,S",,,"  214","H,,S"
"SF003044460","2018-03-18","-28.95","31.7","38.0","MTUNZINI, SF","   10",",,S","  276",",,S","  152",",,S",,,"  204","H,,S"
"SF003044460","2018-03-21","-28.95","31.7","38.0","MTUNZINI, SF",,,"  322",",,S","  224",",,S",,,"  254","H,,S"
"SF003044460","2018-03-24","-28.95","31.7","38.0","MTUNZINI, SF","  109",",,S","  326",",,S","  150",",,S",,,"  222","H,,S"
"SF003044460","2018-03-25","-28.95","31.7","38.0","MTUNZINI, SF","    0",",,S","  326",",,S","  185",",,S",,,"  245","H,,S"
"SF003044460","2018-03-26","-28.95","31.7","38.0","MTUNZINI, SF","   30",",,S","  311",",,S","  195",",,S",,,"  224","H,,S"
"SF003044460","2018-03-27","-28.95","31.7","38.0","MTUNZINI, SF","    3",",,S","  318",",,S","  165",",,S",,,"  235","H,,S"
"SF003044460","2018-03-28","-28.95","31.7","38.0","MTUNZINI, SF","    0",",,S","  340",",,S","  214",",,S",,,"  269","H,,S"
"SF003044460","2018-03-29","-28.95","31.7","38.0","MTUNZINI, SF",,,"  340",",,S","  214",",,S",,,"  258","H,,S"
"SF003044460","2018-03-30","-28.95","31.7","38.0","MTUNZINI, SF",,,"  335",",,S","  220",",,S",,,"  256","H,,S"
"SF003044460","2018-03-31","-28.95","31.7","38.0","MTUNZINI, SF",,,"  303",",,S","  223",",,S",,,"  235","H,,S"
"SF003044460","2018-04-01","-28.95","31.7","38.0","MTUNZINI, SF",,,"  303",",,S","  219",",,S",,,"  246","H,,S"
