"USC00017025","2018-05-03","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  283",",,7","   89",",,7",,,,,"  261",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-04","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  289",",,7","   89",",,7",,,,,"  278",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-05","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  278",",,7","  133",",,7",,,,,"  256",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-06","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  272",",,7","  144",",,7",,,,,,,,,,,,,,,,,,,,
"USC00017025","2018-05-07","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  267",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,
"USC00017025","2018-05-08","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  289",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,
"USC00017025","2018-05-09","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  294",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,
"USC00017025","2018-05-10","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  306",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,
"USC00017025","2018-05-11","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  317",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,
"USC00017025","2018-05-12","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  317",",,7","  117",",,7",,,,,,,,,,,,,,,,,,,,
"USC00017025","2018-05-13","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  328",",,7","  111",",,7",,,,,"  317",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-14","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  328",",,7","  156",",,7",,,,,"  294",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-15","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  294",",,7","  178",",,7",,,,,"  267",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-16","33.158","-85.2911","228.6","ROCK MILLS, AL US","  216",",,7,1800",,,"    0",",,7","  267",",,7","  200",",,7",,,,,"  250",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-17","33.158","-85.2911","228.6","ROCK MILLS, AL US","   13",",,7,1800",,,"    0",",,7","  283",",,7","  194",",,7",,,,,"  261",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-18","33.158","-85.2911","228.6","ROCK MILLS, AL US","   13",",,7,1800",,,"    0",",,7","  289",",,7","  178",",,7",,,,,"  267",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-19","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  311",",,7","  178",",,7",,,,,"  294",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-20","33.158","-85.2911","228.6","ROCK MILLS, AL US",,,,,"    0",",,7","  317",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,
"USC00017025","2018-05-21","33.158","-85.2911","228.6","ROCK MILLS, AL US",,,,,"    0",",,7","  267",",,7","  178",",,7","    2",",,7","   81",",,7","  250",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-22","33.158","-85.2911","228.6","ROCK MILLS, AL US","   23",",,7,1800",,,"    0",",,7","  272",",,7","  200",",,7",,,,,"  244",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-23","33.158","-85.2911","228.6","ROCK MILLS, AL US","  165",",,7,1800",,,"    0",",,7","  300",",,7","  206",",,7",,,,,"  283",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-24","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  294",",,7","  183",",,7",,,,,"  272",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-25","33.158","-85.2911","228.6","ROCK MILLS, AL US","  117",",,7,1800",,,"    0",",,7","  289",",,7","  206",",,7",,,,,"  261",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-26","33.158","-85.2911","228.6","ROCK MILLS, AL US","  168",",,7,1800",,,"    0",",,7","  289",",,7","  183",",,7",,,,,"  267",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-27","33.158","-85.2911","228.6","ROCK MILLS, AL US",,,,,"    0",",,7","  289",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,
"USC00017025","2018-05-28","33.158","-85.2911","228.6","ROCK MILLS, AL US",,,,,"    0",",,7","  289",",,7","  183",",,7","    2",",,7","  381",",,7","  228",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-29","33.158","-85.2911","228.6","ROCK MILLS, AL US",,,,,"    0",",,7","  278",",,7","  211",",,7",,,,,,,,,,,,,,,,,,,,
"USC00017025","2018-05-30","33.158","-85.2911","228.6","ROCK MILLS, AL US",,,,,"    0",",,7","  283",",,7","  200",",,7","    2",",,7","  254",",,7","  267",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-05-31","33.158","-85.2911","228.6","ROCK MILLS, AL US",,,,,"    0",",,7","  272",",,7","  200",",,7",,,,,,,,,,,,,,,,,,,,
"USC00017025","2018-06-01","33.158","-85.2911","228.6","ROCK MILLS, AL US","   33",",,7,1800",,,"    0",",,7","  294",",,7","  194",",,7",,,,,"  206",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-06-02","33.158","-85.2911","228.6","ROCK MILLS, AL US","   58",",,7,1800",,,"    0",",,7","  317",",,7","  183",",,7",,,,,"  289",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-06-03","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  333",",,7","  189",",,7",,,,,"  317",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-06-04","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  317",",,7","  167",",,7",,,,,"  294",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-06-05","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  294",",,7","  139",",,7",,,,,"  256",",,7,1800",,,,,,,,,,,,,,
"USC00017025","2018-06-06","33.158","-85.2911","228.6","ROCK MILLS, AL US","    0",",,7,1800",,,"    0",",,7","  317",",,7","  139",",,7",,,,,"  311",",,7,1800",,,,,,,,,,,,,,
