"USC00313976","2018-06-27","35.3297","-82.4491","658.4","HENDERSONVILLE 1 NE, NC US","   23",",,7,0730","    0",",,7,0730","    0",",,7,0730","  294",",,7","  178",",,7",,,,,,,,,"  183",",,7,0730",,,,,,,,,,,,,,,,
"USC00313976","2018-06-28","35.3297","-82.4491","658.4","HENDERSONVILLE 1 NE, NC US","   64",",,7,0730","    0",",,7,0730","    0",",,7,0730","  278",",,7","  178",",,7",,,,,,,,,"  183",",,7,0730",,,,,,,,,,,,,,,,
"USC00313976","2018-06-29","35.3297","-82.4491","658.4","HENDERSONVILLE 1 NE, NC US","   51",",,7,0730","    0",",,7,0730","    0",",,7,0730","  278",",,7","  183",",,7",,,,,,,,,"  194",",,7,0730",,,,,,,,,,,,,,,,
"USC00313976","2018-06-30","35.3297","-82.4491","658.4","HENDERSONVILLE 1 NE, NC US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  294",",,7","  183",",,7",,,,,,,,,"  194",",,7,0730",,,,,,,,,,,,,,,,
"USC00313976","2018-07-01","35.3297","-82.4491","658.4","HENDERSONVILLE 1 NE, NC US","    0","T,,7,0730","    0",",,7,0730","    0",",,7,0730","  300",",,7","  194",",,7",,,,,,,,,"  222",",,7,0730",,,,,,,,,,,,,,,,
"USC00313976","2018-07-02","35.3297","-82.4491","658.4","HENDERSONVILLE 1 NE, NC US","  102",",,7,0730","    0",",,7,0730","    0",",,7,0730","  283",",,7","  200",",,7",,,,,,,,,"  206",",,7,0730",,,,,,,,,,,,,,,,
"USC00313976","2018-07-03","35.3297","-82.4491","658.4","HENDERSONVILLE 1 NE, NC US","   15",",,7,0730","    0",",,7,0730","    0",",,7,0730","  283",",,7","  194",",,7",,,,,,,,,"  200",",,7,0730",,,,,,,,,,,,,,,,
"USC00313976","2018-07-04","35.3297","-82.4491","658.4","HENDERSONVILLE 1 NE, NC US","   53",",,7,0730","    0",",,7,0730","    0",",,7,0730","  306",",,7","  189",",,7",,,,,,,,,"  200",",,7,0730",,,,,,,,,,,,,,,,
"USC00313976","2018-07-05","35.3297","-82.4491","658.4","HENDERSONVILLE 1 NE, NC US","   20",",,7,0730","    0",",,7,0730","    0",",,7,0730","  289",",,7","  200",",,7",,,,,,,,,"  200",",,7,0730",,,,,,,,,,,,,,,,
"USC00313976","2018-07-06","35.3297","-82.4491","658.4","HENDERSONVILLE 1 NE, NC US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  289",",,7","  200",",,7",,,,,,,,,"  206",",,7,0730",,,,,,,,,,,,,,,,
"USC00313976","2018-07-07","35.3297","-82.4491","658.4","HENDERSONVILLE 1 NE, NC US","   74",",,7,0730","    0",",,7,0730","    0",",,7,0730","  300",",,7","  189",",,7",,,,,,,,,"  200",",,7,0730",,,,,,,,,,,,,,,,
"USC00313976","2018-07-08","35.3297","-82.4491","658.4","HENDERSONVILLE 1 NE, NC US","  150",",,7,0730","    0",",,7,0730","    0",",,7,0730","  211",",,7","  150",",,7",,,,,,,,,"  167",",,7,0730",,,,,,,,,,,,,,,,
"USC00313976","2018-07-09","35.3297","-82.4491","658.4","HENDERSONVILLE 1 NE, NC US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  261",",,7","  122",",,7",,,,,,,,,"  133",",,7,0730",,,,,,,,,,,,,,,,
"USC00313976","2018-07-10","35.3297","-82.4491","658.4","HENDERSONVILLE 1 NE, NC US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  294",",,7","  133",",,7",,,,,,,,,"  194",",,7,0730",,,,,,,,,,,,,,,,
"USC00313976","2018-07-11","35.3297","-82.4491","658.4","HENDERSONVILLE 1 NE, NC US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  306",",,7","  178",",,7",,,,,,,,,"  217",",,7,0730",,,,,,,,,,,,,,,,
"USC00313976","2018-07-12","35.3297","-82.4491","658.4","HENDERSONVILLE 1 NE, NC US","    0",",,7,0730","    0",",,7,0730","    0",",,7,0730","  322",",,7","  189",",,7",,,,,,,,,"  211",",,7,0730",,,,,,,,,,,,,,,,
