"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00094212","2018-06-14","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    0",",,a","  139",",,a","   26",",,a"
"ASN00094212","2018-06-15","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","   48",",,a","  127",",,a","   52",",,a"
"ASN00094212","2018-06-16","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    0",",,a","  126",",,a","   74",",,a"
"ASN00094212","2018-06-17","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","  188",",,a","  112",",,a","   69",",,a"
"ASN00094212","2018-06-18","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","   64",",,a","  103",",,a","   58",",,a"
"ASN00094212","2018-06-19","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","   10",",,a","  125",",,a","   23",",,a"
"ASN00094212","2018-06-20","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    2",",,a","  130",",,a","   11",",,a"
"ASN00094212","2018-06-21","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    0",",,a","  133",",,a","   24",",,a"
"ASN00094212","2018-06-22","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    0",",,a","  155",",,a","   20",",,a"
"ASN00094212","2018-06-23","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    6",",,a","  115",",,a","   77",",,a"
"ASN00094212","2018-06-24","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    0",",,a","  127",",,a","   73",",,a"
"ASN00094212","2018-06-25","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    0",",,a","  145",",,a","   57",",,a"
"ASN00094212","2018-06-26","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    2",",,a","  151",",,a","   21",",,a"
"ASN00094212","2018-06-27","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    2",",,a","  127",",,a","   13",",,a"
"ASN00094212","2018-06-28","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    2",",,a","  129",",,a","   -9",",,a"
"ASN00094212","2018-06-29","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    0",",,a","  119",",,a","   23",",,a"
"ASN00094212","2018-06-30","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    0",",,a","  137",",,a","   28",",,a"
"ASN00094212","2018-07-01","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    8",",,a","  143",",,a","   50",",,a"
"ASN00094212","2018-07-02","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    0",",,a","  127",",,a","   11",",,a"
"ASN00094212","2018-07-03","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    0",",,a","  157",",,a","   71",",,a"
"ASN00094212","2018-07-04","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    0",",,a","  172",",,a","   77",",,a"
"ASN00094212","2018-07-05","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","   38",",,a","  167",",,a","   65",",,a"
"ASN00094212","2018-07-06","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","   32",",,a","  125",",,a","   82",",,a"
"ASN00094212","2018-07-07","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","    8",",,a","  117",",,a","   73",",,a"
"ASN00094212","2018-07-08","-42.6867","147.4258","45.0","CAMPANIA KINCORA, AS","   96",",,a","   97",",,a","   46",",,a"
