"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00290426","2018-05-20","31.3347","-108.5299","1419.8","ANTELOPE WELLS, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","   72",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,
"USC00290426","2018-05-21","31.3347","-108.5299","1419.8","ANTELOPE WELLS, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","   83",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,
"USC00290426","2018-05-22","31.3347","-108.5299","1419.8","ANTELOPE WELLS, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","   83",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00290426","2018-05-23","31.3347","-108.5299","1419.8","ANTELOPE WELLS, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  111",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,
"USC00290426","2018-05-24","31.3347","-108.5299","1419.8","ANTELOPE WELLS, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","   78",",,7",,,,,"  156",",,7,0800",,,,,,,,,,,,
"USC00290426","2018-05-25","31.3347","-108.5299","1419.8","ANTELOPE WELLS, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","   89",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,
"USC00290426","2018-05-26","31.3347","-108.5299","1419.8","ANTELOPE WELLS, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","   89",",,7",,,,,"  161",",,7,0800",,,,,,,,,,,,
"USC00290426","2018-05-27","31.3347","-108.5299","1419.8","ANTELOPE WELLS, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  128",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,
"USC00290426","2018-05-28","31.3347","-108.5299","1419.8","ANTELOPE WELLS, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  106",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,
"USC00290426","2018-05-29","31.3347","-108.5299","1419.8","ANTELOPE WELLS, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  122",",,7",,,,,"  194",",,7,0800",,,,,,,,,,,,
"USC00290426","2018-05-30","31.3347","-108.5299","1419.8","ANTELOPE WELLS, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  156",",,7",,,,,"  189",",,7,0800",,,,,,,,,,,,
"USC00290426","2018-05-31","31.3347","-108.5299","1419.8","ANTELOPE WELLS, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  139",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,
"USC00290426","2018-06-01","31.3347","-108.5299","1419.8","ANTELOPE WELLS, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  139",",,7",,,,,"  222",",,7,0800",,,,,,,,,,,,
