"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DATX","DATX_ATTRIBUTES","DWPR","DWPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ASN00066037","2018-11-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  244",",,a",,,"  212",",,a","  155",",,a",,,,,,,,,,,"  185","H,,S"
"ASN00066037","2018-11-30","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  244",",,a","  158",",,a",,,,,,,,,,,"  207","H,,S"
"ASN00066037","2018-12-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  273",",,a","  185",",,a",,,,,,,,,,,"  225","H,,S"
"ASN00066037","2018-12-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  359",",,a","  179",",,a",,,,,,,,,,,"  239","H,,S"
"ASN00066037","2018-12-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  329",",,a","  163",",,a",,,,,,,,,,,"  253","H,,S"
"ASN00066037","2018-12-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  236",",,a","  196",",,a",,,,,,,,,,,"  194","H,,S"
"ASN00066037","2018-12-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   10",",,a",,,"  223",",,a","  164",",,a",,,,,,,,,,,"  199","H,,S"
"ASN00066037","2018-12-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   18",",,a",,,"  269",",,a","  177",",,a",,,,,,,,,,,"  224","H,,S"
"ASN00066037","2018-12-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  275",",,a","  184",",,a",,,,,,,,,,,"  231","H,,S"
"ASN00066037","2018-12-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  282",",,a","  191",",,a",,,,,,,,,,,"  232","H,,S"
"ASN00066037","2018-12-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  282",",,a","  197",",,a",,,,,,,,,,,"  235","H,,S"
"ASN00066037","2018-12-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  281",",,a","  202",",,a",,,,,,,,,,,"  227","H,,S"
"ASN00066037","2018-12-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  224",",,a","  198",",,a",,,,,,,,,,,"  208","H,,S"
"ASN00066037","2018-12-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  253",",,a","  186",",,a",,,,,,,,,,,"  226","H,,S"
"ASN00066037","2018-12-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    6",",,a",,,"  287",",,a","  200",",,a",,,,,,,,,,,"  227","H,,S"
"ASN00066037","2018-12-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  238",",,a",,,"  261",",,a","  187",",,a",,,,,,,,,,,"  221","H,,S"
"ASN00066037","2018-12-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  118",",,a",,,"  296",",,a","  197",",,a",,,,,,,,,,,"  247","H,,S"
"ASN00066037","2018-12-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   34",",,a",,,"  303",",,a","  215",",,a",,,,,,,,,,,"  248","H,,S"
"ASN00066037","2018-12-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  306",",,a","  204",",,a",,,,,,,,,,,"  241","H,,S"
"ASN00066037","2018-12-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  250",",,a","  215",",,a",,,,,,,,,,,"  222","H,,S"
"ASN00066037","2018-12-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   16",",,a",,,"  246",",,a","  202",",,a",,,,,,,,,,,"  226","H,,S"
"ASN00066037","2018-12-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   46",",,a",,,"  316",",,a","  197",",,a",,,,,,,,,,,"  241","H,,S"
"ASN00066037","2018-12-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  168",",,a",,,"  233",",,a","  204",",,a",,,,,,,,,,,"  205","H,,S"
"ASN00066037","2018-12-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   26",",,a",,,"  211",",,a","  165",",,a",,,,,,,,,,,"  184","H,,S"
"ASN00066037","2018-12-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   22",",,a",,,"  234",",,a","  153",",,a",,,,,,,,,,,"  197","H,,S"
"ASN00066037","2018-12-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  268",",,a","  150",",,a",,,,,,,,,,,"  228","H,,S"
"ASN00066037","2018-12-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  301",",,a","  190",",,a",,,,,,,,,,,"  249","H,,S"
"ASN00066037","2018-12-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  318",",,a","  198",",,a",,,,,,,,,,,"  255","H,,S"
"ASN00066037","2018-12-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  324",",,a","  210",",,a",,,,,,,,,,,"  262","H,,S"
"ASN00066037","2018-12-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  339",",,a","  217",",,a",,,,,,,,,,,"  261","H,,S"
"ASN00066037","2018-12-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  336",",,a","  206",",,a",,,,,,,,,,,"  256","H,,S"
"ASN00066037","2018-12-30","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  345",",,a","  200",",,a",,,,,,,,,,,"  259","H,,S"
"ASN00066037","2018-12-31","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  329",",,a","  211",",,a",,,,,,,,,,,"  258","H,,S"
"ASN00066037","2019-01-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   56",",,a",,,"  342",",,a","  218",",,a",,,,,,,,,,,"  262","H,,S"
"ASN00066037","2019-01-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  285",",,a","  198",",,a",,,,,,,,,,,"  239","H,,S"
"ASN00066037","2019-01-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  289",",,a","  213",",,a",,,,,,,,,,,"  246","H,,S"
"ASN00066037","2019-01-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  330",",,a","  206",",,a",,,,,,,,,,,"  271","H,,S"
"ASN00066037","2019-01-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  403",",,a","  222",",,a",,,,,,,,,,,"  220","H,,S"
"ASN00066037","2019-01-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  344",",,a",,,"  227",",,a","  180",",,a",,,,,,,,,,,"  206","H,,S"
"ASN00066037","2019-01-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  260",",,a","  184",",,a",,,,,,,,,,,"  218","H,,S"
"ASN00066037","2019-01-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    4",",,a",,,"  305",",,a","  201",",,a",,,,,,,,,,,"  246","H,,S"
"ASN00066037","2019-01-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   60",",,a",,,"  300",",,a","  205",",,a",,,,,,,,,,,"  227","H,,S"
"ASN00066037","2019-01-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  221",",,a","  202",",,a",,,,,,,,,,,"  209","H,,S"
"ASN00066037","2019-01-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  280",",,a","  199",",,a",,,,,,,,,,,"  239","H,,S"
"ASN00066037","2019-01-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   44",",,a",,,"  332",",,a","  208",",,a",,,,,,,,,,,"  262","H,,S"
"ASN00066037","2019-01-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  246",",,a","  214",",,a",,,,,,,,,,,"  228","H,,S"
"ASN00066037","2019-01-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  307",",,a","  208",",,a",,,,,,,,,,,"  262","H,,S"
"ASN00066037","2019-01-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  324",",,a","  228",",,a",,,,,,,,,,,"  263","H,,S"
"ASN00066037","2019-01-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  323",",,a","  214",",,a",,,,,,,,,,,"  263","H,,S"
"ASN00066037","2019-01-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  325",",,a","  226",",,a",,,,,,,,,,,"  269","H,,S"
"ASN00066037","2019-01-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  367",",,a","  228",",,a",,,,,,,,,,,"  282","H,,S"
"ASN00066037","2019-01-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  254",",,a","  230",",,a",,,,,,,,,,,"  223","H,,S"
"ASN00066037","2019-01-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  259",",,a","  206",",,a",,,,,,,,,,,"  233","H,,S"
"ASN00066037","2019-01-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    4",",,a",,,"  279",",,a","  215",",,a",,,,,,,,,,,"  246","H,,S"
"ASN00066037","2019-01-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    8",",,a",,,"  333",",,a","  219",",,a",,,,,,,,,,,"  269","H,,S"
"ASN00066037","2019-01-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   20",",,a",,,"  278",",,a","  223",",,a",,,,,,,,,,,"  234","H,,S"
"ASN00066037","2019-01-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    4",",,a",,,"  284",",,a","  215",",,a",,,,,,,,,,,"  242","H,,S"
"ASN00066037","2019-01-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  337",",,a","  218",",,a",,,,,,,,,,,"  277","H,,S"
"ASN00066037","2019-01-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  313",",,a","  231",",,a",,,,,,,,,,,"  249","H,,S"
"ASN00066037","2019-01-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  355",",,a","  225",",,a",,,,,,,,,,,"  256","H,,S"
"ASN00066037","2019-01-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  184",",,a",,,"  285",",,a","  223",",,a",,,,,,,,,,,"  251","H,,S"
"ASN00066037","2019-01-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  322",",,a","  228",",,a",,,,,,,,,,,"  262","H,,S"
"ASN00066037","2019-01-30","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  318",",,a","  225",",,a",,,,,,,,,,,"  266","H,,S"
"ASN00066037","2019-01-31","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  406",",,a","  231",",,a",,,,,,,,,,,"  262","H,,S"
"ASN00066037","2019-02-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   12",",,a",,,"  222",",,a","  180",",,a",,,,,,,,,,,"  205","H,,S"
"ASN00066037","2019-02-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  154",",,a",,,"  272",",,a","  180",",,a",,,,,,,,,,,"  242","H,,S"
"ASN00066037","2019-02-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    8",",,a",,,"  312",",,a","  210",",,a",,,,,,,,,,,"  264","H,,S"
"ASN00066037","2019-02-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  317",",,a","  219",",,a",,,,,,,,,,,"  260","H,,S"
"ASN00066037","2019-02-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  280",",,a","  223",",,a",,,,,,,,,,,"  248","H,,S"
"ASN00066037","2019-02-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    8",",,a",,,"  306",",,a","  223",",,a",,,,,,,,,,,"  267","H,,S"
"ASN00066037","2019-02-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  313",",,a","  236",",,a",,,,,,,,,,,"  267","H,,S"
"ASN00066037","2019-02-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  330",",,a","  227",",,a",,,,,,,,,,,"  253","H,,S"
"ASN00066037","2019-02-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  180",",,a",,,"  337",",,a","  201",",,a",,,,,,,,,,,"  249","H,,S"
"ASN00066037","2019-02-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  244",",,a","  171",",,a",,,,,,,,,,,"  211","H,,S"
"ASN00066037","2019-02-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  299",",,a","  172",",,a",,,,,,,,,,,"  251","H,,S"
"ASN00066037","2019-02-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  377",",,a","  205",",,a",,,,,,,,,,,"  286","H,,S"
"ASN00066037","2019-02-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  253",",,a","  186",",,a",,,,,,,,,,,"  212","H,,S"
"ASN00066037","2019-02-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  265",",,a","  175",",,a",,,,,,,,,,,"  227","H,,S"
"ASN00066037","2019-02-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  275",",,a","  192",",,a",,,,,,,,,,,"  233","H,,S"
"ASN00066037","2019-02-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  293",",,a","  199",",,a",,,,,,,,,,,"  246","H,,S"
"ASN00066037","2019-02-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  310",",,a","  201",",,a",,,,,,,,,,,"  259","H,,S"
"ASN00066037","2019-02-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  323",",,a","  210",",,a",,,,,,,,,,,"  264","H,,S"
"ASN00066037","2019-02-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  273",",,a","  220",",,a",,,,,,,,,,,"  208","H,,S"
"ASN00066037","2019-02-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   62",",,a",,,"  230",",,a","  184",",,a",,,,,,,,,,,"  214","H,,S"
"ASN00066037","2019-02-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   20",",,a",,,"  227",",,a","  192",",,a",,,,,,,,,,,"  207","H,,S"
"ASN00066037","2019-02-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   94",",,a",,,"  218",",,a","  184",",,a",,,,,,,,,,,"  199","H,,S"
"ASN00066037","2019-02-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   52",",,a",,,"  223",",,a","  181",",,a",,,,,,,,,,,"  201","H,,S"
"ASN00066037","2019-02-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  158",",,a",,,"  256",",,a","  172",",,a",,,,,,,,,,,"  219","H,,S"
"ASN00066037","2019-02-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   20",",,a",,,"  257",",,a","  184",",,a",,,,,,,,,,,"  214","H,,S"
"ASN00066037","2019-02-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  286",",,a","  175",",,a",,,,,,,,,,,"  240","H,,S"
"ASN00066037","2019-02-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  252",",,a","  192",",,a",,,,,,,,,,,"  229","H,,S"
"ASN00066037","2019-02-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  297",",,a","  206",",,a",,,,,,,,,,,"  253","H,,S"
"ASN00066037","2019-03-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  291",",,a","  216",",,a",,,,,,,,,,,"  248","H,,S"
"ASN00066037","2019-03-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   10",",,a",,,"  293",",,a","  212",",,a",,,,,,,,,,,"  247","H,,S"
"ASN00066037","2019-03-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  297",",,a","  208",",,a",,,,,,,,,,,"  256","H,,S"
"ASN00066037","2019-03-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  304",",,a","  224",",,a",,,,,,,,,,,"  256","H,,S"
"ASN00066037","2019-03-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  302",",,a","  224",",,a",,,,,,,,,,,"  256","H,,S"
"ASN00066037","2019-03-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  361",",,a","  213",",,a",,,,,,,,,,,"  233","H,,S"
"ASN00066037","2019-03-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   16",",,a",,,"  244",",,a","  176",",,a",,,,,,,,,,,"  209","H,,S"
"ASN00066037","2019-03-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  295",",,a","  181",",,a",,,,,,,,,,,"  243","H,,S"
"ASN00066037","2019-03-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  238",",,a","  207",",,a",,,,,,,,,,,"  216","H,,S"
"ASN00066037","2019-03-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   38",",,a",,,"  300",",,a","  195",",,a",,,,,,,,,,,"  254","H,,S"
"ASN00066037","2019-03-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  274",",,a","  220",",,a",,,,,,,,,,,"  245","H,,S"
"ASN00066037","2019-03-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  365",",,a","  221",",,a",,,,,,,,,,,"  254","H,,S"
"ASN00066037","2019-03-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   32",",,a",,,"  250",",,a","  188",",,a",,,,,,,,,,,"  221","H,,S"
"ASN00066037","2019-03-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   50",",,a",,,"  283",",,a","  197",",,a",,,,,,,,,,,"  219","H,,S"
"ASN00066037","2019-03-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  180",",,a",,,"  232",",,a","  175",",,a",,,,,,,,,,,"  213","H,,S"
"ASN00066037","2019-03-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  194",",,a",,,"  252",",,a","  182",",,a",,,,,,,,,,,"  217","H,,S"
"ASN00066037","2019-03-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  124",",,a",,,"  214",",,a","  186",",,a",,,,,,,,,,,"  191","H,,S"
"ASN00066037","2019-03-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  684",",,a",,,"  234",",,a","  174",",,a",,,,,,,,,,,"  204","H,,S"
"ASN00066037","2019-03-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   66",",,a",,,"  263",",,a","  186",",,a",,,,,,,,,,,"  220","H,,S"
"ASN00066037","2019-03-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  122",",,a",,,"  250",",,a","  190",",,a",,,,,,,,,,,"  221","H,,S"
"ASN00066037","2019-03-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   44",",,a",,,"  260",",,a","  194",",,a",,,,,,,,,,,"  226","H,,S"
"ASN00066037","2019-03-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  114",",,a",,,"  265",",,a","  197",",,a",,,,,,,,,,,"  222","H,,S"
"ASN00066037","2019-03-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  293",",,a","  180",",,a",,,,,,,,,,,"  241","H,,S"
"ASN00066037","2019-03-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  304",",,a","  206",",,a",,,,,,,,,,,"  245","H,,S"
"ASN00066037","2019-03-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   34",",,a",,,"  278",",,a","  207",",,a",,,,,,,,,,,"  226","H,,S"
"ASN00066037","2019-03-26","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    8",",,a",,,"  259",",,a","  177",",,a",,,,,,,,,,,"  206","H,,S"
"ASN00066037","2019-03-27","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  234",",,a","  145",",,a",,,,,,,,,,,"  208","H,,S"
"ASN00066037","2019-03-28","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  272",",,a","  176",",,a",,,,,,,,,,,"  229","H,,S"
"ASN00066037","2019-03-29","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  281",",,a","  185",",,a",,,,,,,,,,,"  233","H,,S"
"ASN00066037","2019-03-30","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","  260",",,a",,,"  269",",,a","  177",",,a",,,,,,,,,,,"  171","H,,S"
"ASN00066037","2019-03-31","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  225",",,a","  115",",,a",,,,,,,,,,,"  172","H,,S"
"ASN00066037","2019-04-01","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  210",",,a","  129",",,a",,,,,,,,,,,"  192","H,,S"
"ASN00066037","2019-04-02","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   12",",,a",,,"  231",",,a","  165",",,a",,,,,,,,,,,"  194","H,,S"
"ASN00066037","2019-04-03","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   18",",,a",,,"  276",",,a","  155",",,a",,,,,,,,,,,"  217","H,,S"
"ASN00066037","2019-04-04","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  225",",,a","  172",",,a",,,,,,,,,,,"  200","H,,S"
"ASN00066037","2019-04-05","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   70",",,a",,,"  215",",,a","  176",",,a",,,,,,,,,,,"  188","H,,S"
"ASN00066037","2019-04-06","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","   34",",,a",,,"  301",",,a","  169",",,a",,,,,,,,,,,"  238","H,,S"
"ASN00066037","2019-04-07","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  274",",,a","  183",",,a",,,,,,,,,,,"  227","H,,S"
"ASN00066037","2019-04-08","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  347",",,a","  177",",,a",,,,,,,,,,,"  260","H,,S"
"ASN00066037","2019-04-09","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  278",",,a","  195",",,a",,,,,,,,,,,"  199","H,,S"
"ASN00066037","2019-04-10","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    2",",,a",,,"  188",",,a","  145",",,a",,,,,,,,,,,"  160","H,,S"
"ASN00066037","2019-04-11","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  200",",,a","  117",",,a",,,,,,,,,,,"  175","H,,S"
"ASN00066037","2019-04-12","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  220",",,a","  141",",,a",,,,,,,,,,,"  185","H,,S"
"ASN00066037","2019-04-13","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  276",",,a","  145",",,a",,,,,,,,,,,"  207","H,,S"
"ASN00066037","2019-04-14","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  221",",,a","  166",",,a",,,,,,,,,,,"  184","H,,S"
"ASN00066037","2019-04-15","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  221",",,a","  144",",,a",,,,,,,,,,,"  188","H,,S"
"ASN00066037","2019-04-16","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  238",",,a","  143",",,a",,,,,,,,,,,"  196","H,,S"
"ASN00066037","2019-04-17","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  253",",,a","  154",",,a",,,,,,,,,,,"  203","H,,S"
"ASN00066037","2019-04-18","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    4",",,a",,,"  275",",,a","  158",",,a",,,,,,,,,,,"  218","H,,S"
"ASN00066037","2019-04-19","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  236",",,a","  176",",,a",,,,,,,,,,,"  202","H,,S"
"ASN00066037","2019-04-20","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  253",",,a","  166",",,a",,,,,,,,,,,"  216","H,,S"
"ASN00066037","2019-04-21","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  272",",,a","  177",",,a",,,,,,,,,,,"  227","H,,S"
"ASN00066037","2019-04-22","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  273",",,a","  182",",,a",,,,,,,,,,,"  224","H,,S"
"ASN00066037","2019-04-23","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    4",",,a",,,"  232",",,a","  190",",,a",,,,,,,,,,,"  208","H,,S"
"ASN00066037","2019-04-24","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    6",",,a",,,"  271",",,a","  171",",,a",,,,,,,,,,,"  216","H,,S"
"ASN00066037","2019-04-25","-33.9465","151.1731","6.0","SYDNEY AIRPORT AMO, AS","    0",",,a",,,"  254",",,a","  164",",,a",,,,,,,,,,,"  212","H,,S"
