"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"RQW00011641","2018-12-21","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0","T,,W","    0",",,W","    0",",,W","  300",",,W","  228",",,W",,,,,"   30",",,W",,," 1317",",,W",,,,,,,,,,,"   80",",,W","   70",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2018-12-22","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   13",",,W","    0",",,W","    0",",,W","  272",",,W","  222",",,W",,,,,"   11",",,W",,," 1406",",,W",,,,,,,,,,,"  100",",,W","  110",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2018-12-23","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0","T,,W","    0",",,W","    0",",,W","  294",",,W","  228",",,W",,,,,"   31",",,W",,," 1449",",,W",,,,,,,,,,,"   60",",,W","   80",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2018-12-24","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   48",",,W","    0",",,W","    0",",,W","  294",",,W","  228",",,W",,,,,"   29",",,W",,," 1524",",,W",,,,,,,,,,,"   90",",,W","   90",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2018-12-25","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   20",",,W","    0",",,W","    0",",,W","  278",",,W","  222",",,W",,,,,"   28",",,W",,," 1616",",,W",,,,,,,,,,,"   90",",,W","   80",",,W",,,,,,,,,"  112",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2018-12-26","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0","T,,W","    0",",,W","    0",",,W","  294",",,W","  228",",,W",,,,,"   51",",,W",,," 1014",",,W",,,,,,,,,,,"   80",",,W","   90",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2018-12-27","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   84",",,W","    0",",,W","    0",",,W","  289",",,W","  233",",,W",,,,,"   59",",,W",,," 1319",",,W",,,,,,,,,,,"   80",",,W","   70",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"RQW00011641","2018-12-28","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","  168",",,W","    0",",,W","    0",",,W","  278",",,W","  233",",,W",,,,,"   77",",,W",,," 0920",",,W",,,,,,,,,,,"   90",",,W","   70",",,W",,,,,,,,,"  148",",,W","  188",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"RQW00011641","2018-12-29","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   20",",,W","    0",",,W","    0",",,W","  283",",,W","  233",",,W",,,,,"   70",",,W",,," 2346",",,W",,,,,,,,,,,"   80",",,W","   80",",,W",,,,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2018-12-30","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0","T,,W","    0",",,W","    0",",,W","  283",",,W","  244",",,W",,,,,"   64",",,W",,," 0145",",,W",,,,,,,,,,,"   90",",,W","   90",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2018-12-31","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   48",",,W","    0",",,W","    0",",,W","  283",",,W","  228",",,W",,,,,"   47",",,W",,," 1306",",,W",,,,,,,,,,,"   80",",,W","   90",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-01","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    3",",,W","    0",",,W","    0",",,W","  283",",,W","  233",",,W",,,,,"   51",",,W",,," 0954",",,W",,,,,,,,,,,"   60",",,W","   70",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-02","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    8",",,W","    0",",,W","    0",",,W","  278",",,W","  228",",,W",,,,,"   54",",,W",,," 1009",",,W",,,,,,,,,,,"   80",",,W","   50",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-03","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    5",",,W","    0",",,W","    0",",,W","  283",",,W","  239",",,W",,,,,"   51",",,W",,," 1105",",,W",,,,,,,,,,,"   80",",,W","  100",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-04","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    3",",,W","    0",",,W","    0",",,W","  300",",,W","  222",",,W",,,,,"   43",",,W",,," 1525",",,W",,,,,,,,,,,"   80",",,W","   90",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-05","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0",",,W","    0",",,W","    0",",,W","  289",",,W","  228",",,W",,,,,"   39",",,W",,," 1514",",,W",,,,,,,,,,,"   80",",,W","  100",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-06","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0","T,,W","    0",",,W","    0",",,W","  289",",,W","  228",",,W",,,,,"   38",",,W",,," 1436",",,W",,,,,,,,,,,"   90",",,W","   90",",,W",,,,,,,,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-07","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0","T,,W","    0",",,W","    0",",,W","  289",",,W","  228",",,W",,,,,"   41",",,W",,," 1420",",,W",,,,,,,,,,,"   80",",,W","   80",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-08","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0","T,,W","    0",",,W","    0",",,W","  283",",,W","  222",",,W",,,,,"   41",",,W",,," 1359",",,W",,,,,,,,,,,"   70",",,W","   70",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-09","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    5",",,W","    0",",,W","    0",",,W","  278",",,W","  228",",,W",,,,,"   28",",,W",,," 1220",",,W",,,,,,,,,,,"   60",",,W","   90",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-10","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0",",,W","    0",",,W","    0",",,W","  289",",,W","  217",",,W",,,,,"   16",",,W",,," 1332",",,W",,,,,,,,,,,"  190",",,W","  190",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-11","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0",",,W","    0",",,W","    0",",,W","  294",",,W","  228",",,W",,,,,"   21",",,W",,," 1508",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,,,,,,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-12","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    8",",,W","    0",",,W","    0",",,W","  278",",,W","  217",",,W",,,,,"   24",",,W",,," 1201",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-13","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   10",",,W","    0",",,W","    0",",,W","  283",",,W","  228",",,W",,,,,"   38",",,W",,," 1051",",,W",,,,,,,,,,,"   80",",,W","   90",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-14","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0","T,,W","    0",",,W","    0",",,W","  283",",,W","  222",",,W",,,,,"   26",",,W",,," 1341",",,W",,,,,,,,,,,"   70",",,W","   70",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-15","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0","T,,W","    0",",,W","    0",",,W","  289",",,W","  217",",,W",,,,,"   31",",,W",,," 1454",",,W",,,,,,,,,,,"   80",",,W","   80",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-16","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0","T,,W","    0",",,W","    0",",,W","  283",",,W","  211",",,W",,,,,"   37",",,W",,," 1450",",,W",,,,,,,,,,,"   90",",,W","   70",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-17","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   56",",,W","    0",",,W","    0",",,W","  261",",,W","  222",",,W",,,,,"   24",",,W",,," 0017",",,W",,,,,,,,,,,"  100",",,W","  100",",,W",,,,,,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-18","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0","T,,W","    0",",,W","    0",",,W","  289",",,W","  217",",,W",,,,,"   27",",,W",,," 1448",",,W",,,,,,,,,,,"   70",",,W","   60",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-19","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0",",,W","    0",",,W","    0",",,W","  283",",,W","  211",",,W",,,,,"   31",",,W",,," 1648",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-20","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0","T,,W","    0",",,W","    0",",,W","  289",",,W","  217",",,W",,,,,"   34",",,W",,," 1612",",,W",,,,,,,,,,,"   80",",,W","   80",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-21","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   20",",,W","    0",",,W","    0",",,W","  283",",,W","  222",",,W",,,,,"   22",",,W",,," 1442",",,W",,,,,,,,,,,"   70",",,W","   70",",,W",,,,,,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-22","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   46",",,W","    0",",,W","    0",",,W","  283",",,W","  222",",,W",,,,,"   42",",,W",,," 1250",",,W",,,,,,,,,,,"   90",",,W","   70",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-23","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   46",",,W","    0",",,W","    0",",,W","  283",",,W","  228",",,W",,,,,"   68",",,W",,," 1135",",,W",,,,,,,,,,,"   70",",,W","   70",",,W",,,,,,,,,"  125",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-24","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   86",",,W","    0",",,W","    0",",,W","  289",",,W","  222",",,W",,,,,"   47",",,W",,," 1248",",,W",,,,,,,,,,,"   90",",,W","   90",",,W",,,,,,,,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-25","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","  193",",,W","    0",",,W","    0",",,W","  267",",,W","  222",",,W",,,,,"   32",",,W",,," 1723",",,W",,,,,,,,,,,"   80",",,W","   90",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-26","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0","T,,W","    0",",,W","    0",",,W","  283",",,W","  206",",,W",,,,,"   35",",,W",,," 1231",",,W",,,,,,,,,,,"   80",",,W","   90",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-27","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0","T,,W","    0",",,W","    0",",,W","  289",",,W","  211",",,W",,,,,"   34",",,W",,," 1529",",,W",,,,,,,,,,,"   80",",,W","   80",",,W",,,,,,,,,"  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-28","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    8",",,W","    0",",,W","    0",",,W","  294",",,W","  222",",,W",,,,,"   25",",,W",,," 1454",",,W",,,,,,,,,,,"   80",",,W","  100",",,W",,,,,,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-29","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  217",",,W",,,,,"   30",",,W",,," 2002",",,W",,,,,,,,,,,"   70",",,W","   50",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-30","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0","T,,W","    0",",,W","    0",",,W","  294",",,W","  239",",,W",,,,,"   38",",,W",,," 1424",",,W",,,,,,,,,,,"   60",",,W","   60",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-01-31","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   38",",,W","    0",",,W","    0",",,W","  278",",,W","  222",",,W",,,,,"   46",",,W",,," 1337",",,W",,,,,,,,,,,"   70",",,W","   70",",,W",,,,,,,,,"   98",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-01","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0","T,,W","    0",",,W","    0",",,W","  283",",,W","  217",",,W",,,,,"   33",",,W",,," 1127",",,W",,,,,,,,,,,"   80",",,W","   70",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-02","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0",",,W","    0",",,W","    0",",,W","  278",",,W","  211",",,W",,,,,"   37",",,W",,," 1303",",,W",,,,,,,,,,,"   80",",,W","   70",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-03","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0",",,W","    0",",,W","    0",",,W","  283",",,W","  217",",,W",,,,,"   31",",,W",,," 1623",",,W",,,,,,,,,,,"   70",",,W","   70",",,W",,,,,,,,,"   89",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-04","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0","T,,W","    0",",,W","    0",",,W","  289",",,W","  222",",,W",,,,,"   27",",,W",,," 1600",",,W",,,,,,,,,,,"   90",",,W","   90",",,W",,,,,,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-05","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0",",,W","    0",",,W","    0",",,W","  283",",,W","  217",",,W",,,,,"   28",",,W",,," 1532",",,W",,,,,,,,,,,"   60",",,W","   70",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-06","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","  178",",,W","    0",",,W","    0",",,W","  283",",,W","  217",",,W",,,,,"   21",",,W",,," 1404",",,W",,,,,,,,,,,"   30",",,W","   30",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-07","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   15",",,W","    0",",,W","    0",",,W","  283",",,W","  222",",,W",,,,,"   26",",,W",,," 1527",",,W",,,,,,,,,,,"   70",",,W","   70",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-08","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   23",",,W","    0",",,W","    0",",,W","  283",",,W","  233",",,W",,,,,"   43",",,W",,," 1348",",,W",,,,,,,,,,,"   70",",,W","   50",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-09","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   41",",,W","    0",",,W","    0",",,W","  283",",,W","  228",",,W",,,,,"   45",",,W",,," 1140",",,W",,,,,,,,,,,"   60",",,W","   70",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-10","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   71",",,W","    0",",,W","    0",",,W","  283",",,W","  228",",,W",,,,,"   49",",,W",,," 1737",",,W",,,,,,,,,,,"   80",",,W","   70",",,W",,,,,,,,,"  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-11","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    8",",,W","    0",",,W","    0",",,W","  283",",,W","  228",",,W",,,,,"   51",",,W",,," 0833",",,W",,,,,,,,,,,"   80",",,W","   70",",,W",,,,,,,,,"  130",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-12","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    5",",,W","    0",",,W","    0",",,W","  289",",,W","  222",",,W",,,,,"   45",",,W",,," 1456",",,W",,,,,,,,,,,"   80",",,W","   50",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-13","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    5",",,W","    0",",,W","    0",",,W","  289",",,W","  228",",,W",,,,,"   42",",,W",,," 1409",",,W",,,,,,,,,,,"   80",",,W","  100",",,W",,,,,,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-14","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   23",",,W","    0",",,W","    0",",,W","  294",",,W","  222",",,W",,,,,"   26",",,W",,," 0209",",,W",,,,,,,,,,,"  100",",,W","   90",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-15","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    5",",,W","    0",",,W","    0",",,W","  300",",,W","  222",",,W",,,,,"   26",",,W",,," 1126",",,W",,,,,,,,,,,"  160",",,W","  140",",,W",,,,,,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-16","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0",",,W","    0",",,W","    0",",,W","  311",",,W","  222",",,W",,,,,"   26",",,W",,," 1502",",,W",,,,,,,,,,,"  150",",,W","  160",",,W",,,,,,,,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-17","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  233",",,W",,,,,"   30",",,W",,," 1317",",,W",,,,,,,,,,,"   70",",,W","   60",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-18","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    3",",,W","    0",",,W","    0",",,W","  289",",,W","  233",",,W",,,,,"   43",",,W",,," 1245",",,W",,,,,,,,,,,"  100",",,W","   60",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-19","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    3",",,W","    0",",,W","    0",",,W","  283",",,W","  222",",,W",,,,,"   46",",,W",,," 1136",",,W",,,,,,,,,,,"   70",",,W","   80",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-20","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","   53",",,W","    0",",,W","    0",",,W","  272",",,W","  217",",,W",,,,,"   56",",,W",,," 0934",",,W",,,,,,,,,,,"   90",",,W","   60",",,W",,,,,,,,,"  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-21","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    5",",,W","    0",",,W","    0",",,W","  294",",,W","  222",",,W",,,,,"   45",",,W",,," 0929",",,W",,,,,,,,,,,"   80",",,W","   80",",,W",,,,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-22","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    0",",,W","    0",",,W","    0",",,W","  283",",,W","  233",",,W",,,,,"   74",",,W",,," 1232",",,W",,,,,,,,,,,"   70",",,W","   60",",,W",,,,,,,,,"  112",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"RQW00011641","2019-02-23","18.4325","-66.01083","2.7","SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR RQ","    3",",,W","    0",",,W","    0",",,W","  289",",,W","  233",",,W",,,,,"   58",",,W",,," 1919",",,W",,,,,,,,,,,"   90",",,W","   80",",,W",,,,,,,,,"  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
