"USC00043761","2017-03-10","41.79612","-123.37469","348.1","HAPPY CAMP RANGER STATION, CA US","    0",",,7,0800",,,,,"  139",",,7","   56",",,7",,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,
"USC00043761","2017-03-13","41.79612","-123.37469","348.1","HAPPY CAMP RANGER STATION, CA US",,,,,,,,,,,"    3",",,7",,,"    5",",,7",,,"   33",",,7,0800",,,,,,,,,,,,,,,,
"USC00043761","2017-03-14","41.79612","-123.37469","348.1","HAPPY CAMP RANGER STATION, CA US","    0",",,7,0800",,,,,"  222",",,7","   33",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,,,,,
"USC00043761","2017-03-15","41.79612","-123.37469","348.1","HAPPY CAMP RANGER STATION, CA US","    0",",,7,0800",,,,,"  244",",,7","   56",",,7",,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,
"USC00043761","2017-03-16","41.79612","-123.37469","348.1","HAPPY CAMP RANGER STATION, CA US","   64",",,7,0800",,,,,"  144",",,7","   50",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,,,,,
"USC00043761","2017-03-17","41.79612","-123.37469","348.1","HAPPY CAMP RANGER STATION, CA US","    0",",,7,0800",,,,,"  189",",,7","   50",",,7",,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,
"USC00043761","2017-03-20","41.79612","-123.37469","348.1","HAPPY CAMP RANGER STATION, CA US",,,,,,,,,,,"    3",",,7",,,"  447",",,7",,,"   94",",,7,0800",,,,,,,,,,,,,,,,
"USC00043761","2017-03-21","41.79612","-123.37469","348.1","HAPPY CAMP RANGER STATION, CA US","  351",",,7,0800",,,,,"  150",",,7","   67",",,7",,,,,,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,
"USC00043761","2017-03-22","41.79612","-123.37469","348.1","HAPPY CAMP RANGER STATION, CA US","   74",",,7,0800",,,,,"  172",",,7","   61",",,7",,,,,,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,
"USC00043761","2017-03-23","41.79612","-123.37469","348.1","HAPPY CAMP RANGER STATION, CA US","   30",",,7,0800",,,,,"  144",",,7","   39",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,
"USC00043761","2017-03-24","41.79612","-123.37469","348.1","HAPPY CAMP RANGER STATION, CA US","  356",",,7,0800",,,,,"  156",",,7","   50",",,7",,,,,,,,,"   56",",,7,0800",,,,,,,,,,,,,,,,
