"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GME00131182","2018-04-02","51.8742","6.8867","48.0","BORKEN IN WESTFALEN, GM","    9",",,E","    0",",,E","  128",",,E","   18",",,E"
"GME00131182","2018-04-03","51.8742","6.8867","48.0","BORKEN IN WESTFALEN, GM","    0",",,E","    0",",,E","  168",",,E","   94",",,E"
"GME00131182","2018-04-04","51.8742","6.8867","48.0","BORKEN IN WESTFALEN, GM","   12",",,E","    0",",,E","  153",",,E","   76",",,E"
"GME00131182","2018-04-05","51.8742","6.8867","48.0","BORKEN IN WESTFALEN, GM","   35",",,E","    0",",,E","  100",",,E","    0",",,E"
"GME00131182","2018-04-06","51.8742","6.8867","48.0","BORKEN IN WESTFALEN, GM","    0",",,E","    0",",,E","  161",",,E","  -12",",,E"
"GME00131182","2018-04-07","51.8742","6.8867","48.0","BORKEN IN WESTFALEN, GM","    0",",,E","    0",",,E","  233",",,E","   51",",,E"
"GME00131182","2018-04-08","51.8742","6.8867","48.0","BORKEN IN WESTFALEN, GM","    0",",,E","    0",",,E","  239",",,E","   75",",,E"
"GME00131182","2018-04-09","51.8742","6.8867","48.0","BORKEN IN WESTFALEN, GM","    0",",,E","    0",",,E","  190",",,E","   79",",,E"
"GME00131182","2018-04-10","51.8742","6.8867","48.0","BORKEN IN WESTFALEN, GM","    7",",,E","    0",",,E","  225",",,E","  102",",,E"
"GME00131182","2018-04-11","51.8742","6.8867","48.0","BORKEN IN WESTFALEN, GM","    0",",,E","    0",",,E","  185",",,E","   74",",,E"
"GME00131182","2018-04-12","51.8742","6.8867","48.0","BORKEN IN WESTFALEN, GM","    1",",,E","    0",",,E","  184",",,E","   79",",,E"
"GME00131182","2018-04-13","51.8742","6.8867","48.0","BORKEN IN WESTFALEN, GM","    0",",,E","    0",",,E","  154",",,E","   56",",,E"
"GME00131182","2018-04-14","51.8742","6.8867","48.0","BORKEN IN WESTFALEN, GM","   49",",,E","    0",",,E","  168",",,E","   90",",,E"
"GME00131182","2018-04-15","51.8742","6.8867","48.0","BORKEN IN WESTFALEN, GM","    0",",,E","    0",",,E","  194",",,E","  100",",,E"
