"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GME00102169","2016-11-05","54.1667","6.35","0.0","UFS TW EMS, GM",,,"  106",",,E","   78",",,E"
"GME00102169","2016-11-06","54.1667","6.35","0.0","UFS TW EMS, GM",,,"  112",",,E","   62",",,E"
"GME00102169","2016-11-07","54.1667","6.35","0.0","UFS TW EMS, GM",,,"   77",",,E","   23",",,E"
"GME00102169","2016-11-08","54.1667","6.35","0.0","UFS TW EMS, GM",,,"   51",",,E","   14",",,E"
"GME00102169","2016-11-09","54.1667","6.35","0.0","UFS TW EMS, GM",,,"   61",",,E","    8",",,E"
"GME00102169","2016-11-10","54.1667","6.35","0.0","UFS TW EMS, GM",,,"   74",",,E","   51",",,E"
"GME00102169","2016-11-11","54.1667","6.35","0.0","UFS TW EMS, GM",,,"   76",",,E","   49",",,E"
"GME00102169","2016-11-12","54.1667","6.35","0.0","UFS TW EMS, GM",,,"   68",",,E","   44",",,E"
"GME00102169","2016-11-13","54.1667","6.35","0.0","UFS TW EMS, GM",,,"   74",",,E","   46",",,E"
"GME00102169","2016-11-14","54.1667","6.35","0.0","UFS TW EMS, GM",,,"  104",",,E","   69",",,E"
"GME00102169","2016-11-15","54.1667","6.35","0.0","UFS TW EMS, GM",,,"  130",",,E","  101",",,E"
"GME00102169","2016-11-16","54.1667","6.35","0.0","UFS TW EMS, GM",,,"  124",",,E","   96",",,E"
"GME00102169","2016-11-17","54.1667","6.35","0.0","UFS TW EMS, GM",,,"  116",",,E","   75",",,E"
"GME00102169","2016-11-18","54.1667","6.35","0.0","UFS TW EMS, GM",,,"  101",",,E","   55",",,E"
"GME00102169","2016-11-19","54.1667","6.35","0.0","UFS TW EMS, GM",,,"   93",",,E","   59",",,E"
"GME00102169","2016-11-20","54.1667","6.35","0.0","UFS TW EMS, GM",,,"  114",",,E","   54",",,E"
"GME00102169","2016-11-21","54.1667","6.35","0.0","UFS TW EMS, GM",,,"  132",",,E","   88",",,E"
"GME00102169","2016-11-22","54.1667","6.35","0.0","UFS TW EMS, GM",,,"  122",",,E","  106",",,E"
"GME00102169","2016-11-23","54.1667","6.35","0.0","UFS TW EMS, GM",,,"  110",",,E","  102",",,E"
"GME00102169","2016-11-24","54.1667","6.35","0.0","UFS TW EMS, GM",,,"  103",",,E","   87",",,E"
"GME00102169","2016-11-25","54.1667","6.35","0.0","UFS TW EMS, GM",,,"   95",",,E","   83",",,E"
"GME00102169","2016-11-26","54.1667","6.35","0.0","UFS TW EMS, GM",,,"  105",",,E","   72",",,E"
"GME00102169","2016-11-27","54.1667","6.35","0.0","UFS TW EMS, GM",,,"  101",",,E","   75",",,E"
