"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00013724","2018-09-18","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","  272",",,W,2400",,,,,"  261",",,W","  217",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W",,,,,,,,,,,"   85",",,W",,,,,,,"    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00013724","2018-09-19","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  250",",,W","  206",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,,,,,"   90",",,W",,,,,,,,,,,"   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-09-20","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  211",",,W","  200",",,W",,,,,"   48",",,W",,,,,,,,,,,,,,,,,,,"  100",",,W",,,,,,,,,,,"   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-09-21","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  244",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-09-22","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  256",",,W","  189",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,,,,,"  240",",,W",,,,,,,,,,,"   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-09-23","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","  206",",,W,2400",,,,,"  200",",,W","  178",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-09-24","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","  193",",,W,2400",,,,,"  206",",,W","  178",",,W",,,,,,,,,,,,,,,,,,,,,,,,,"  100",",,W",,,,,,,,,,,"  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-09-25","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","   15",",,W,2400",,,,,"  250",",,W","  200",",,W",,,,,"   61",",,W",,,,,,,,,,,,,,,,,,,"  110",",,W",,,,,,,,,,,"  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-09-26","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  250",",,W","  228",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W",,,,,,,,,,,"   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-09-27","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  244",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-09-28","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","   53",",,W,2400",,,,,"  233",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-09-29","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  233",",,W","  167",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-09-30","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  206",",,W","  161",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,,,"  130",",,W",,,,,,,,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-01","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  228",",,W","  206",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W",,,,,,,,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-02","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  233",",,W","  206",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W",,,,,,,,,,,"   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-03","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","   58",",,W,2400",,,,,"  256",",,W","  189",",,W",,,,,,,,,,,,,,,,,,,,,,,,,"  340",",,W",,,,,,,,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-04","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  239",",,W","  206",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,"  240",",,W",,,,,,,,,,,"   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-05","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  239",",,W","  189",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,"   80",",,W",,,,,,,,,,,"   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-06","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  211",",,W","  189",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,"  170",",,W",,,,,,,,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-07","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  239",",,W","  211",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W",,,,,,,,,,,"   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-08","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  228",",,W","  211",",,W",,,,,"   37",",,W",,,,,,,,,,,,,,,,,,,"  110",",,W",,,,,,,,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-09","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  239",",,W","  217",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,"  170",",,W",,,,,,,,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-10","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  250",",,W","  222",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,,,"  200",",,W",,,,,,,,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-11","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","  152",",,W,2400",,,,,"  239",",,W","  217",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W",,,,,,,,,,,"   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-12","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","  424",",,W,2400",,,,,"  233",",,W","  178",",I,W",,,,,"   49",",,W",,,,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-13","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    3",",,W,2400",,,,,"  156",",I,W","  106",",,W",,,,,,,,,,,,,,,,,,,,,,,,,"  270",",,W",,,,,,,,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-14","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  161",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,"  220",",,W",,,,,,,,,,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-15","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","   28",",,W,2400",,,,,"  233",",,W","  156",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-16","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","   79",",,W,2400",,,,,"  233",",,W","  117",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-17","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  189",",,W","  117",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-18","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  128",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-19","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  167",",,W","   78",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-20","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","   28",",,W,2400",,,,,"  183",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-21","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","   15",",,W,2400",,,,,"  139",",,W","   56",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-22","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  128",",,W","   33",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-23","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  194",",,W","  128",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-24","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  139",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-25","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  122",",,W","   44",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-26","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","  127",",,W,2400",,,,,"  128",",,W","   94",",,W",,,,,"   56",",,W",,,,,,,,,,,,,,,,,,,"   90",",,W",,,,,,,,,,,"  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-27","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","  328",",,W,2400",,,,,"  172",",,W","   89",",,W",,,,,"   86",",,W",,,,,,,,,,,,,,,,,,,"   80",",,W",,,,,,,,,,,"  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-28","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  150",",,W","   89",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W",,,,,,,,,,,"   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-29","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  156",",,W","   83",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W",,,,,,,,,,,"  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-30","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  150",",,W","   72",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W",,,,,,,,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-10-31","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  167",",,W","   94",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W",,,,,,,,,,,"   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-01","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  189",",,W","  150",",,W",,,,,"   55",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W",,,,,,,,,,,"   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-02","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","   13",",,W,2400",,,,,"  189",",,W","  172",",,W",,,,,"   70",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W",,,,,,,,,,,"   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-03","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","  130",",,W,2400",,,,,"  189",",,W","   89",",,W",,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W",,,,,,,,,,,"  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-04","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  128",",,W","   72",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,,,"  130",",,W",,,,,,,,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-05","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","  165",",,W,2400",,,,,"  144",",,W","  128",",,W",,,,,"   72",",,W",,,,,,,,,,,,,,,,,,,"  110",",,W",,,,,,,,,,,"  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-06","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","   76",",,W,2400",,,,,"  178",",,W","  128",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W",,,,,,,,,,,"   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-07","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  178",",,W","  128",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,"  260",",,W",,,,,,,,,,,"   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-08","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  156",",,W","   94",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,,,"   50",",,W",,,,,,,,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-09","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","  378",",,W,2400",,,,,"  156",",,W","   83",",,W",,,,,"   62",",,W",,,,,,,,,,,,,,,,,,,"  110",",,W",,,,,,,,,,,"  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-10","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  122",",,W","   17",",,W",,,,,"   49",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W",,,,,,,,,,,"  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-11","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"   83",",,W","    0",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W",,,,,,,,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-12","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","   53",",,W,2400",,,,,"  117",",,W","   39",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,,,"  140",",,W",,,,,,,,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-13","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","   86",",,W,2400",,,,,"  167",",,W","   72",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W",,,,,,,,,,,"  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-14","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"   72",",,W","   28",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,,,"  330",",,W",,,,,,,,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-15","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","  394",",,W,2400",,,,,"  111",",,W","   11",",,W",,,,,"  105",",,W",,,,,,,,,,,,,,,,,,,"   90",",,W",,,,,,,,,,,"  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-16","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  139",",,W","   50",",,W",,,,,"   92",",,W",,,,,,,,,,,,,,,,,,,"   90",",,W",,,,,,,,,,,"  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-17","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  106",",,W","   39",",,W",,,,,"    0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-18","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  106",",,W","   33",",,W",,,,,"    0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-19","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  122",",,W","  111",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,"  240",",,W",,,,,,,,,,,"   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-20","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    5",",,W,2400",,,,,"  111",",,W","   44",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W",,,,,,,,,,,"   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-21","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"   94",",,W","   28",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W",,,,,,,,,,,"   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-22","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"   28",",,W","  -49",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,,,,,"  330",",,W",,,,,,,,,,,"   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-23","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"   17",",,W","  -71",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-24","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","  267",",,W,2400",,,,,"  133",",,W","   11",",,W",,,,,"   58",",,W",,,,,,,,,,,,,,,,,,,"  100",",,W",,,,,,,,,,,"  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-25","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","   25",",,W,2400",,,,,"  144",",,W","   72",",,W",,,,,"   32",",,W",,,,,,,,,,,,,,,,,,,"  330",",,W",,,,,,,,,,,"  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-26","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","  137",",,W,2400",,,,,"  133",",,W","   78",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,,,,,"  160",",,W",,,,,,,,,,,"  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-27","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"   78",",,W","   22",",,W",,,,,"   61",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W",,,,,,,,,,,"   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-28","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"   44",",,W","   22",",,W",,,,,"   68",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W",,,,,,,,,,,"   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-29","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"   72",",,W","   17",",,W",,,,,"   48",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W",,,,,,,,,,,"   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-11-30","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"   72",",,W","   11",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-12-01","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","   36",",,W,2400",,,,,"   94",",,W","   28",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,"  110",",,W",,,,,,,,,,,"   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-12-02","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","   43",",,W,2400",,,,,"  139",",,W","   89",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W",,,,,,,,,,,"   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-12-03","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"  144",",,W","   72",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W",,,,,,,,,,,"   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-12-04","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"   78",",,W","    6",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,,,,"  330",",,W",,,,,,,,,,,"   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-12-05","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"   11",",,W","  -10",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,,,"  330",",,W",,,,,,,,,,,"   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-12-06","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"   50",",,W","  -21",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,,,"  250",",,W",,,,,,,,,,,"   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-12-07","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"   50",",,W","   -5",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,,,"  330",",,W",,,,,,,,,,,"   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-12-08","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"   22",",,W","  -27",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W",,,,,,,,,,,"   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-12-09","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"   22",",,W","  -16",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,,,,"   40",",,W",,,,,,,,,,,"  367",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013724","2018-12-10","39.37778","-74.42361","3.0","ATLANTIC CITY MARINA, NJ US","    0",",,W,2400",,,,,"   33",",,W","  -16",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,,,,"   60",",,W",,,,,,,,,,,"   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
