"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USW00093009","2018-07-16","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    5",",,W,","    0",",,W","    0",",,W","  239",",,W","   72",",,W","   17",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","   30",",,W","   89",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-07-17","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,","    0",",,W","    0",",,W","  233",",,W","   61",",,W","   27",",,W",,,,,,,,,,,,,,,,,,,"  280",",,W","  280",",,W","  107",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-07-18","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  233",",,W","   50",",,W","   34",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W","   94",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-07-19","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  256",",,W","   56",",,W","   24",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  290",",,W","   81",",,W","  139",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,
"USW00093009","2018-07-20","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,","    0",",,W","    0",",,W","  244",",,W","   50",",,W","   22",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W","  190",",,W","  148",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-07-21","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,","    0",",,W","    0",",,W","  239",",,W","   39",",,W","   21",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W","  180",",,W","  107",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-07-22","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    8",",,W,","    0",",,W","    0",",,W","  250",",,W","   78",",,W","   27",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W","  170",",,W","  103",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-07-23","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   13",",,W,","    0",",,W","    0",",,W","  261",",,W","   83",",,W","   23",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  310",",,W","  107",",,W","  148",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-07-24","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  239",",,W","  100",",,W","   25",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","  360",",,W","  125",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-07-25","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   13",",,W,","    0",",,W","    0",",,W","  233",",,W","   56",",,W","   29",",,W",,,,,,,,,,,,,,,,,,,"  330",",,W","  340",",,W","  116",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-07-26","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,","    0",",,W","    0",",,W","  222",",,W","   44",",,W","   26",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","  360",",,W","  116",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-07-27","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  244",",,W","   50",",,W","   33",",,W",,,,,,,,,,,,,,,,,,,"   20",",,W","   10",",,W","  143",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-07-28","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   15",",,W,","    0",",,W","    0",",,W","  222",",,W","   22",",,W","   28",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W","  320",",,W","  161",",,W","  237",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-07-29","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,","    0",",,W","    0",",,W","  228",",,W","   11",",,W","   32",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W","  165",",,W","  255",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-07-30","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  217",",,W","   33",",,W","   32",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","  360",",,W","  103",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-07-31","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  239",",,W","   39",",,W","   34",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","   10",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-01","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  228",",,W","   11",",,W","   23",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  300",",,W","  107",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-02","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  239",",,W","   11",",,W","   24",",,W",,,,,,,,,,,,,,,,,,,"  350",",,W","  360",",,W","   81",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-03","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   10",",,W,","    0",",,W","    0",",,W","  167",",,W","   33",",,W","   30",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","  350",",,W","  139",",,W","  215",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-04","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    5",",,W,","    0",",,W","    0",",,W","  239",",,W","    6",",,W","   24",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W","  330",",,W","   94",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-08-05","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   10",",,W,","    0",",,W","    0",",,W","  239",",,W","   22",",,W","   32",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  360",",,W","  116",",,W","  174",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-08-06","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  233",",,W","   22",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,"  330",",,W","  320",",,W","  116",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-07","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  244",",,W","   39",",,W","   29",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W","  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-08","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  239",",,W","   28",",,W","   25",",,W",,,,,,,,,,,,,,,,,,,"  190",",,W","  190",",,W","   94",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-08-09","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,","    0",",,W","    0",",,W","  239",",,W","   17",",,W","   22",",,W",,,,,,,,,,,,,,,,,,,"  170",",,W","  180",",,W","   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-10","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   15",",,W,","    0",",,W","    0",",,W","  206",",,W","   22",",,W","   23",",,W",,,,,,,,,,,,,,,,,,,"  200",",,W","   60",",,W","   81",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-08-11","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  250",",,W","   11",",,W","   21",",,W",,,,,,,,,,,,,,,,,,,"  170",",,W","  170",",,W","   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-12","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,","    0",",,W","    0",",,W","  261",",,W","   17",",,W","   31",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W","   40",",,W","   94",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-08-13","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,","    0",",,W","    0",",,W","  244",",,W","   28",",,W","   37",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","   30",",,W","  165",",,W","  233",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-14","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,","    0",",,W","    0",",,W","  239",",,W","   22",",,W","   20",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W","   98",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-08-15","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  222",",,W","   61",",,W","   27",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  290",",,W","   81",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-16","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   28",",,W,","    0",",,W","    0",",,W","  206",",,W","   56",",,W","   23",",,W",,,,,,,,,,,,,,,,,,,"  360",",,W","  330",",,W","   81",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-08-17","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    5",",,W,","    0",",,W","    0",",,W","  222",",,W","   22",",,W","   22",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","  360",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-18","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   33",",,W,","    0",",,W","    0",",,W","  183",",,W","   39",",,W","   33",",,W",,,,,,,,,,,,,,,,,,,"  280",",,W","  280",",,W","  116",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-19","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  189",",,W","   11",",,W","   35",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","   30",",,W","   94",",,W","  139",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-20","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  222",",,W","    0",",,W","   22",",,W",,,,,,,,,,,,,,,,,,,"  280",",,W","  320",",,W","   89",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-21","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   76",",,W,","    0",",,W","    0",",,W","  183",",,W","   67",",,W","   23",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  310",",,W","  139",",,W","  192",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-08-22","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   18",",,W,","    0",",,W","    0",",,W","  161",",,W","   67",",,W","   16",",,W",,,,,,,,,,,,,,,,,,,"  320",",,W","  340",",,W","   67",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-23","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    5",",,W,","    0",",,W","    0",",,W","  178",",,W","   39",",,W","   41",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  330",",,W","  130",",,W","  183",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-24","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  217",",,W","   28",",,W","   30",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  300",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-25","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    3",",,W,","    0",",,W","    0",",,W","  211",",,W","   39",",,W","   17",",,W",,,,,,,,,,,,,,,,,,,"  190",",,W","  300",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-26","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,","    0",",,W","    0",",,W","  206",",,W","   44",",,W","   37",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  310",",,W","  130",",,W","  206",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-08-27","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,","    0",",,W","    0",",,W","  194",",,W","   22",",,W","   31",",,W",,,,,,,,,,,,,,,,,,,"  250",",,W","  230",",,W","  103",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-08-28","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  206",",,W","    0",",,W","   33",",,W",,,,,,,,,,,,,,,,,,,"  280",",,W","  270",",,W","   98",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-29","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  222",",,W","   -5",",,W","   29",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  290",",,W","   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-30","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  228",",,W","   11",",,W","   26",",,W",,,,,,,,,,,,,,,,,,,"  280",",,W","  310",",,W","   81",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-08-31","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   23",",,W,","    0",",,W","    0",",,W","  172",",,W","   33",",,W","   29",",,W",,,,,,,,,,,,,,,,,,,"  320",",,W","  300",",,W","  112",",,W","  165",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-09-01","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    5",",,W,","    0",",,W","    0",",,W","  178",",,W","    0",",,W","   22",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","   10",",,W","   89",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-09-02","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    3",",,W,","    0",",,W","    0",",,W","  156",",,W","    6",",,W","   26",",,W",,,,,,,,,,,,,,,,,,,"  190",",,W","  120",",,W","   72",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-09-03","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    5",",,W,","    0",",,W","    0",",,W","  144",",,W","   11",",,W","   19",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W","  180",",,W","   63",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
"USW00093009","2018-09-04","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,","    0",",,W","    0",",,W","  172",",,W","    6",",,W","   26",",,W",,,,,,,,,,,,,,,,,,,"  210",",,W","  120",",,W","   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-09-05","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","  135",",,W,","    0",",,W","    0",",,W","  139",",,W","   22",",,W","   24",",,W",,,,,,,,,,,,,,,,,,,"  210",",,W","  170",",,W","   76",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,
"USW00093009","2018-09-06","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  167",",,W","   39",",,W","   27",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","   20",",,W","   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-09-07","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  200",",,W","  -10",",,W","   23",",,W",,,,,,,,,,,,,,,,,,,"  310",",,W","  310",",,W","   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-09-08","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,","    0",",,W","    0",",,W","  206",",,W","  -10",",,W","   38",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","   10",",,W","  103",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-09-09","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    3",",,W,","    0",",,W","    0",",,W","  206",",,W","   28",",,W","   31",",,W",,,,,,,,,,,,,,,,,,,"   10",",,W","   20",",,W","  130",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-09-10","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  222",",,W","   -5",",,W","   25",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  320",",,W","   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-09-11","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0","T,,W,","    0",",,W","    0",",,W","  206",",,W","    6",",,W","   18",",,W",,,,,,,,,,,,,,,,,,,"  270",",,W","  270",",,W","  112",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-09-12","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  222",",,W","    6",",,W","   26",",,W",,,,,,,,,,,,,,,,,,,"  230",",,W","  240",",,W","   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-09-13","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  222",",,W","   17",",,W","   34",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W","  180",",,W","   98",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-09-14","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  222",",,W","  -16",",,W","   25",",,W",,,,,,,,,,,,,,,,,,,"  190",",,W","  160",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-09-15","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  233",",,W","   -5",",,W","   14",",,W",,,,,,,,,,,,,,,,,,,"  180",",,W","  210",",,W","   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-09-16","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  228",",,W","   28",",,W","   23",",,W",,,,,,,,,,,,,,,,,,,"  290",",,W","  290",",,W","   81",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-09-17","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  228",",,W","   17",",,W","   16",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  280",",,W","   72",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-09-18","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","    0",",,W,","    0",",,W","    0",",,W","  222",",,W","   22",",,W","   24",",,W",,,,,,,,,,,,,,,,,,,"  220",",,W","  200",",,W","   94",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,
"USW00093009","2018-09-19","39.22917","-106.31694","3027.3","LEADVILLE LAKE CO AIRPORT, CO US","   36",",,W,","    0",",,W","    0",",,W","  194",",,W","   11",",,W","   17",",,W",,,,,,,,,,,,,,,,,,,"  300",",,W","  310",",,W","   94",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,
