"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"SF003211100","2018-10-09","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  363",",,S","  162",",,S",,,"  266","H,,S"
"SF003211100","2018-10-10","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  362",",,S","  172",",,S",,,"  263","H,,S"
"SF003211100","2018-10-11","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  377",",,S","  164",",,S",,,"  276","H,,S"
"SF003211100","2018-10-12","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  377",",,S","  146",",,S",,,"  223","H,,S"
"SF003211100","2018-10-13","-28.333","23.067","1321.0","POSTMASBURG, SF","    5",",,S","  302",",,S","  169",",,S",,,"  223","H,,S"
"SF003211100","2018-10-14","-28.333","23.067","1321.0","POSTMASBURG, SF","    5",",,S","  296",",,S","  151",",,S",,,"  219","H,,S"
"SF003211100","2018-10-15","-28.333","23.067","1321.0","POSTMASBURG, SF","    0",",,S","  296",",,S","   66",",,S",,,"  189","H,,S"
"SF003211100","2018-10-16","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  304",",,S","   81",",,S",,,"  203","H,,S"
"SF003211100","2018-10-17","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  304",",,S","  109",",,S",,,"  212","H,,S"
"SF003211100","2018-10-18","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  321",",,S","  144",",,S",,,"  216","H,,S"
"SF003211100","2018-10-19","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  360",",,S","  144",",,S",,,"  268","H,,S"
"SF003211100","2018-10-20","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  360",",,S","  153",",,S",,,"  221","H,,S"
"SF003211100","2018-10-21","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  302",",,S","  140",",,S",,,"  212","H,,S"
"SF003211100","2018-10-22","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  302",",,S","  168",",,S",,,"  216","H,,S"
"SF003211100","2018-10-23","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  301",",,S","  124",",,S",,,"  198","H,,S"
"SF003211100","2018-10-24","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  326",",,S","  112",",,S",,,"  231","H,,S"
"SF003211100","2018-10-25","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  360",",,S","  124",",,S",,,"  283","H,,S"
"SF003211100","2018-10-26","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  382",",,S","  148",",,S",,,"  294","H,,S"
"SF003211100","2018-10-27","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  394",",,S","  171",",,S",,,"  291","H,,S"
"SF003211100","2018-10-28","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  394",",,S","  200",",,S",,,"  304","H,,S"
"SF003211100","2018-10-29","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  390",",,S","  209",",,S",,,"  310","H,,S"
"SF003211100","2018-10-30","-28.333","23.067","1321.0","POSTMASBURG, SF",,,,,"  176",",,S",,,"  221","H,,S"
"SF003211100","2018-10-31","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  271",",,S","  108",",,S",,,"  193","H,,S"
"SF003211100","2018-11-01","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  276",",,S","  138",",,S",,,"  198","H,,S"
"SF003211100","2018-11-02","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  318",",,S","  135",",,S",,,"  217","H,,S"
"SF003211100","2018-11-03","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  340",",,S","  141",",,S",,,"  257","H,,S"
"SF003211100","2018-11-04","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  340",",,S","  197",",,S",,,"  259","H,,S"
"SF003211100","2018-11-05","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  329",",,S","  112",",,S",,,"  208","H,,S"
"SF003211100","2018-11-06","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  299",",,S","   73",",,S",,,"  160","H,,S"
"SF003211100","2018-11-07","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  266",",,S","  118",",,S",,,"  183","H,,S"
"SF003211100","2018-11-08","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  315",",,S","  119",",,S",,,"  211","H,,S"
"SF003211100","2018-11-09","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  346",",,S","  123",",,S",,,"  249","H,,S"
"SF003211100","2018-11-10","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  365",",,S","  149",",,S",,,"  264","H,,S"
"SF003211100","2018-11-11","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  390",",,S","  172",",,S",,,"  270","H,,S"
"SF003211100","2018-11-12","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  399",",,S","  186",",,S",,,"  304","H,,S"
"SF003211100","2018-11-13","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  399",",,S","  213",",,S",,,"  309","H,,S"
"SF003211100","2018-11-14","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  404",",,S","  174",",,S",,,"  297","H,,S"
"SF003211100","2018-11-15","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  404",",,S","  171",",,S",,,"  292","H,,S"
"SF003211100","2018-11-16","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  398",",,S","  159",",,S",,,"  292","H,,S"
"SF003211100","2018-11-23","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  366",",,S","  137",",,S",,,"  259","H,,S"
"SF003211100","2018-11-24","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  390",",,S","  160",",,S",,,"  285","H,,S"
"SF003211100","2018-11-25","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  390",",,S","  204",",,S",,,"  295","H,,S"
"SF003211100","2018-11-26","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  383",",,S","  200",",,S",,,"  257","H,,S"
"SF003211100","2018-11-27","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  349",",,S","  200",",,S",,,"  265","H,,S"
"SF003211100","2018-11-28","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  341",",,S","  133",",,S",,,"  210","H,,S"
"SF003211100","2018-11-29","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  359",",,S","  157",",,S",,,"  247","H,,S"
"SF003211100","2018-11-30","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  364",",,S","  168",",,S",,,"  277","H,,S"
"SF003211100","2018-12-01","-28.333","23.067","1321.0","POSTMASBURG, SF","    5",",,S","  364",",,S","  209",",,S",,,"  287","H,,S"
"SF003211100","2018-12-02","-28.333","23.067","1321.0","POSTMASBURG, SF","    0",",,S","  361",",,S","  170",",,S",,,"  247","H,,S"
"SF003211100","2018-12-03","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  355",",,S","  152",",,S",,,"  254","H,,S"
"SF003211100","2018-12-04","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  341",",,S","  137",",,S",,,"  247","H,,S"
"SF003211100","2018-12-05","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  354",",,S","  145",",,S",,,"  262","H,,S"
"SF003211100","2018-12-06","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  368",",,S","  185",",,S",,,"  285","H,,S"
"SF003211100","2018-12-07","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  368",",,S","  128",",,S",,,"  226","H,,S"
"SF003211100","2018-12-08","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  313",",,S","  136",",,S",,,"  211","H,,S"
"SF003211100","2018-12-09","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  300",",,S","  116",",,S",,,"  212","H,,S"
"SF003211100","2018-12-10","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  297",",,S","  148",",,S",,,"  183","H,,S"
"SF003211100","2018-12-11","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  339",",,S","  135",",,S",,,"  243","H,,S"
"SF003211100","2018-12-12","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  358",",,S","  140",",,S",,,"  261","H,,S"
"SF003211100","2018-12-13","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  358",",,S","  134",",,S",,,"  254","H,,S"
"SF003211100","2018-12-14","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  378",",,S","  153",",,S",,,"  288","H,,S"
"SF003211100","2018-12-15","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  380",",,S","  171",",,S",,,"  294","H,,S"
"SF003211100","2018-12-16","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  380",",,S","  184",",,S",,,"  274","H,,S"
"SF003211100","2018-12-17","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  374",",,S","  208",",,S",,,"  269","H,,S"
"SF003211100","2018-12-18","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  364",",,S","  191",",,S",,,"  261","H,,S"
"SF003211100","2018-12-19","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  339",",,S","  177",",,S",,,"  252","H,,S"
"SF003211100","2018-12-20","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  350",",,S","  143",",,S",,,"  249","H,,S"
"SF003211100","2018-12-21","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  379",",,S","  148",",,S",,,"  277","H,,S"
"SF003211100","2018-12-22","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  384",",,S","  173",",,S",,,"  281","H,,S"
"SF003211100","2018-12-23","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  384",",,S","  148",",,S",,,"  279","H,,S"
"SF003211100","2018-12-24","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  381",",,S","  169",",,S",,,"  281","H,,S"
"SF003211100","2018-12-25","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  374",",,S","  157",",,S",,,"  278","H,,S"
"SF003211100","2018-12-26","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  379",",,S","  170",",,S",,,"  283","H,,S"
"SF003211100","2018-12-27","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  379",",,S","  213",",,S",,,"  269","H,,S"
"SF003211100","2018-12-28","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  358",",,S","  158",",,S",,,"  268","H,,S"
"SF003211100","2018-12-29","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  358",",,S","  210",",,S",,,"  262","H,,S"
"SF003211100","2018-12-30","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  337",",,S","  200",",,S",,,"  239","H,,S"
"SF003211100","2018-12-31","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  329",",,S","  195",",,S",,,"  237","H,,S"
"SF003211100","2019-01-01","-28.333","23.067","1321.0","POSTMASBURG, SF","   20",",,S","  351",",,S","  181",",,S",,,"  269","H,,S"
"SF003211100","2019-01-02","-28.333","23.067","1321.0","POSTMASBURG, SF","    3",",,S","  372",",,S","  209",",,S",,,"  284","H,,S"
"SF003211100","2019-01-03","-28.333","23.067","1321.0","POSTMASBURG, SF","    0",",,S","  372",",,S","  187",",,S",,,"  276","H,,S"
"SF003211100","2019-01-04","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  372",",,S","  202",",,S",,,"  282","H,,S"
"SF003211100","2019-01-05","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  370",",,S","  186",",,S",,,"  279","H,,S"
"SF003211100","2019-01-06","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  365",",,S","  186",",,S",,,"  276","H,,S"
"SF003211100","2019-01-07","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  384",",,S","  171",",,S",,,"  277","H,,S"
"SF003211100","2019-01-08","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  384",",,S","  211",",,S",,,"  291","H,,S"
"SF003211100","2019-01-09","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  380",",,S","  173",",,S",,,"  286","H,,S"
"SF003211100","2019-01-10","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  374",",,S","  156",",,S",,,"  246","H,,S"
"SF003211100","2019-01-11","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  348",",,S","  119",",,S",,,"  251","H,,S"
"SF003211100","2019-01-12","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  349",",,S","  143",",,S",,,"  251","H,,S"
"SF003211100","2019-01-13","-28.333","23.067","1321.0","POSTMASBURG, SF",,,"  349",",,S","  149",",,S",,,"  247","H,,S"
