"USC00042863","2018-04-19","33.121","-117.09","182.9","ESCONDIDO NUMBER 2, CA US","    8",",,7,1600",,,,,"  183",",,7","  100",",,7",,,,,"  139",",,7,1600",,,,
"USC00042863","2018-04-20","33.121","-117.09","182.9","ESCONDIDO NUMBER 2, CA US","    0",",,7,1600",,,,,"  250",",,7","   83",",,7",,,,,"  194",",,7,1600",,,,
"USC00042863","2018-04-21","33.121","-117.09","182.9","ESCONDIDO NUMBER 2, CA US","    0",",,7,1600",,,,,"  300",",,7","  100",",,7",,,,,"  250",",,7,1600",,,,
"USC00042863","2018-04-22","33.121","-117.09","182.9","ESCONDIDO NUMBER 2, CA US","    0",",,7,1600",,,,,"  306",",,7","  122",",,7",,,,,"  244",",,7,1600",,,,
"USC00042863","2018-04-23","33.121","-117.09","182.9","ESCONDIDO NUMBER 2, CA US","    0",",,7,1600",,,,,"  283",",,7","  117",",,7",,,,,"  239",",,7,1600",,,,
"USC00042863","2018-04-24","33.121","-117.09","182.9","ESCONDIDO NUMBER 2, CA US","    0",",,7,1600",,,,,"  278",",,7","  117",",,7",,,,,"  233",",,7,1600",,,,
"USC00042863","2018-04-25","33.121","-117.09","182.9","ESCONDIDO NUMBER 2, CA US","    0",",,7,1600",,,,,"  256",",,7","  117",",,7",,,,,"  228",",,7,1600",,,,
"USC00042863","2018-04-26","33.121","-117.09","182.9","ESCONDIDO NUMBER 2, CA US","    0",",,7,1600",,,,,"  250",",,7","  133",",,7",,,,,"  222",",,7,1600",,,,
"USC00042863","2018-04-27","33.121","-117.09","182.9","ESCONDIDO NUMBER 2, CA US","    0",",,7,1600",,,,,"  250",",,7","  128",",,7",,,,,"  217",",,7,1600",,,,
"USC00042863","2018-04-28","33.121","-117.09","182.9","ESCONDIDO NUMBER 2, CA US","    0",",,7,1600",,,,,"  250",",,7","  117",",,7",,,,,"  211",",,7,1600",,,,
"USC00042863","2018-04-29","33.121","-117.09","182.9","ESCONDIDO NUMBER 2, CA US","    0",",,7,1600",,,,,"  233",",,7","  133",",,7",,,,,"  183",",,7,1600",,,,
