"CA007063370","2018-05-29","48.4333","-71.15","136.0","JONQUIERE, QC CA",,,,,,,"   84",",,C",,,,,,,"    0",",,C","    0",",,C"
"CA007063370","2018-05-30","48.4333","-71.15","136.0","JONQUIERE, QC CA",,,,,,,,,,,,,,,"    0",",,C","    0",",,C"
"CA007063370","2018-05-31","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  330",",,C","  105",",,C",,,,,"  218",",,C","   22",",,C","  370",",,C"
"CA007063370","2018-06-01","48.4333","-71.15","136.0","JONQUIERE, QC CA","   28",",,C",,,"  282",",,C","  128",",,C",,,,,"  205",",,C","   30",",,C","  410",",,C"
"CA007063370","2018-06-02","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  210",",,C","   81",",,C",,,,,"  146",",,C","    1",",,C","  410",",,C"
"CA007063370","2018-06-03","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  184",",,C","   55",",,C",,,,,"  120",",,C","    8",",,C","  370",",,C"
"CA007063370","2018-06-04","48.4333","-71.15","136.0","JONQUIERE, QC CA","   43",",,C",,,"  114",",,C","   54",",,C",,,,,"   84",",,C","   13",",,C","  500",",,C"
"CA007063370","2018-06-05","48.4333","-71.15","136.0","JONQUIERE, QC CA",,,,,,,"   44",",,C",,,,,,,"   12",",,C","  370",",,C"
"CA007063370","2018-06-06","48.4333","-71.15","136.0","JONQUIERE, QC CA","   10",",,C",,,"  201",",,C","   36",",,C",,,,,"  119",",,C","   26",",,C","  320",",,C"
"CA007063370","2018-06-07","48.4333","-71.15","136.0","JONQUIERE, QC CA","   11",",,C",,,"  201",",,C","  106",",,C",,,,,"  154",",,C","   27",",,C","  540",",,C"
"CA007063370","2018-06-08","48.4333","-71.15","136.0","JONQUIERE, QC CA","    9",",,C",,,"  195",",,C","   87",",,C",,,,,"  141",",,C","   28",",,C","  450",",,C"
"CA007063370","2018-06-09","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  165",",,C","   81",",,C",,,,,"  123",",,C","   27",",,C","  450",",,C"
"CA007063370","2018-06-10","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  177",",,C","   49",",,C",,,,,"  113",",,C","   35",",,C","  390",",,C"
"CA007063370","2018-06-11","48.4333","-71.15","136.0","JONQUIERE, QC CA","   10",",,C",,,"  200",",,C","   34",",,C",,,,,"  117",",,C","   29",",,C","  330",",,C"
"CA007063370","2018-06-12","48.4333","-71.15","136.0","JONQUIERE, QC CA","   10",",,C",,,"  299",",,C","   67",",,C",,,,,"  183",",,C","   28",",,C","  670",",,C"
"CA007063370","2018-06-13","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  170",",,C","   85",",,C",,,,,"  128",",,C","   11",",,C","  480",",,C"
"CA007063370","2018-06-14","48.4333","-71.15","136.0","JONQUIERE, QC CA","  140",",,C",,,"  138",",,C","   59",",,C",,,,,"   99",",,C","   11",",,C","  350",",,C"
"CA007063370","2018-06-15","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  259",",,C","   44",",,C",,,,,"  152",",,C","   27",",,C","  350",",,C"
"CA007063370","2018-06-16","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  271",",,C","  106",",,C",,,,,"  189",",,C","   28",",,C","  330",",,C"
"CA007063370","2018-06-17","48.4333","-71.15","136.0","JONQUIERE, QC CA","   41",",,C",,,"  213",",,C","  117",",,C",,,,,"  165",",,C","    0",",,C","    0",",,C"
"CA007063370","2018-06-18","48.4333","-71.15","136.0","JONQUIERE, QC CA","  220",",,C",,,"  232",",,C","  143",",,C",,,,,"  188",",,C","   30",",,C","  440",",,C"
"CA007063370","2018-06-19","48.4333","-71.15","136.0","JONQUIERE, QC CA",,,,,,,"  117",",,C",,,,,,,"   26",",,C","  500",",,C"
"CA007063370","2018-06-20","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  225",",,C","   86",",,C",,,,,"  156",",,C","   31",",,C","  590",",,C"
"CA007063370","2018-06-21","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  171",",,C","   64",",,C",,,,,"  118",",,C","   29",",,C","  330",",,C"
"CA007063370","2018-06-22","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  255",",,C","   46",",,C",,,,,"  151",",,C","   29",",,C","  430",",,C"
"CA007063370","2018-06-23","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  280",",,C","  120",",,C",,,,,"  200",",,C","    0",",,C","    0",",,C"
"CA007063370","2018-06-24","48.4333","-71.15","136.0","JONQUIERE, QC CA","   10",",,C",,,"  219",",,C","  114",",,C",,,,,"  167",",,C","   28",",,C","  320",",,C"
"CA007063370","2018-06-25","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  220",",,C","   85",",,C",,,,,"  153",",,C","   29",",,C","  390",",,C"
"CA007063370","2018-06-26","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  262",",,C","   62",",,C",,,,,"  162",",,C","   27",",,C","  440",",,C"
"CA007063370","2018-06-27","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  305",",,C","  140",",,C",,,,,"  223",",,C","   29",",,C","  430",",,C"
"CA007063370","2018-06-28","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  276",",,C","  132",",,C",,,,,"  204",",,C","    0",",,C","    0",",,C"
"CA007063370","2018-06-29","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  280",",,C","  161",",,C",,,,,"  221",",,C","   28",",,C","  460",",,C"
"CA007063370","2018-06-30","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  246",",,C","  152",",,C",,,,,"  199",",,C","    0",",,C","    0",",,C"
"CA007063370","2018-07-01","48.4333","-71.15","136.0","JONQUIERE, QC CA","    6",",,C",,,"  273",",,C","  152",",,C",,,,,"  213",",,C","    0",",,C","    0",",,C"
"CA007063370","2018-07-02","48.4333","-71.15","136.0","JONQUIERE, QC CA","   64",",,C",,,"  365",",,C","  170",",,C",,,,,"  268",",,C","   28",",,C","  740",",,C"
"CA007063370","2018-07-03","48.4333","-71.15","136.0","JONQUIERE, QC CA","    8",",,C",,,"  309",",,C","  201",",,C",,,,,"  255",",,C","   30",",,C","  520",",,C"
"CA007063370","2018-07-04","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  308",",,C","  174",",,C",,,,,"  241",",,C","   31",",,C","  350",",,C"
"CA007063370","2018-07-05","48.4333","-71.15","136.0","JONQUIERE, QC CA","  258",",,C",,,"  342",",,C","  186",",,C",,,,,"  264",",,C","   31",",,C","  540",",,C"
"CA007063370","2018-07-06","48.4333","-71.15","136.0","JONQUIERE, QC CA","   40",",,C",,,"  205",",,C","  112",",,C",,,,,"  159",",,C","   25",",,C","  610",",,C"
"CA007063370","2018-07-07","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  227",",,C","  107",",,C",,,,,"  167",",,C","   30",",,C","  320",",,C"
"CA007063370","2018-07-08","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  293",",,C","  181",",,C",,,,,"  237",",,C","   22",",,C","  570",",,C"
"CA007063370","2018-07-09","48.4333","-71.15","136.0","JONQUIERE, QC CA","  100",",,C",,,"  269",",,C","  188",",,C",,,,,"  229",",,C","   22",",,C","  390",",,C"
"CA007063370","2018-07-10","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  220",",,C","   85",",,C",,,,,"  153",",,C","   30",",,C","  480",",,C"
"CA007063370","2018-07-11","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  210",",,C","   68",",,C",,,,,"  139",",,C","    0",",,C","    0",",,C"
"CA007063370","2018-07-12","48.4333","-71.15","136.0","JONQUIERE, QC CA",,,,,,,"  108",",,C",,,,,,,"    0",",,C","    0",",,C"
"CA007063370","2018-07-13","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  271",",,C","  104",",,C",,,,,"  188",",,C","    0",",,C","    0",",,C"
"CA007063370","2018-07-14","48.4333","-71.15","136.0","JONQUIERE, QC CA","   50",",,C",,,"  215",",,C","  146",",,C",,,,,"  181",",,C","    0",",,C","    0",",,C"
"CA007063370","2018-07-15","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  272",",,C","  151",",,C",,,,,"  212",",,C","    0",",,C","    0",",,C"
"CA007063370","2018-07-16","48.4333","-71.15","136.0","JONQUIERE, QC CA","   10",",,C",,,"  303",",,C","  139",",,C",,,,,"  221",",,C",,,,
"CA007063370","2018-07-17","48.4333","-71.15","136.0","JONQUIERE, QC CA","   30",",,C",,,"  271",",,C","  143",",,C",,,,,"  207",",,C","   31",",,C","  520",",,C"
"CA007063370","2018-07-18","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  215",",,C","  112",",,C",,,,,"  163",",,C","   27",",,C","  460",",,C"
"CA007063370","2018-07-19","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  269",",,C","   87",",,C",,,,,"  178",",,C","   23",",,C","  380",",,C"
"CA007063370","2018-07-20","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  331",",,C","  173",",,C",,,,,"  252",",,C",,,,
"CA007063370","2018-07-21","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  321",",,C","  163",",,C",,,,,"  242",",,C",,,,
"CA007063370","2018-07-24","48.4333","-71.15","136.0","JONQUIERE, QC CA","  194",",,C",,,"  289",",,C","  212",",,C",,,,,"  250",",,C","   21",",,C","  400",",,C"
"CA007063370","2018-07-25","48.4333","-71.15","136.0","JONQUIERE, QC CA","  280",",,C",,,"  258",",,C","  186",",,C",,,,,"  222",",,C","   20",",,C","  310",",,C"
"CA007063370","2018-07-26","48.4333","-71.15","136.0","JONQUIERE, QC CA","   10",",,C",,,"  267",",,C","  184",",,C",,,,,"  225",",,C",,,,
"CA007063370","2018-07-27","48.4333","-71.15","136.0","JONQUIERE, QC CA","    8",",,C",,,"  280",",,C","  185",",,C",,,,,"  232",",,C","   23",",,C","  310",",,C"
"CA007063370","2018-07-28","48.4333","-71.15","136.0","JONQUIERE, QC CA","   52",",,C",,,"  269",",,C","  150",",,C",,,,,"  209",",,C","   25",",,C","  490",",,C"
"CA007063370","2018-07-29","48.4333","-71.15","136.0","JONQUIERE, QC CA","   20",",,C",,,"  230",",,C","  149",",,C",,,,,"  190",",,C","   24",",,C","  370",",,C"
"CA007063370","2018-07-30","48.4333","-71.15","136.0","JONQUIERE, QC CA","   10",",,C",,,"  272",",,C","  145",",,C",,,,,"  209",",,C","   31",",,C","  310",",,C"
"CA007063370","2018-07-31","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  299",",,C","  151",",,C",,,,,"  225",",,C","   33",",,C","  390",",,C"
"CA007063370","2018-08-01","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  247",",,C","  166",",,C",,,,,"  206",",,C",,,,
"CA007063370","2018-08-02","48.4333","-71.15","136.0","JONQUIERE, QC CA","  332",",,C",,,"  253",",,C","  181",",,C",,,,,"  217",",,C","   30",",,C","  380",",,C"
"CA007063370","2018-08-03","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  268",",,C","  175",",,C",,,,,"  221",",,C",,,,
"CA007063370","2018-08-04","48.4333","-71.15","136.0","JONQUIERE, QC CA","   88",",,C",,,"  263",",,C","  158",",,C",,,,,"  211",",,C","   21",",,C","  490",",,C"
"CA007063370","2018-08-05","48.4333","-71.15","136.0","JONQUIERE, QC CA","   10",",,C",,,"  294",",,C","  153",",,C",,,,,"  224",",,C",,,,
"CA007063370","2018-08-06","48.4333","-71.15","136.0","JONQUIERE, QC CA","   50",",,C",,,"  287",",,C","  203",",,C",,,,,"  245",",,C","   28",",,C","  320",",,C"
"CA007063370","2018-08-07","48.4333","-71.15","136.0","JONQUIERE, QC CA","  249",",,C",,,"  250",",,C","  178",",,C",,,,,"  214",",,C","   22",",,C","  310",",,C"
"CA007063370","2018-08-08","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  266",",,C","  154",",,C",,,,,"  210",",,C",,,,
"CA007063370","2018-08-09","48.4333","-71.15","136.0","JONQUIERE, QC CA","   61",",,C",,,"  261",",,C","  161",",,C",,,,,"  211",",,C","   30",",,C","  380",",,C"
"CA007063370","2018-08-10","48.4333","-71.15","136.0","JONQUIERE, QC CA","   10",",,C",,,"  228",",,C","  122",",,C",,,,,"  175",",,C","   28",",,C","  430",",,C"
"CA007063370","2018-08-11","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  277",",,C","  100",",,C",,,,,"  188",",,C",,,,
"CA007063370","2018-08-12","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  280",",,C","  145",",,C",,,,,"  213",",,C",,,,
"CA007063370","2018-08-13","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  296",",,C","  163",",,C",,,,,"  230",",,C",,,,
"CA007063370","2018-08-14","48.4333","-71.15","136.0","JONQUIERE, QC CA","   10",",,C",,,"  310",",,C","  170",",,C",,,,,"  240",",,C","   23",",,C","  320",",,C"
"CA007063370","2018-08-15","48.4333","-71.15","136.0","JONQUIERE, QC CA","    0",",,C",,,"  231",",,C","  149",",,C",,,,,"  190",",,C","   30",",,C","  420",",,C"
