"PSC00914712","2017-12-25","7.03333","134.26667","3.0","PELELIU, PW PS","    0",",,7",,,,,"  322",",,7","  283",",,7",,,,
"PSC00914712","2017-12-26","7.03333","134.26667","3.0","PELELIU, PW PS","    3",",,7",,,,,"  322",",,7","  278",",,7",,,,
"PSC00914712","2017-12-27","7.03333","134.26667","3.0","PELELIU, PW PS","    8",",,7",,,,,"  322",",,7","  272",",,7",,,,
"PSC00914712","2017-12-29","7.03333","134.26667","3.0","PELELIU, PW PS","    3",",,7",,,,,"  333",",,7","  289",",,7",,,,
"PSC00914712","2017-12-30","7.03333","134.26667","3.0","PELELIU, PW PS","    3",",,7",,,,,"  333",",,7","  294",",,7",,,,
"PSC00914712","2018-01-01","7.03333","134.26667","3.0","PELELIU, PW PS","    3",",,7",,,,,"  339",",,7","  289",",,7",,,,
"PSC00914712","2018-01-02","7.03333","134.26667","3.0","PELELIU, PW PS","    0",",,7",,,,,"  322",",,7","  283",",,7",,,,
"PSC00914712","2018-01-03","7.03333","134.26667","3.0","PELELIU, PW PS","    0",",,7",,,,,"  333",",,7","  283",",,7",,,,
"PSC00914712","2018-01-04","7.03333","134.26667","3.0","PELELIU, PW PS","    0",",,7",,,,,"  339",",,7","  300",",,7",,,,
"PSC00914712","2018-01-05","7.03333","134.26667","3.0","PELELIU, PW PS","    0",",,7",,,,,"  339",",,7","  300",",,7",,,,
"PSC00914712","2018-01-06","7.03333","134.26667","3.0","PELELIU, PW PS","    3",",,7",,,,,"  333",",,7","  283",",,7",,,,
"PSC00914712","2018-01-07","7.03333","134.26667","3.0","PELELIU, PW PS","    3",",,7",,,,,"  339",",,7","  283",",,7",,,,
"PSC00914712","2018-01-08","7.03333","134.26667","3.0","PELELIU, PW PS","    0",",,7",,,,,"  322",",,7","  283",",,7",,,,
"PSC00914712","2018-01-09","7.03333","134.26667","3.0","PELELIU, PW PS","    0",",,7",,,,,"  333",",,7","  289",",,7",,,,
"PSC00914712","2018-01-10","7.03333","134.26667","3.0","PELELIU, PW PS","    5",",,7",,,,,"  322",",,7","  283",",,7",,,,
"PSC00914712","2018-01-11","7.03333","134.26667","3.0","PELELIU, PW PS","    5",",,7",,,,,"  322",",,7","  278",",,7",,,,
"PSC00914712","2018-01-12","7.03333","134.26667","3.0","PELELIU, PW PS","    3",",,7",,,,,"  328",",,7","  278",",,7",,,,
"PSC00914712","2018-01-13","7.03333","134.26667","3.0","PELELIU, PW PS","    5",",,7",,,,,"  322",",,7","  278",",,7",,,,
"PSC00914712","2018-01-14","7.03333","134.26667","3.0","PELELIU, PW PS","   10",",,7",,,,,"  322",",,7","  278",",,7",,,,
"PSC00914712","2018-01-15","7.03333","134.26667","3.0","PELELIU, PW PS","   51",",,7",,,,,"  317",",,7","  278",",,7",,,,
"PSC00914712","2018-01-16","7.03333","134.26667","3.0","PELELIU, PW PS","   64",",,7",,,,,"  317",",,7","  272",",,7",,,,
"PSC00914712","2018-01-17","7.03333","134.26667","3.0","PELELIU, PW PS","   89",",,7",,,,,"  322",",,7","  267",",,7",,,,
