"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00100774","2018-06-04","43.4669","-114.2577","1582.5","BELLEVUE, ID US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  267",",,7","  106",",,7",,,,,"  172",",,7,2200",,,,,,,,,,
"USC00100774","2018-06-05","43.4669","-114.2577","1582.5","BELLEVUE, ID US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  244",",,7","  117",",,7",,,,,"  167",",,7,2200",,,,,,,,,,
"USC00100774","2018-06-06","43.4669","-114.2577","1582.5","BELLEVUE, ID US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  294",",,7","   89",",,7",,,,,"  206",",,7,2200",,,,,,,,,,
"USC00100774","2018-06-07","43.4669","-114.2577","1582.5","BELLEVUE, ID US","    8",",,7,2200","    0",",,7,2200","    0",",,7,2200","  272",",,7","  122",",,7",,,,,"  189",",,7,2200",,,,,,,,,,
"USC00100774","2018-06-08","43.4669","-114.2577","1582.5","BELLEVUE, ID US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  261",",,7","  100",",,7",,,,,,,,,,,,,,,,
"USC00100774","2018-06-09","43.4669","-114.2577","1582.5","BELLEVUE, ID US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  250",",,7","  106",",,7",,,,,"  144",",,7,2200",,,,,,,,,"    1",",,7"
"USC00100774","2018-06-10","43.4669","-114.2577","1582.5","BELLEVUE, ID US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  144",",,7","   39",",,7",,,,,"  106",",,7,2200",,,,,,,,,,
"USC00100774","2018-06-11","43.4669","-114.2577","1582.5","BELLEVUE, ID US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  189",",,7","   44",",,7",,,,,,,,,,,,,,,,
"USC00100774","2018-06-12","43.4669","-114.2577","1582.5","BELLEVUE, ID US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  244",",,7","   28",",,7",,,,,"  144",",,7,2200",,,,,,,,,,
"USC00100774","2018-06-13","43.4669","-114.2577","1582.5","BELLEVUE, ID US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  300",",,7","   78",",,7",,,,,"  206",",,7,2200",,,,,,,,,,
"USC00100774","2018-06-14","43.4669","-114.2577","1582.5","BELLEVUE, ID US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  239",",,7","  106",",,7",,,,,"  133",",,7,2200",,,,,,,,,,
"USC00100774","2018-06-15","43.4669","-114.2577","1582.5","BELLEVUE, ID US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  222",",,7","  100",",,7",,,,,"  133",",,7,2200",,,,,,,,,,
"USC00100774","2018-06-16","43.4669","-114.2577","1582.5","BELLEVUE, ID US","   23",",,7,2200","    0",",,7,2200","    0",",,7,2200","  217",",,7","   61",",,7",,,,,"  150",",,7,2200",,,,,,,,,,
"USC00100774","2018-06-17","43.4669","-114.2577","1582.5","BELLEVUE, ID US","  124",",,7,2200","    0",",,7,2200","    0",",,7,2200","  233",",,7","  106",",,7",,,,,"  128",",,7,2200",,,"    1",",,7",,,,,,
"USC00100774","2018-06-18","43.4669","-114.2577","1582.5","BELLEVUE, ID US","   46",",,7,2200","    0",",,7,2200","    0",",,7,2200","  172",",,7","   50",",,7",,,,,"  128",",,7,2200",,,,,,,,,,
"USC00100774","2018-06-19","43.4669","-114.2577","1582.5","BELLEVUE, ID US","    3",",,7,2200","    0",",,7,2200","    0",",,7,2200","  211",",,7","   44",",,7",,,,,"  161",",,7,2200",,,,,,,,,,
