"USC00177238","2018-07-03","45.08533","-67.1205","35.1","ROBBINSTON, ME US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  133",",,7","  156",",,7,2400",,,,,,,,,,,,,"  211",",,7","  211",",,7","  189",",,7",,,,,,,,,,,,,"  250",",,7","  222",",,7","  189",",,7",,,,,,,,,,,,
"USC00177238","2018-07-04","45.08533","-67.1205","35.1","ROBBINSTON, ME US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  344",",,7","  144",",,7","  233",",,7,2400",,,,,,,,,,,,,"  211",",,7","  211",",,7","  189",",,7",,,,,,,,,,,,,"  272",",,7","  233",",,7","  189",",,7",,,,,,,,,,,,
"USC00177238","2018-07-05","45.08533","-67.1205","35.1","ROBBINSTON, ME US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  356",",,7","  200",",,7","  206",",,7,2400",,,,,,,,,,,,,"  233",",,7","  222",",,7","  189",",,7",,,,,,,,,,,,,"  278",",,7","  239",",,7","  200",",,7",,,,,,,,,,,,
"USC00177238","2018-07-06","45.08533","-67.1205","35.1","ROBBINSTON, ME US","   30",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  150",",,7","  150",",,7,2400",,,,,,,,,,,,,"  233",",,7","  228",",,7","  200",",,7",,,,,,,,,,,,,"  261",",,7","  239",",,7","  200",",,7",,,,,,,,,,,,
"USC00177238","2018-07-07","45.08533","-67.1205","35.1","ROBBINSTON, ME US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  106",",,7","  139",",,7,2400",,,,,,,,,,,,,"  206",",,7","  211",",,7","  200",",,7",,,,,,,,,,,,,"  250",",,7","  228",",,7","  200",",,7",,,,,,,,,,,,
"USC00177238","2018-07-08","45.08533","-67.1205","35.1","ROBBINSTON, ME US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  111",",,7","  172",",,7,2400",,,,,,,,,,,,,"  211",",,7","  211",",,7","  200",",,7",,,,,,,,,,,,,"  261",",,7","  228",",,7","  200",",,7",,,,,,,,,,,,
"USC00177238","2018-07-09","45.08533","-67.1205","35.1","ROBBINSTON, ME US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  128",",,7","  167",",,7,2400",,,,,,,,,,,,,"  217",",,7","  217",",,7","  200",",,7",,,,,,,,,,,,,"  267",",,7","  228",",,7","  200",",,7",,,,,,,,,,,,
"USC00177238","2018-07-10","45.08533","-67.1205","35.1","ROBBINSTON, ME US","   53",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  133",",,7","  156",",,7,2400",,,,,,,,,,,,,"  222",",,7","  217",",,7","  200",",,7",,,,,,,,,,,,,"  261",",,7","  228",",,7","  200",",,7",,,,,,,,,,,,
"USC00177238","2018-07-11","45.08533","-67.1205","35.1","ROBBINSTON, ME US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  128",",,7","  128",",,7,2400",,,,,,,,,,,,,"  222",",,7","  217",",,7","  200",",,7",,,,,,,,,,,,,"  256",",,7","  228",",,7","  200",",,7",,,,,,,,,,,,
"USC00177238","2018-07-12","45.08533","-67.1205","35.1","ROBBINSTON, ME US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  244",",,7","  111",",,7","  133",",,7,2400",,,,,,,,,,,,,"  206",",,7","  211",",,7","  200",",,7",,,,,,,,,,,,,"  239",",,7","  222",",,7","  200",",,7",,,,,,,,,,,,
