"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00105678","2018-03-29","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  111",",,7","  -17",",,7",,,,,,,,,"   -6",",,7,0730",,,,,,,,,,
"USC00105678","2018-03-30","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  117",",,7","  -17",",,7",,,,,,,,,"   -6",",,7,0730",,,,,,,,,,
"USC00105678","2018-03-31","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  161",",,7","  -17",",,7",,,,,,,,,"  100",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-01","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    3",",,7,0730",,,,,"  144",",,7","    6",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-02","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"   83",",,7","  -89",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-03","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"   28",",,7","  -78",",,7",,,,,,,,,"  -17",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-04","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  100",",,7","  -78",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-05","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  128",",,7","    6",",,7",,,,,,,,,"   22",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-06","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","   53",",,7,0730",,,,,"  133",",,7","   22",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-07","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","   53",",,7,0730",,,,,"  111",",,7","   33",",,7",,,,,,,,,"   56",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-08","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  183",",,7","   33",",,7",,,,,,,,,"   44",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-09","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  111",",,7","  -28",",,7",,,,,,,,,"  -11",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-10","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  144",",,7","  -11",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-11","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","   18",",,7,0730",,,,,"  211",",,7","   56",",,7",,,,,,,,,"   78",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-12","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","   48",",,7,0730",,,,,"  156",",,7","   44",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-13","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    8",",,7,0730",,,,,"   61",",,7","  -17",",,7",,,,,,,,,"  -11",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-14","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  100",",,7","  -11",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-15","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  122",",,7","    0",",,7",,,,,,,,,"   22",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-16","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  200",",,7","   22",",,7",,,,,,,,,"   50",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-17","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","   41",",,7,0730",,,,,"   78",",,7","  -11",",,7",,,,,,,,,"  -11",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-18","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"   78",",,7","  -11",",,7",,,,,,,,,"   11",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-19","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"   72",",,7","  -22",",,7",,,,,,,,,"  -11",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-20","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  139",",,7","  -11",",,7",,,,,,,,,"    6",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-21","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  178",",,7","    0",",,7",,,,,,,,,"    0",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-22","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  206",",,7","    0",",,7",,,,,,,,,"   22",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-23","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","   33",",,7,0730",,,,,"  233",",,7","   17",",,7",,,,,,,,,"   39",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-24","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    3",",,7,0730",,,,,"  144",",,7","   -6",",,7",,,,,,,,,"   44",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-25","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  172",",,7","    0",",,7",,,,,,,,,"   28",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-26","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  211",",,7","    0",",,7",,,,,,,,,"   44",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-27","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  228",",,7","   11",",,7",,,,,,,,,"   56",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-28","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  283",",,7","   28",",,7",,,,,,,,,"   39",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-29","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  189",",,7","   39",",,7",,,,,,,,,"   61",",,7,0730",,,,,,,,,,
"USC00105678","2018-04-30","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  133",",,7","   33",",,7",,,,,,,,,"   39",",,7,0730",,,,,,,,,,
"USC00105678","2018-05-01","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    5",",,7,0730",,,,,"  111",",,7","   17",",,7",,,,,,,,,"   44",",,7,0730",,,,,,,,,,
"USC00105678","2018-05-02","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    3",",,7,0730",,,,,"  128",",,7","  -22",",,7",,,,,,,,,"   28",",,7,0730",,,,,,,,,,
"USC00105678","2018-05-03","42.668","-112.998","1278.6","MASSACRE ROCKS STATE PARK, ID US","    0",",,7,0730",,,,,"  189",",,7","    6",",,7",,,,,,,,,"   22",",,7,0730",,,,,,,,,,
