"USC00297340","2018-06-16","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","   64",",,7,1800",,,,,"  289",",,7","  172",",,7",,,,,"  250",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-06-17","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","   20",",,7,1800",,,,,"  289",",,7","  117",",,7",,,,,"  289",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-06-18","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    3",",,7,1800",,,,,"  344",",,7","  111",",,7",,,,,"  344",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-06-19","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  361",",,7","  111",",,7",,,,,"  350",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-06-20","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  383",",,7","   89",",,7",,,,,"  383",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-06-21","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  406",",,7","  106",",,7",,,,,"  394",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-06-22","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  400",",,7","  117",",,7",,,,,"  383",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-06-23","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  389",",,7","  100",",,7",,,,,"  378",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-06-24","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  383",",,7","  128",",,7",,,,,"  356",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-06-25","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  372",",,7","  117",",,7",,,,,"  367",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-06-26","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  394",",,7","  128",",,7",,,,,"  389",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-06-27","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  406",",,7","  117",",,7",,,,,"  389",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-06-28","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  394",",,7","  122",",,7",,,,,"  383",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-06-29","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  389",",,7","  200",",,7",,,,,"  339",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-06-30","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  339",",,7","  156",",,7",,,,,"  328",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-07-01","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  361",",,7","   89",",,7",,,,,"  361",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-07-02","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  372",",,7","  117",",,7",,,,,"  367",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-07-03","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  372",",,7","  117",",,7",,,,,"  361",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-07-04","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  372",",,7","  139",",,7",,,,,"  356",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-07-05","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  356",",,7","  267",",,7",,,,,"  339",",,7,1800",,,,,,,,,,,,,,,,,,
"USC00297340","2018-07-06","32.7047","-108.728","1236.3","REDROCK 1 NNE, NM US","    0",",,7,1800",,,,,"  356",",,7","  228",",,7",,,,,"  339",",,7,1800",,,,,,,,,,,,,,,,,,
