"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00014848","2018-12-13","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   51",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -55",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"    4","H,,S",,,,,,,"  170",",,W","  180",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-14","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   43",",,W,2400","    0",",,W","    0",",,W","   67",",,W","   17",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"   46","H,,S",,,,,,,"  360",",,W","   10",",,W",,,,,,,"   58",",,W","   72",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-15","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","   -5",",,W",,,,,"   31",",,W",,,,,,,,,,,,,"   28","H,,S",,,,,,,"   70",",,W","   70",",,W",,,,,,,"   58",",,W","   85",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-16","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -55",",,W",,,,,"   27",",,W",,,,,,,,,,,,,"   14","H,,S",,,,,,,"  310",",,W","  250",",,W",,,,,,,"   58",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-17","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   44",",,W","  -55",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"    6","H,,S",,,,,,,"  340",",,W","  340",",,W",,,,,,,"   94",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-18","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   44",",,W","  -71",",,W",,,,,"   20",",,W",,,,,,,,,,,,,"  -24","H,,S",,,,,,,"  180",",,W","  190",",,W",,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-19","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -27",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"   19","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-20","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0","T,,W,2400","    0",",,W","    0",",,W","   89",",,W","   33",",,W",,,,,"   26",",,W",,,,,,,,,,,,,"   59","H,,S",,,,,,,"  160",",,W","  170",",,W",,,,,,,"   45",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-21","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   20",",,W,2400","    0","T,,W","    0",",,W","   56",",,W","   -5",",,W",,,,,"   72",",,W",,,,,,,,,,,,,"   33","H,,S",,,,,,,"  340",",,W","  330",",,W",,,,,,,"  112",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-22","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","    0",",,W","  -21",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"   -7","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,"   76",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-23","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0","T,,W,2400","    0","T,,W","    0",",,W","   22",",,W","   -5",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"   -1","H,,S",,,,,,,"  250",",,W","  230",",,W",,,,,,,"   63",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-24","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","    6",",,W","  -60",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  -13","H,,S",,,,,,,"  280",",,W","  280",",,W",,,,,,,"  107",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-25","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   56",",,W","  -49",",,W",,,,,"   22",",,W",,,,,,,,,,,,,"  -11","H,,S",,,,,,,"  250",",,W","  250",",,W",,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-26","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -38",",,W",,,,,"   23",",,W",,,,,,,,,,,,,"   13","H,,S",,,,,,,"  120",",,W","  120",",,W",,,,,,,"   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-27","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   84",",,W,2400","    0",",,W","    0",",,W","  111",",,W","   22",",,W",,,,,"   76",",,W",,,,,,,,,,,,,"   42","H,,S",,,,,,,"  130",",,W","  160",",,W",,,,,,,"  116",",,W","  174",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-28","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0","T,,W,2400","    0","T,,W","    0",",,W","  122",",,W","  -16",",,W",,,,,"   70",",,W",,,,,,,,,,,,,"   69","H,,S",,,,,,,"  250",",,W","  250",",,W",,,,,,,"  116",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-29","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   10",",,W,2400","    3",",,W","    0","T,,W","   -5",",,W","  -32",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  -12","H,,S",,,,,,,"  230",",,W","  220",",,W",,,,,,,"   81",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-30","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   11",",,W","  -66",",,W",,,,,"   49",",,W",,,,,,,,,,,,,"  -32","H,,S",,,,,,,"  180",",,W","  230",",,W",,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2018-12-31","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","  312",",,W,2400","    0",",,W","    0",",,W","   50",",,W","  -10",",,W",,,,,"   42",",,W",,,,,,,,,,,,,"   11","H,,S",,,,,,,"  310",",,W","  320",",,W",,,,,,,"   89",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-01","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0","T,,W,2400","    0","T,,W","    0",",,W","   28",",,W","  -16",",,W",,,,,"   40",",,W",,,,,,,,,,,,,"   15","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,"   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-02","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0","T,,W,2400","    0","T,,W","    0",",,W","   -5",",,W","  -21",",,W",,,,,"   41",",,W",,,,,,,,,,,,,"  -13","H,,S",,,,,,,"  240",",,W","  260",",,W",,,,,,,"   98",",,W","  148",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-03","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   28",",,W","  -49",",,W",,,,,"   54",",,W",,,,,,,,,,,,,"  -16","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-04","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -32",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"   18","H,,S",,,,,,,"  220",",,W","  210",",,W",,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-05","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","  -43",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"   16","H,,S",,,,,,,"  230",",,W","  220",",,W",,,,,,,"   72",",,W","   94",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-06","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","    0",",,W","   50",",,W","  -32",",,W",,,,,"   43",",,W",,,,,,,,,,,,,"   26","H,,S",,,,,,,"  120",",,W","  120",",,W",,,,,,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-07","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   15",",,W,2400","    0",",,W","    0",",,W","  122",",,W","   11",",,W",,,,,"   79",",,W",,,,,,,,,,,,,"   43","H,,S",,,,,,,"  120",",,W","  200",",,W",,,,,,,"  130",",,W","  179",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-08","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    3",",,W,2400","    0",",,W","    0",",,W","   78",",,W","    0",",,W",,,,,"   59",",,W",,,,,,,,,,,,,"   61","H,,S",,,,,,,"  300",",,W","  290",",,W",,,,,,,"  125",",,W","  165",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-09","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   13",",,W,2400","   69",",,W","    0",",,W","   -5",",,W","  -71",",,W",,,,,"   68",",,W",,,,,,,,,,,,,"  -34","H,,S",,,,,,,"  300",",,W","  290",",,W",,,,,,,"  130",",,W","  192",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-10","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0","T,,W,2400","    0","T,,W","   50",",,W","  -27",",,W","  -66",",,W",,,,,"   39",",,W",,,,,,,,,,,,,"  -48","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-11","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","   30",",,W","  -27",",,W","  -38",",,W",,,,,"   29",",,W",,,,,,,,,,,,,"  -31","H,,S",,,,,,,"  170",",,W","  110",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-12","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   66",",,W,2400","   74",",,W","    0",",,W","  -21",",,W","  -32",",,W",,,,,"   43",",,W",,,,,,,,,,,,,"  -32","H,,S",,,,,,,"   80",",,W","   80",",,W",,,,,,,"   76",",,W","  121",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-13","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0","T,,W,2400","    0","T,,W","   80",",,W","  -10",",,W"," -116",",,W",,,,,"   36",",,W",,,,,,,,,,,,,"  -36","H,,S",,,,,,,"   80",",,W","   50",",,W",,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-14","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","   50",",,W","  -21",",,W"," -138",",,W",,,,,"   23",",,W",,,,,,,,,,,,,"  -85","H,,S",,,,,,,"  220",",,W","  250",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-15","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0","T,,W","   50",",,W","  -21",",,W","  -66",",,W",,,,,"   55",",,W",,,,,,,,,,,,,"  -47","H,,S",,,,,,,"  220",",,W","  230",",,W",,,,,,,"  107",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-16","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    3",",,W,2400","    3",",,W","   50",",,W","    6",",,W","  -66",",,W",,,,,"   34",",,W",,,,,,,,,,,,,"  -15","H,,S",,,,,,,"  340",",,W","  340",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-17","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   10",",,W,2400","   10",",,W","   50",",,W","    0",",,W","  -43",",,W",,,,,"   28",",,W",,,,,,,,,,,,,"  -31","H,,S",,,,,,,"  110",",,W","  100",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-18","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    3",",,W,2400","   15",",,W","   50",",,W","    0",",,W","  -38",",,W",,,,,"   32",",,W",,,,,,,,,,,,,"   -6","H,,S",,,,,,,"   30",",,W","   70",",,W",,,,,,,"   67",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-19","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   53",",,W,2400","   58",",,W","   50",",,W","  -32",",,W"," -116",",,W",,,,,"   65",",,W",,,,,,,,,,,,,"  -48","H,,S",,,,,,,"   30",",,W","   20",",,W",,,,,,,"  112",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-20","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0","T,,W,2400","    0","T,,W","  100",",,W","  -99",",,W"," -171",",,W",,,,,"   41",",,W",,,,,,,,,,,,," -123","H,,S",,,,,,,"   20",",,W","  360",",,W",,,,,,,"   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-21","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","  100",",,W"," -132",",,W"," -243",",,W",,,,,"   38",",,W",,,,,,,,,,,,," -168","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-22","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   43",",,W,2400","    0","T,,W","  100",",,W","    6",",,W"," -143",",,W",,,,,"   58",",,W",,,,,,,,,,,,,"  -94","H,,S",,,,,,,"  140",",,W","  140",",,W",,,,,,,"   98",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-23","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   74",",,W,2400","    0","T,,W","  100",",,W","   50",",,W","  -38",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"   11","H,,S",,,,,,,"  310",",,W","  310",",,W",,,,,,,"   94",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-24","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    5",",,W,2400","   20",",,W","   50",",,W","  -32",",,W"," -116",",,W",,,,,"   62",",,W",,,,,,,,,,,,,"  -49","H,,S",,,,,,,"  270",",,W","  280",",,W",,,,,,,"  116",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-25","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    5",",,W,2400","   23",",,W","   80",",,W"," -116",",,W"," -188",",,W",,,,,"   57",",,W",,,,,,,,,,,,," -138","H,,S",,,,,,,"  260",",,W","  260",",,W",,,,,,,"   98",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-26","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   30",",,W,2400","   97",",,W","  100",",,W","  -88",",,W"," -138",",,W",,,,,"   22",",,W",,,,,,,,,,,,," -121","H,,S",,,,,,,"  180",",,W","  220",",,W",,,,,,,"   67",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-27","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    8",",,W,2400","   23",",,W","  150",",,W","  -93",",,W"," -188",",,W",,,,,"   45",",,W",,,,,,,,,,,,," -117","H,,S",,,,,,,"  270",",,W","  270",",,W",,,,,,,"   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-28","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","  117",",,W,2400","  170",",,W","  180",",,W","   11",",,W"," -132",",,W",,,,,"   69",",,W",,,,,,,,,,,,,"  -79","H,,S",,,,,,,"  120",",,W","  150",",,W",,,,,,,"  103",",,W","  170",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-29","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    3",",,W,2400","   38",",,W","  250",",,W","  -93",",,W"," -210",",,W",,,,,"   76",",,W",,,,,,,,,,,,," -126","H,,S",,,,,,,"  260",",,W","  230",",,W",,,,,,,"  116",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-30","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0","T,,W,2400","    0","T,,W","  230",",,W"," -210",",,W"," -288",",,W",,,,,"   72",",,W",,,,,,,,,,,,," -241","H,,S",,,,,,,"  250",",,W","  240",",,W",,,,,,,"  134",",,W","  170",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-01-31","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    3",",,W,2400","    8",",,W","  230",",,W"," -177",",,W"," -288",",,W",,,,,"   40",",,W",,,,,,,,,,,,," -254","H,,S",,,,,,,"  230",",,W","  220",",,W",,,,,,,"   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-02-01","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    5",",,W,2400","   15",",,W","  200",",,W","  -88",",,W"," -177",",,W",,,,,"   32",",,W",,,,,,,,,,,,," -152","H,,S",,,,,,,"  140",",,W","  140",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-02-02","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","  200",",,W","   50",",,W"," -127",",,W",,,,,"   46",",,W",,,,,,,,,,,,,"  -53","H,,S",,,,,,,"  230",",,W","  220",",,W",,,,,,,"   89",",,W","  112",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-02-03","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0",",,W,2400","    0",",,W","  130",",,W","   83",",,W","   22",",,W",,,,,"   43",",,W",,,,,,,,,,,,,"   46","H,,S",,,,,,,"  210",",,W","  190",",,W",,,,,,,"   76",",,W","  116",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-02-04","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   28",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   17",",,W",,,,,"   51",",,W",,,,,,,,,,,,,"   83","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,"   94",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-02-05","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   36",",,W,2400","    0",",,W","    0",",,W","   22",",,W","  -16",",,W",,,,,"   47",",,W",,,,,,,,,,,,,"   12","H,,S",,,,,,,"  280",",,W","  290",",,W",,,,,,,"  112",",,W","  161",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-02-06","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   81",",,W,2400","    0",",,W","    0",",,W","   33",",,W","   11",",,W",,,,,"   30",",,W",,,,,,,,,,,,,"   18","H,,S",,,,,,,"  110",",,W","  110",",,W",,,,,,,"   72",",,W","  112",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-02-07","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   81",",,W,2400","    0","T,,W","    0",",,W","  117",",,W","  -82",",,W",,,,,"   61",",,W",,,,,,,,,,,,,"   35","H,,S",,,,,,,"  250",",,W","  260",",,W",,,,,,,"  143",",,W","  201",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-02-08","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0","T,,W,2400","    0","T,,W","    0",",,W","  -82",",,W"," -132",",,W",,,,,"   90",",,W",,,,,,,,,,,,,"  -91","H,,S",,,,,,,"  260",",,W","  260",",,W",,,,,,,"  139",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-02-09","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","    0","T,,W,2400","    0","T,,W","    0",",,W","  -38",",,W"," -105",",,W",,,,,"   21",",,W",,,,,,,,,,,,,"  -87","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014848","2019-02-10","41.7072","-86.3163","235.6","SOUTH BEND AIRPORT, IN US","   28",",,W,2400","   38",",,W","    0",",,W","  -21",",,W","  -82",",,W",,,,,"   38",",,W",,,,,,,,,,,,,"  -56","H,,S",,,,,,,"  140",",,W","  130",",,W",,,,,,,"   76",",,W","  107",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
