"RS000034561","2018-06-29","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  351",",,S",,,"  291","H,,S"
"RS000034561","2018-06-30","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  365",",,S",,,"  307","H,,S"
"RS000034561","2018-07-01","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  371",",,S",,,"  304","H,,S"
"RS000034561","2018-07-02","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  355",",,S",,,"  281","H,,S"
"RS000034561","2018-07-03","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  328",",,S",,,"  264","H,,S"
"RS000034561","2018-07-04","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  326",",,S","  196",",,S","  268","H,,S"
"RS000034561","2018-07-05","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  311",",,S","  182",",,S","  253","H,,S"
"RS000034561","2018-07-06","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  320",",,S","  183",",,S","  252","H,,S"
"RS000034561","2018-07-07","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,,,"  190",",,S","  238","H,,S"
"RS000034561","2018-07-08","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,,,"  184",",,S","  251","H,,S"
"RS000034561","2018-07-09","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  325",",,S","  175",",,S","  266","H,,S"
"RS000034561","2018-07-10","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  334",",,S","  209",",,S","  278","H,,S"
"RS000034561","2018-07-11","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  353",",,S",,,"  286","H,,S"
"RS000034561","2018-07-12","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  340",",,S","  203",",,S","  270","H,,S"
"RS000034561","2018-07-13","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  336",",,S","  214",",,S","  281","H,,S"
"RS000034561","2018-07-14","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  338",",,S","  240",",,S","  287","H,,S"
"RS000034561","2018-07-15","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  310",",,S",,,"  248","H,,S"
"RS000034561","2018-07-16","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,"  222",",,S",,,"  208","H,,S"
"RS000034561","2018-07-17","48.67","44.45","28.0","VOLSHSKIY GMO, RS",,,,,,,"  185",",,S","  223","H,,S"
