"RQC00668306","2016-06-04","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US",,,,,,,"  322",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,
"RQC00668306","2016-06-05","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US",,,,,,,"  283",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,
"RQC00668306","2016-06-06","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US",,,,,,,"  322",",,7","  233",",,7",,,"    3",",,7",,,"   76",",,7",,,"   20",",,7",,,"  228",",,7","  278",",,7","  283",",,7",,
"RQC00668306","2016-06-07","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US","    0",",,7",,,,,"  328",",,7","  233",",,7",,,,,,,"   64",",,7",,,,,,,"  211",",,7","  283",",,7","  278",",,7",,
"RQC00668306","2016-06-08","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US","   61",",,7",,,,,"  322",",,7","  233",",,7",,,,,,,"    0",",,7",,,,,,,"  222",",,7","  289",",,7","  250",",,7",,
"RQC00668306","2016-06-09","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US",,,,,,,"  333",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,
"RQC00668306","2016-06-10","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US",,,,,,,"  333",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,
"RQC00668306","2016-06-11","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US",,,,,,,"  322",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,
"RQC00668306","2016-06-12","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US",,,,,,,"  328",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,
"RQC00668306","2016-06-13","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US",,,,,,,"  333",",,7","  222",",,7",,,"    5",",,7",,,"  267",",,7",,,"    0",",,7",,,"  256",",,7","  328",",,7","  289",",,7",,
"RQC00668306","2016-06-14","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US","    0",",,7",,,,,"  339",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,
"RQC00668306","2016-06-15","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US","    0",",,7",,,,,"  322",",,7","  244",",,7",,,,,,,,,,,,,,,,,,,,,,
"RQC00668306","2016-06-16","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US","    0",",,7",,,,,"  339",",,7","  233",",,7",,,,,,,"  191",",,7",,,,,,,"  228",",,7","  289",",,7","  278",",,7",,
"RQC00668306","2016-06-17","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US","    0",",,7",,,,,"  317",",,7","  233",",,7",,,,,,,"   58",",,7",,,,,,,"  233",",,7","  289",",,7","  278",",,7",,
"RQC00668306","2016-06-18","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US",,,,,,,"  339",",,7","  228",",,7",,,,,,,,,,,,,,,,,,,,,,
"RQC00668306","2016-06-19","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US",,,,,,,"  328",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,
"RQC00668306","2016-06-20","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US",,,,,,,"  339",",,7","  228",",,7",,,"    3",",,7",,,"   38",",,7",,,"  127",",,7",,,"  211",",,7","  278",",,7","  244",",,7",,
"RQC00668306","2016-06-21","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US","    3",",,7",,,,,"  289",",,7","  233",",,7",,,,,,,"    0",",,7",,,,,,,"  228",",,7","  256",",,7","  283",",,7",,
"RQC00668306","2016-06-22","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US","  193",",,7",,,,,"  311",",,7","  217",",,7",,,,,,,"    0",",,7",,,,,,,"  222",",,7","  278",",,7","  267",",,7",,
"RQC00668306","2016-06-23","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US","    0",",,7",,,,,"  317",",,7","  228",",,7",,,,,,,"   38",",,7",,,,,,,"  222",",,7","  283",",,7","  278",",,7",,
"RQC00668306","2016-06-24","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US",,,,,,,"  328",",,7","  233",",,7",,,,,,,"    0",",,7",,,,,,,,,,,,,,
"RQC00668306","2016-06-25","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US",,,,,,,"  311",",,7","  239",",,7",,,,,,,,,,,,,,,,,,,,,,
"RQC00668306","2016-06-26","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US",,,,,,,"  317",",,7","  233",",,7",,,,,,,,,,,,,,,,,,,,,,
"RQC00668306","2016-06-27","18.3905","-66.0541","28.0","RIO PIEDRAS EXPERIMENTAL STATION, PR US",,,,,,,"  328",",,7","  222",",,7",,,"    4",",,7",,,"  165",",,7",,,"    0",",,7",,,"  228",",,7","  283",",,7","  278",",,7",,
