"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00386293","2018-06-16","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","    0",",,7,0600",,,,,"  317",",,7","  172",",,7",,,,,,,,,,,,,,,,,,
"USC00386293","2018-06-17","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","    0",",,7,0600",,,,,"  311",",,7","  189",",,7",,,,,,,,,,,,,,,,,,
"USC00386293","2018-06-18","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","    0",",,7,0600",,,,,"  317",",,7","  200",",,7",,,,,"  200",",,7,0600",,,,,,,,,,,,
"USC00386293","2018-06-19","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","    0",",,7,0600",,,,,"  333",",,7","  200",",,7",,,,,,,,,,,,,,,,,,
"USC00386293","2018-06-20","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","   30",",,7,0600",,,,,"  333",",,7","  206",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,
"USC00386293","2018-06-21","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","    0",",,7,0600",,,,,"  328",",,7","  206",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,
"USC00386293","2018-06-22","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US",,,,,,,"  306",",,7","  200",",,7",,,,,,,,,,,,,,,,,,
"USC00386293","2018-06-23","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US",,,,,,,"  306",",,7","  189",",,7",,,,,,,,,,,,,,,,,,
"USC00386293","2018-06-24","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US",,,,,,,"  300",",,7","  194",",,7",,,,,,,,,,,,,,,,,,
"USC00386293","2018-06-25","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US",,,,,,,"  317",",,7","  183",",,7","    4",",,7","   79",",,7","  183",",,7,0600",,,,,,,,,,,,
"USC00386293","2018-06-26","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","   58",",,7,0600",,,,,"  317",",,7","  183",",,7",,,,,"  189",",,7,0600",,,,,,,,,,,,
"USC00386293","2018-06-27","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","  363",",,7,0600",,,,,"  294",",,7","  189",",,7",,,,,"  194",",,7,0600",,,,,,,,,,,,
"USC00386293","2018-06-28","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","  284",",,7,0600",,,,,"  278",",,7","  194",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,
"USC00386293","2018-06-29","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","    0",",,7,0600",,,,,"  294",",,7","  194",",,7",,,,,,,,,,,,,,,,,,
"USC00386293","2018-06-30","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","    0",",,7,0600",,,,,"  317",",,7","  200",",,7",,,,,,,,,,,,,,,,,,
"USC00386293","2018-07-01","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","    0",",,7,0600",,,,,"  317",",,7","  206",",,7",,,,,,,,,,,,,,,,,,
"USC00386293","2018-07-02","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","    8",",,7,0600",,,,,"  311",",,7","  206",",,7",,,,,"  206",",,7,0600","    1",",,7",,,,,,,,,,
"USC00386293","2018-07-03","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","    0",",,7,0600",,,,,"  306",",,7","  206",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,
"USC00386293","2018-07-04","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","    0",",,7,0600",,,,,"  333",",,7","  206",",,7",,,,,,,,,,,,,,,,,,
"USC00386293","2018-07-05","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","    0","T,,7,0600",,,,,"  317",",,7","  217",",,7",,,,,,,,,,,,,,,,,,
"USC00386293","2018-07-06","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","    0",",,7,0600",,,,,"  322",",,7","  211",",,7",,,,,,,,,,,,,,,,,,
"USC00386293","2018-07-07","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","    0",",,7,0600",,,,,"  333",",,7","  211",",,7",,,,,,,,,,,,,,,,,,
"USC00386293","2018-07-08","35.0316","-81.4927","152.4","NINETY NINE ISLANDS, SC US","    0",",,7,0600",,,,,"  239",",,7","  144",",,7",,,,,,,,,,,,,,,,,,
