"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00141383","2018-09-19","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  350",",,7","  200",",,7",,,,,,,"  168",",,7,0700",,,,,,,"  200",",,7","  333",",,7","  222",",,7,0700","  354",",,7",,,,,,,,,,,,,,
"USC00141383","2018-09-20","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  339",",,7","  211",",,7",,,,,,,"  107",",,7,0700",,,,,,,"  206",",,7","  322",",,7","  228",",,7,0700","  312",",,7",,,,,,,,,,,,,,
"USC00141383","2018-09-21","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","  132",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  139",",,7",,,,,,,"   97",",,7,0700",,,,,,,"  161",",,7","  317",",,7","  139",",,7,0700","  230",",,7",,,"    1",",,7",,,,,,,,,,
"USC00141383","2018-09-22","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-09-23","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-09-24","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","   72",",,7",,,,,,,"  168",",,7,0700",,,,,,,"  106",",,7","  272",",,7","  150",",,7,0700","  359",",,7",,,,,,,,,,,,,,
"USC00141383","2018-09-25","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  144",",,7",,,,,,,"   58",",,7,0700",,,,,,,"  156",",,7","  317",",,7","  178",",,7,0700","  108",",,7",,,,,,,,,,,,,,
"USC00141383","2018-09-26","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  211",",,7","   61",",,7",,,,,,,"   69",",,7,0700",,,,,,,"   94",",,7","  228",",,7","   67",",,7,0700","  172",",,7",,,,,,,,,,,,,,
"USC00141383","2018-09-27","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","   56",",,7",,,,,,,"   56",",,7,0700",,,,,,,"   94",",,7","  250",",,7","  122",",,7,0700","  130",",,7",,,,,,,,,,,,,,
"USC00141383","2018-09-28","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  100",",,7",,,,,,,"   56",",,7,0700",,,,,,,"  100",",,7","  278",",,7","  106",",,7,0700","  111",",,7",,,,,,,,,,,,,,
"USC00141383","2018-09-29","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-09-30","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","   61",",,7",,,,,,,"   25",",,7,0700",,,,,,,,,,,"  156",",,7,0700","  309",",,7",,,,,,,,,,,,,,
"USC00141383","2018-10-01","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   89",",,7",,,,,,,"   13",",,7,0700",,,,,,,"   72",",,7","  161",",,7","   89",",,7,0700","  161",",,7","    1",",,7",,,,,,,,,,,,
"USC00141383","2018-10-02","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","   89",",,7",,,,,,,"   23",",,7,0700",,,,,,,"  100",",,7","  222",",,7","  133",",,7,0700","   71",",,7","    1",",,7",,,,,,,,,,,,
"USC00141383","2018-10-03","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  133",",,7",,,,,,,"   76",",,7,0700",,,,,,,"  139",",,7","  278",",,7","  217",",,7,0700","  296",",,7","    1",",,7",,,,,,,,,,,,
"USC00141383","2018-10-04","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","   67",",,7",,,,,,,"   89",",,7,0700",,,,,,,"  100",",,7","  328",",,7","   67",",,7,0700","  192",",,7",,,"    1",",,7",,,,,,,,,,
"USC00141383","2018-10-05","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   78",",,7","   50",",,7",,,,,,,"   18",",,7,0700",,,,,,,,,,,"   78",",,7,0700","   92",",,7",,,"    1",",,7",,,,,,,,,,
"USC00141383","2018-10-06","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  194",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-10-07","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  117",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-10-08","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  139",",,7","   72",",,7",,,"    3",",,7",,,,,,," 1118",",,7",,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-10-09","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","  102",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,"   72",",,7,0700",,,"    1",",,7","    1",",,7",,,,,,,,,,
"USC00141383","2018-10-10","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","  249",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,"   39",",,7,0700",,,"    1",",,7",,,,,,,,,,,,
"USC00141383","2018-10-11","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  106",",,7","   -6",",,7",,,,,,,,,,,,,,,"   39",",,7","  183",",,7","    0",",,7,0700"," 1017",",,7",,,,,,,,,,,,,,
"USC00141383","2018-10-12","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","   15",",,7,0700","    0",",,7,0700","    0",",,7,0700","   67",",,7","    0",",,7",,,,,,,"   36",",,7,0700",,,,,,,"   28",",,7","   78",",,7","   56",",,7,0700","   72",",,7",,,,,,,,,,,,,,
"USC00141383","2018-10-13","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-10-14","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","  156",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-10-15","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US",,,"   51",",,7,0700","   25",",,7,0700","   33",",,7","  -56",",,7",,,"    2",",,7",,,,,,,"  127",",,7",,,,,,,"  -50",",,7,0700","  472",",,7",,,,,,,,,,,,,,
"USC00141383","2018-10-16","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   83",",,7","  -56",",,7",,,,,,,"   25",",,7,0700",,,,,,," -178",",X,7",,,"  -11",",,7,0700","   87",",,7",,,,,,,,,,,,,,
"USC00141383","2018-10-17","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","  -17",",,7",,,,,,,"   25",",,7,0700",,,,,,,"    6",",,7","  178",",,7","   28",",,7,0700","   84",",,7",,,,,,,,,,,,,,
"USC00141383","2018-10-18","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  194",",,7","   22",",,7",,,,,,,"   28",",,7,0700",,,,,,,"   50",",,7","  206",",,7","   50",",,7,0700","   50",",,7",,,,,,,,,,,,,,
"USC00141383","2018-10-19","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  183",",,7","   50",",,7",,,,,,,"   38",",,7,0700",,,,,,,"   83",",,7","  183",",,7","   89",",,7,0700","  192",",,7",,,,,,,,,,,,,,
"USC00141383","2018-10-20","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,"   33",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-10-21","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   22",",,7",,,,,,,,,,,,,,,,,,,"   61",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-10-22","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","   44",",,7",,,,,,,"  137",",,7,0700",,,,,,,"   56",",,7","  222",",,7","   61",",,7,0700","  333",",,7",,,,,,,,,,,,,,
"USC00141383","2018-10-23","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   39",",,7",,,,,,,"   30",",,7,0700",,,,,,,"   78",",,7","  211",",,7","   67",",,7,0700","   68",",,7",,,,,,,,,,,,,,
"USC00141383","2018-10-24","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00141383","2018-10-25","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","   86",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   44",",,7",,,,,,,"   86",",,7,0700",,,,,,,"   78",",,7","  206",",,7","   67",",,7,0700","  220",",,7",,,,,,,,,,,,,,
"USC00141383","2018-10-26","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","   33",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","   39",",,7",,,,,,,"    8",",,7,0700",,,,,,,"   61",",,7","  128",",,7","   56",",,7,0700","   58",",,7",,,,,,,,,,,,,,
"USC00141383","2018-10-27","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,"   50",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-10-28","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-10-29","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,"   67",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-10-30","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-10-31","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","   10",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   67",",,7",,,,,,,"  180",",,7,0700",,,,,,,"   61",",,7","  211",",,7","   78",",,7,0700","  644",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-01","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","    6",",,7",,,,,,,"   15",",,7,0700",,,,,,,,,,,"    6",",,7,0700","   76",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-02","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","   -6",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"   67",",,7,0700","  117",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-03","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-11-04","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-11-05","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","    0",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"   61",",,7,0700","  536",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-06","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","    6",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"   11",",,7,0700","  161",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-07","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","    6",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"    6",",,7,0700","   63",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-08","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   50",",,7","    0",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"    6",",,7,0700","   98",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-09","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","   10",",,7,0700","   51",",,7,0700","    0",",,7,0700","    6",",,7","  -50",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"  -44",",,7,0700","   77",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-10","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   -6",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-11-11","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-11-12","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","   30",",,7,0700","   53",",,7,0700","   51",",,7,0700","  -33",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-11-13","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -39",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,," -111",",,7,0700","  605",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-14","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   56",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,"  -39",",,7,0700","   79",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-15","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  128",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"    0",",,7,0700","   77",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-16","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0700","  126",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-17","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  167",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-11-18","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -11",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-11-19","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   56",",,7","  -78",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"  -33",",,7,0700","  526",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-20","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  111",",,7","  -44",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"  -44",",,7,0700","  100",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-21","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","  -44",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"  -33",",,7,0700","  121",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-22","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-11-23","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","  -28",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"   33",",,7,0700","  259",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-24","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  178",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-11-25","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  172",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -33",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-11-26","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","   30",",,7,0700","   51",",,7,0700","   25",",,7,0700","  -17",",,7","  -94",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"  -94",",,7,0700","  718",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-27","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   33",",,7","  -94",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"  -50",",,7,0700","   42",",,7","    1",",,7",,,,,,,,,,,,
"USC00141383","2018-11-28","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   22",",,7","  -50",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"    6",",,7,0700","  108",",,7","    1",",,7",,,,,,,,,,,,
"USC00141383","2018-11-29","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","    0",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"   11",",,7,0700","   58",",,7",,,,,,,,,,,,,,
"USC00141383","2018-11-30","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","  -11",",,7",,,,,,,"    0",",,7,0700",,,,,,,,,,,"    0",",,7,0700","   51",",,7","    1",",,7",,,,,,,,,,,,
"USC00141383","2018-12-01","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US",,,"    0",",,7,0700","    0",",,7,0700","   33",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-12-02","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US",,,"   51",",,7,0700","   25",",,7,0700","   28",",,7","    0",",,7",,,"    2",",,7",,,,,,,"  109",",,7",,,,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-12-03","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   33",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0700","  632",",,7","    1",",,7",,,,,,,,,,,,
"USC00141383","2018-12-04","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  -22",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -28",",,7,0700","  101",",,7",,,,,,,,,,,,,,
"USC00141383","2018-12-05","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   56",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,"  -94",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-12-06","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0700","  251",",,7",,,,,,,,,,,,,,
"USC00141383","2018-12-07","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   22",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,"  -89",",,7,0700","   77",",,7",,,,,,,,,,,,,,
"USC00141383","2018-12-08","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   22",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,," -106",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-12-09","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   44",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,," -100",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-12-10","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7"," -106",",,7",,,,,,,,,,,,,,,,,,,"  -83",",,7,0700","  174",",,7",,,,,,,,,,,,,,
"USC00141383","2018-12-11","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   94",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,"  -22",",,7,0700","   76",",,7",,,,,,,,,,,,,,
"USC00141383","2018-12-12","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  -61",",,7,0700","   90",",,7",,,,,,,,,,,,,,
"USC00141383","2018-12-13","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,"   22",",,7,0700","  154",",,7",,,,,,,,,,,,,,
"USC00141383","2018-12-14","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","   72",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,"  -83",",,7,0700","  259",",,7",,,,,,,,,,,,,,
"USC00141383","2018-12-15","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,"  -78",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-12-16","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  133",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0700",,,,,,,,,,,,,,,,
"USC00141383","2018-12-17","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  139",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"  -44",",,7,0700","  209",",,7",,,,,,,,,,,,,,
"USC00141383","2018-12-18","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  144",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,"   33",",,7,0700","  103",",,7",,,,,,,,,,,,,,
"USC00141383","2018-12-19","38.7978","-99.723","650.7","CEDAR BLUFF DAM, KS US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  117",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,"  -11",",,7,0700","   61",",,7",,,,,,,,,,,,,,
