"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00053874","2018-08-23","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  278",",,W","  167",",,W","   22",",,W",,," 1035",",,W",,,,,"   20",",,W","   30",",,W","   67",",,W","   81",",,W",,,,,,,,
"USW00053874","2018-08-24","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  272",",,W","  133",",,W","   22",",,W",,," 1354",",,W",,,,,"   30",",,W","   20",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00053874","2018-08-25","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  300",",,W","  144",",,W","   14",",,W",,," 1256",",,W",,,,,"   10",",,W","   70",",,W","   40",",,W","   54",",,W",,,,,,,,
"USW00053874","2018-08-26","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  317",",,W","  167",",,W","    6",",,W",,," 1526",",,W",,,,,"   10",",,W","  360",",,W","   31",",,W","   58",",,W",,,,,,,,
"USW00053874","2018-08-27","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  322",",,W","  189",",,W","   12",",,W",,," 0856",",,W",,,,,"  240",",,W","  260",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00053874","2018-08-28","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  333",",,W","  211",",,W","   11",",,W",,," 2305",",,W",,,,,"  170",",,W","  190",",,W","   45",",,W","   54",",,W",,,,,,,,
"USW00053874","2018-08-29","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","   38",",,W","  322",",,W","  222",",,W","   19",",,W",,," 1521",",,W",,,,,"  230",",,W","  240",",,W","   81",",,W","  103",",,W",,,,,,,,
"USW00053874","2018-08-30","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  333",",,W","  206",",,W","   21",",,W",,," 2226",",,W",,,,,"  220",",,W","  220",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00053874","2018-08-31","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  328",",,W","  200",",,W","   14",",,W",,," 1501",",,W",,,,,"  290",",,W","  290",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00053874","2018-09-01","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  344",",,W","  206",",,W","    9",",,W",,," 1304",",,W",,,,,"  140",",,W","  160",",,W","   40",",,W","   54",",,W",,,,,,,,
"USW00053874","2018-09-02","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  333",",,W","  211",",,W","   15",",,W",,," 1443",",,W",,,,,"  100",",,W","  100",",,W","   45",",,W","   72",",,W",,,,,,,,
"USW00053874","2018-09-03","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  333",",,W","  200",",,W","   19",",,W",,," 1833",",,W",,,,,"  150",",,W","  140",",,W","   63",",,W","   76",",,W",,,,,,,,
"USW00053874","2018-09-04","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  328",",,W","  211",",,W","   13",",,W",,," 1617",",,W",,,,,"   20",",,W","   20",",,W","   76",",,W","   98",",,W",,,,,,,,
"USW00053874","2018-09-05","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  328",",,W","  211",",,W","   10",",,W",,," 1857",",,W",,,,,"   70",",,W","   70",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00053874","2018-09-06","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  333",",,W","  211",",,W","   13",",,W",,," 1420",",,W",,,,,"   40",",,W","   30",",,W","   54",",,W","   63",",,W",,,,,,,,
"USW00053874","2018-09-07","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    8",",,W","  339",",,W","  211",",,W","   14",",,W",,," 1709",",,W",,,,,"  110",",,W","  110",",,W","   58",",,W","   89",",,W",,,,,,,,
"USW00053874","2018-09-08","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  328",",,W","  200",",,W","   12",",,W",,," 2232",",,W",,,,,"  180",",,W","  170",",,W","   63",",,W","   76",",,W",,,,,,,,
"USW00053874","2018-09-09","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0","T,,W","  339",",,W","  217",",,W","   25",",,W",,," 1349",",,W",,,,,"  180",",,W","  170",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00053874","2018-09-10","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","  470",",,W","  333",",,W","  206",",,W","   17",",,W",,," 1720",",,W",,,,,"  170",",,W","  160",",,W","   89",",,W","  148",",,W",,,,,,,,
"USW00053874","2018-09-11","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","   33",",,W",,,,,"   11",",,W",,," 1700",",,W",,,,,"  140",",,W","  150",",,W","   81",",,W","  112",",,W",,,,,,,,
"USW00053874","2018-09-12","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0","T,,W","  317",",,W","  206",",,W","   22",",,W",,," 1255",",,W",,,,,"   30",",,W","   30",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00053874","2018-09-13","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","   28",",,W","  322",",,W","  228",",,W","   30",",,W",,," 1357",",,W",,,,,"   10",",,W","   30",",,W","   72",",,W","   85",",,W",,,,,,,,
"USW00053874","2018-09-14","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  322",",,W","  222",",,W","   51",",,W",,," 1624",",,W",,,,,"   10",",,W","  350",",,W","   98",",,W","  139",",,W",,,,,,,,
"USW00053874","2018-09-15","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","  137",",,W","  261",",,W","  217",",,W","   69",",,W",,," 1024",",,W",,,,,"   10",",,W","   10",",,W","  125",",,W","  165",",,W","    1",",,W",,,,,,
"USW00053874","2018-09-16","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","   97",",,W","  239",",,W","  211",",,W","   47",",,W",,," 0203",",,W",,,,,"   10",",,W","   20",",,W","  112",",,W","  165",",,W",,,,,,,,
"USW00053874","2018-09-17","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  322",",,W","  206",",,W","   27",",,W",,," 1314",",,W",,,,,"  210",",,W","  210",",,W","   76",",,W","  103",",,W",,,,,,,,
"USW00053874","2018-09-18","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  322",",,W","  194",",,W","   11",",,W",,," 1518",",,W",,,,,"   30",",,W","   20",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00053874","2018-09-19","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  328",",,W","  189",",,W","    9",",,W",,," 1434",",,W",,,,,"   10",",,W","   20",",,W","   40",",,W","   58",",,W",,,,,,,,
"USW00053874","2018-09-20","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  317",",,W","  206",",,W","    9",",,W",,," 1308",",,W",,,,,"  170",",,W","   40",",,W","   40",",,W","   63",",,W",,,,,,,,
"USW00053874","2018-09-21","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  306",",,W","  183",",,W","   11",",,W",,," 1544",",,W",,,,,"  170",",,W","  150",",,W","   40",",,W","   58",",,W",,,,,,,,
"USW00053874","2018-09-22","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  306",",,W","  183",",,W","   14",",,W",,," 1025",",,W",,,,,"  220",",,W","  220",",,W","   40",",,W","   58",",,W",,,,,,,,
"USW00053874","2018-09-23","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  300",",,W","  178",",,W","   11",",,W",,," 1531",",,W",,,,,"  140",",,W","   80",",,W","   45",",,W","   54",",,W",,,,,,,,
"USW00053874","2018-09-24","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","   13",",,W","  261",",,W","  178",",,W","   25",",,W",,," 1431",",,W",,,,,"   40",",,W","   40",",,W","   54",",,W","   72",",,W",,,,,,,,
"USW00053874","2018-09-25","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  283",",,W","  200",",,W","   13",",,W",,," 1718",",,W",,,,,"   20",",,W","   60",",,W","   31",",,W","   40",",,W",,,,,,,,
"USW00053874","2018-09-26","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    5",",,W","  311",",,W","  189",",,W","   23",",,W",,," 1755",",,W",,,,,"  280",",,W","  300",",,W","   76",",,W","  125",",,W",,,,,,,,
"USW00053874","2018-09-27","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","   94",",,W","  306",",,W","  200",",,W","   26",",,W",,," 1821",",,W",,,,,"  260",",,W","  260",",,W","  139",",,W","  179",",,W",,,,,,,,
"USW00053874","2018-09-28","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  283",",,W","  206",",,W","   24",",,W",,," 0226",",,W",,,,,"  240",",,W","  240",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00053874","2018-09-29","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  294",",,W","  200",",,W","   10",",,W",,," 1531",",,W",,,,,"  140",",,W","  150",",,W","   72",",,W","   94",",,W",,,,,,,,
"USW00053874","2018-09-30","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  289",",,W","  183",",,W","   17",",,W",,," 1431",",,W",,,,,"   70",",,W","   70",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00053874","2018-10-01","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  294",",,W","  161",",,W","   13",",,W",,," 1339",",,W",,,,,"  140",",,W","  120",",,W","   45",",,W","   67",",,W",,,,,,,,
"USW00053874","2018-10-02","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  294",",,W","  156",",,W","    5",",,W",,," 2006",",,W",,,,,"  150",",,W","  160",",,W","   36",",,W","   40",",,W",,,,,,,,
"USW00053874","2018-10-03","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  300",",,W","  178",",,W","    8",",,W",,," 1245",",,W",,,,,"  270",",,W","  220",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00053874","2018-10-04","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  322",",,W","  183",",,W","   10",",,W",,," 1100",",,W",,,,,"  250",",,W","  260",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00053874","2018-10-05","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  333",",,W","  178",",,W","    3",",,W",,," 1254",",,W",,,,,"  260",",,W","  260",",,W","   36",",,W","   45",",,W",,,,,,,,
"USW00053874","2018-10-06","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    3",",,W","  317",",,W","  183",",,W","   11",",,W",,," 1604",",,W",,,,,"  150",",,W","  150",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00053874","2018-10-07","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  300",",,W","  194",",,W","   13",",,W",,," 1421",",,W",,,,,"  110",",,W","  100",",,W","   45",",,W","   67",",,W",,,,,,,,
"USW00053874","2018-10-08","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","   25",",,W","  306",",,W","  211",",,W","   22",",,W",,," 1500",",,W",,,,,"  130",",,W","  110",",,W","   67",",,W","   94",",,W",,,,,,,,
"USW00053874","2018-10-09","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  278",",,W","  200",",,W","   30",",,W",,," 1557",",,W",,,,,"   90",",,W","   90",",,W","   58",",,W","   89",",,W",,,,,,,,
"USW00053874","2018-10-10","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","   69",",,W","  300",",,W","  211",",,W","   26",",,W",,," 1619",",,W",,,,,"   90",",,W","   70",",,W","   67",",,W","  103",",,W",,,,,,,,
"USW00053874","2018-10-11","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","  559",",,W","  300",",,W","  144",",,W","   47",",,W",,," 0917",",,W",,,,,"  300",",,W","  290",",,W","   98",",,W","  183",",,W",,,,,,,,
"USW00053874","2018-10-12","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  233",",,W","  100",",,W","   11",",,W",,," 1204",",,W",,,,,"   10",",,W","   10",",,W","   45",",,W","   72",",,W",,,,,,,,
"USW00053874","2018-10-13","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  233",",,W","  106",",,W","   15",",,W",,," 0401",",,W",,,,,"   90",",,W","  260",",,W","   36",",,W","   54",",,W",,,,,,,,
"USW00053874","2018-10-14","34.24861","-82.15917","192.3","GREENWOOD CO AIRPORT, SC US","    0",",,W","  244",",,W","  117",",,W","   19",",,W",,," 1008",",,W",,,,,"   10",",,W","   10",",,W","   45",",,W","   63",",,W",,,,,,,,
