"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV18","WV18_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00094849","2018-12-21","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   51",",,W,2400","    0","T,,W","    0","T,,W","   33",",,W","  -27",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,,,"   21","H,,S",,,,,,,"  340",",,W","  330",",,W",,,,,,,,,"   94",",,W","  134",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2018-12-22","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","    0",",,W","  -27",",,W","  -55",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,"  -39","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,,,"   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2018-12-23","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   15",",,W,2400","   25",",,W","    0",",,W","   -5",",,W","  -43",",,W",,,,,"    9",",,W",,,,,,,,,,,,,,,,,"  -30","H,,S",,,,,,,"  170",",,W","  140",",,W",,,,,,,,,"   31",",,W","   40",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2018-12-24","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   10",",,W,2400","   18",",,W","   50",",,W","   -5",",,W","  -55",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,"  -13","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2018-12-25","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","   50",",,W","    0",",,W","  -55",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"  -25","H,,S",,,,,,,"  260",",,W","  270",",,W",,,,,,,,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2018-12-26","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    3",",,W,2400","    0","T,,W","   30",",,W","   -5",",,W","  -27",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,,,"  -17","H,,S",,,,,,,"   20",",,W","   30",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2018-12-27","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   71",",,W,2400","    0","T,,W","   30",",,W","   39",",,W","  -16",",,W",,,,,"   64",",,W",,,,,,,,,,,,,,,,,"   -6","H,,S",,,,,,,"  130",",,W","  130",",,W",,,,,,,,,"  107",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2018-12-28","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   10",",,W,2400","    8",",,W","    0",",,W","  100",",,W","  -49",",,W",,,,,"   49",",,W",,,,,,,,,,,,,,,,,"   61","H,,S",,,,,,,"  320",",,W","  330",",,W",,,,,,,,,"   94",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2018-12-29","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0","T,,W","  -49",",,W"," -121",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"  -69","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2018-12-30","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","    0","T,,W","   -5",",,W","  -66",",,W",,,,,"   33",",,W",,,,,,,,,,,,,,,,,"  -46","H,,S",,,,,,,"  230",",,W","  210",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2018-12-31","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","  178",",,W,2400","  178",",,W","    0","T,,W","    6",",,W","  -71",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,"  -23","H,,S",,,,,,,"  360",",,W","   10",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-01","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   10",",,W,2400","   18",",,W","  150",",,W","    6",",,W"," -160",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,"  -51","H,,S",,,,,,,"  340",",,W","  340",",,W",,,,,,,,,"  107",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-02","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   18",",,W,2400","   36",",,W","  150",",,W","  -27",",,W"," -221",",,W",,,,,"   19",",,W",,,,,,,,,,,,,,,,," -132","H,,S",,,,,,,"  180",",,W","  190",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-03","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  180",",,W","   11",",,W","  -43",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,"  -26","H,,S",,,,,,,"  230",",,W","  230",",,W",,,,,,,,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-04","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  150",",,W","   67",",,W","  -66",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,,,"   15","H,,S",,,,,,,"  230",",,W","  250",",,W",,,,,,,,,"   58",",,W","   94",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-05","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  150",",,W","   78",",,W","  -55",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,,,"   -6","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,"  103",",,W","  148",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-06","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  150",",,W","   17",",,W","  -60",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,"   -6","H,,S",,,,,,,"  340",",,W","  340",",,W",,,,,,,,,"   98",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-07","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","  147",",,W,2400","   71",",,W","  150",",,W","   39",",,W","  -32",",,W",,,,,"   83",",,W",,,,,,,,,,,,,,,,,"  -22","H,,S",,,,,,,"  140",",,W","  140",",,W",,,,,,,,,"  125",",,W","  201",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-08","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    5",",,W,2400","    3",",,W","  150",",,W","   44",",,W","  -21",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,,,"   24","H,,S",,,,,,,"  350",",,W","  270",",,W",,,,,,,,,"   89",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-09","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   25",",,W,2400","   94",",,W","  130",",,W","  -21",",,W","  -71",",,W",,,,,"   56",",,W",,,,,,,,,,,,,,,,,"  -32","H,,S",,,,,,,"  330",",,W","  300",",,W",,,,,,,,,"  112",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-10","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    5",",,W","  200",",,W","  -71",",,W"," -127",",,W",,,,,"   55",",,W",,,,,,,,,,,,,,,,,"  -86","H,,S",,,,,,,"  320",",,W","  320",",,W",,,,,,,,,"  103",",,W","  157",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-11","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  180",",,W","  -55",",,W"," -166",",,W",,,,,"    7",",,W",,,,,,,,,,,,,,,,," -107","H,,S",,,,,,,"  270",",,W","  290",",,W",,,,,,,,,"   31",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-12","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    3",",,W,2400","    8",",,W","  180",",,W","  -43",",,W"," -155",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,,"  -61","H,,S",,,,,,,"   50",",,W","   50",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-13","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   13",",,W,2400","   18",",,W","  180",",,W","  -49",",,W"," -188",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,,,"  -96","H,,S",,,,,,,"   50",",,W","   50",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-14","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0","T,,W","  180",",,W","  -10",",,W"," -166",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,"  -72","H,,S",,,,,,,"  220",",,W","  220",",,W",,,,,,,,,"   45",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-15","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  180",",,W","    0",",,W","  -16",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,,,"  -10","H,,S",,,,,,,"  240",",,W","  240",",,W",,,,,,,,,"   98",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-16","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   10",",,W,2400","    8",",,W","  180",",,W","   -5",",,W"," -138",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,"  -51","H,,S",,,,,,,"  320",",,W","  300",",,W",,,,,,,,,"  103",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-17","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    8",",,W,2400","   13",",,W","  180",",,W","  -43",",,W"," -199",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,,," -115","H,,S",,,,,,,"  180",",,W","  180",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-18","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","   10",",,W","  180",",,W","  -43",",,W"," -127",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,,,"  -63","H,,S",,,,,,,"  330",",,W","  320",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-19","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    8",",,W","  180",",,W"," -121",",,W"," -166",",,W",,,,,"   48",",,W",,,,,,,,,,,,,,,,," -132","H,,S",,,,,,,"   40",",,W","   40",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-20","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    5",",,W,2400","   10",",,W","  180",",,W"," -155",",,W"," -182",",,W",,,,,"   59",",,W",,,,,,,,,,,,,,,,," -168","H,,S",,,,,,,"  350",",,W","  330",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-21","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    5",",,W,2400","   10",",,W","  180",",,W","  -93",",,W"," -232",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,," -168","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-22","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   61",",,W,2400","   76",",,W","  180",",,W","  -49",",,W"," -243",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,," -141","H,,S",,,,,,,"  170",",,W","  150",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-23","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   71",",,W,2400","   94",",,W","  280",",,W","  -10",",,W","  -55",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,"  -48","H,,S",,,,,,,"  310",",,W","  300",",,W",,,,,,,,,"   81",",,W","  125",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-24","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   10",",,W,2400","   20",",,W","  330",",,W","  -21",",,W","  -71",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,,,"  -42","H,,S",,,,,,,"  240",",,W","  250",",,W",,,,,,,,,"   54",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-25","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   10",",,W,2400","   13",",,W","  330",",,W","  -71",",,W"," -193",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,"  -99","H,,S",,,,,,,"  290",",,W","  290",",,W",,,,,,,,,"   81",",,W","  152",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-26","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  330",",,W"," -121",",,W"," -316",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,," -199","H,,S",,,,,,,"  170",",,W","  220",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-27","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    3",",,W","  330",",,W"," -121",",,W"," -266",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,,," -154","H,,S",,,,,,,"  300",",,W","  290",",,W",,,,,,,,,"   76",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-28","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","  150",",,W,2400","  300",",,W","  300",",,W","  -93",",,W"," -288",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,,," -186","H,,S",,,,,,,"   20",",,W","   80",",,W",,,,,,,,,"   89",",,W","  143",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-29","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    5",",,W,2400","   20",",,W","  580",",,W","  -88",",,W"," -193",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,,," -132","H,,S",,,,,,,"  230",",,W","  220",",,W",,,,,,,,,"  103",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-30","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   10",",,W,2400","   15",",,W","  480",",,W"," -149",",,W"," -199",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,,," -171","H,,S",,,,,,,"  240",",,W","  250",",,W",,,,,,,,,"   98",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-01-31","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    3",",,W","  460",",,W"," -132",",,W"," -205",",,W",,,,,"   46",",,W",,,,,,,,,,,,,,,,," -167","H,,S",,,,,,,"  250",",,W","  280",",,W",,,,,,,,,"   81",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-02-01","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  430",",,W","  -99",",,W"," -305",",,W",,,,,"   20",",,W",,,,,,,,,,,,,,,,," -194","H,,S",,,,,,,"  190",",,W","  260",",,W",,,,,,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-02-02","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    0",",,W","  410",",,W","  -10",",,W"," -121",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,,,"  -79","H,,S",,,,,,,"  200",",,W","  200",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-02-03","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    5",",,W,2400","    0",",,W","  380",",,W","   72",",,W","  -21",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,,,"    8","H,,S",,,,,,,"  110",",,W","  120",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-02-04","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   10",",,W,2400","    0",",,W","  300",",,W","   89",",,W","    6",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,,,"   32","H,,S",,,,,,,"  290",",,W","  240",",,W",,,,,,,,,"   72",",,W","  130",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-02-05","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0","T,,W,2400","    0","T,,W","  250",",,W","   17",",,W","  -99",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,"  -36","H,,S",,,,,,,"  330",",,W","  330",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-02-06","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   74",",,W,2400","   53",",,W","  300",",,W","  -32",",,W","  -66",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,,,"  -57","H,,S",,,,,,,"   60",",,W","   90",",,W",,,,,,,,,"   67",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-02-07","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","  119",",,W,2400","    0","T,,W","  280",",,W","   22",",,W","  -66",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,,,"  -48","H,,S",,,,,,,"  260",",,W","  240",",,W",,,,,,,,,"  103",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-02-08","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   15",",,W,2400","   38",",,W","  330",",,W","   11",",,W"," -127",",,W",,,,,"   60",",,W",,,,,,,,,,,,,,,,,"  -55","H,,S",,,,,,,"  250",",,W","  240",",,W",,,,,,,,,"  134",",,W","  206",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-02-09","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","    0",",,W,2400","    3",",,W","  300",",,W","  -66",",,W"," -127",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,,," -103","H,,S",,,,,,,"  260",",,W","  280",",,W",,,,,,,,,"   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-02-10","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   13",",,W,2400","   23",",,W","  300",",,W","  -55",",,W"," -182",",,W",,,,,"    9",",,W",,,,,,,,,,,,,,,,," -116","H,,S",,,,,,,"   20",",,W","  140",",,W",,,,,,,,,"   40",",,W","   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-02-11","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   15",",,W,2400","   33",",,W","  330",",,W","  -43",",,W","  -77",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,,,"  -59","H,,S",,,,,,,"   70",",,W","  100",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-02-12","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","  140",",,W,2400","  152",",,W","  330",",,W","  -32",",,W","  -55",",,W",,,,,"   70",",,W",,,,,,,,,,,,,,,,,"  -46","H,,S",,,,,,,"   80",",,W","  100",",,W",,,,,,,,,"  112",",,W","  174",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094849","2019-02-13","45.0716","-83.5644","208.5","ALPENA CO REGIONAL AIRPORT, MI US","   38",",,W,2400","   56",",,W","  480",",,W","  -43",",,W","  -93",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,,,"  -64","H,,S",,,,,,,"  300",",,W","  280",",,W",,,,,,,,,"   94",",,W","  165",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
