"USC00093060","2018-07-03","34.1409","-82.8551","164.6","ELBERTON 2 N, GA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  217",",,7",,,,,"  300",",,7,0700",,,,,,,,,,,,,,,,
"USC00093060","2018-07-04","34.1409","-82.8551","164.6","ELBERTON 2 N, GA US","  241",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  211",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,
"USC00093060","2018-07-05","34.1409","-82.8551","164.6","ELBERTON 2 N, GA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  211",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00093060","2018-07-06","34.1409","-82.8551","164.6","ELBERTON 2 N, GA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  222",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00093060","2018-07-07","34.1409","-82.8551","164.6","ELBERTON 2 N, GA US","  180",",,7,0700","    0",",,7,0700","    0",",,7,0700","  333",",,7","  211",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,
"USC00093060","2018-07-08","34.1409","-82.8551","164.6","ELBERTON 2 N, GA US","   41",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  211",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,
"USC00093060","2018-07-09","34.1409","-82.8551","164.6","ELBERTON 2 N, GA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  161",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,
"USC00093060","2018-07-10","34.1409","-82.8551","164.6","ELBERTON 2 N, GA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  172",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,
"USC00093060","2018-07-11","34.1409","-82.8551","164.6","ELBERTON 2 N, GA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  328",",,7","  194",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,
"USC00093060","2018-07-12","34.1409","-82.8551","164.6","ELBERTON 2 N, GA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  344",",,7","  211",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,
