"USC00247894","2017-12-06","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"    6",",,7"," -106",",,7",,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-07","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"   -6",",,7"," -117",",,7",,,,,"  -17",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-08","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"  -17",",,7"," -122",",,7",,,,,"  -72",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-09","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"  -72",",,7"," -100",",,7",,,,,"  -83",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-10","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"  -83",",,7"," -111",",,7",,,,,"  -89",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-11","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"  -89",",,7"," -122",",,7",,,,,"  -89",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-12","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"  -78",",,7"," -117",",,7",,,,,"  -94",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-13","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"  -33",",,7","  -94",",,7",,,,,"  -33",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-14","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"  -28",",,7","  -83",",,7",,,,,"  -28",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-15","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"  -28",",,7","  -94",",,7",,,,,"  -33",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-16","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"  -11",",,7","  -50",",,7",,,,,"  -17",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-17","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"   -6",",,7"," -122",",,7",,,,,"  -22",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-18","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","   79",",,7,1600",,,,,"   83",",,7","  -39",",,7",,,,,"   83",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-19","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","   46",",,7,1600",,,,,"   83",",,7","    6",",,7",,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-20","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","   10",",,7,1600",,,,,"   50",",,7","   -6",",,7",,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-21","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"   -6",",,7","  -78",",,7",,,,,"   -6",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-22","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"   -6",",,7"," -111",",,7",,,,,"  -72",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-23","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    5",",,7,1600",,,,,"  -72",",,7"," -222",",,7",,,,," -111",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-24","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,," -111",",,7"," -161",",,7",,,,," -111",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-25","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","   91",",,7,1600",,,,," -100",",,7"," -167",",,7",,,,," -100",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-26","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"  -89",",,7"," -161",",,7",,,,,"  -89",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-27","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","   43",",,7,1600",,,,,"  -67",",,7"," -156",",,7",,,,,"  -67",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-28","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    8",",,7,1600",,,,,"  -39",",,7","  -89",",,7",,,,,"  -39",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-29","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","  173",",,7,1600",,,,,"   22",",,7","  -39",",,7",,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-30","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","   61",",,7,1600",,,,,"   50",",,7","  -72",",,7",,,,,"   39",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2017-12-31","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"   39",",,7","  -72",",,7",,,,,"  -11",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2018-01-01","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"  -11",",,7"," -128",",,7",,,,,"  -83",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2018-01-02","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"  -83",",,7"," -106",",,7",,,,,"  -83",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2018-01-03","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"  -78",",,7"," -117",",,7",,,,,"  -78",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2018-01-04","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"  -67",",,7"," -128",",,7",,,,,"  -83",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2018-01-05","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    3",",,7,1600",,,,,"  -22",",,7","  -83",",,7",,,,,"  -22",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2018-01-06","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    3",",,7,1600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00247894","2018-01-07","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"   33",",,7","  -28",",,7",,,,,"   33",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2018-01-08","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"   39",",,7","  -39",",,7",,,,,"   39",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2018-01-09","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","   28",",,7,1600",,,,,"   44",",,7","  -22",",,7",,,,,"   33",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2018-01-10","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"   33",",,7","    0",",,7",,,,,"   17",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2018-01-11","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","   69",",,7,1600",,,,,"   17",",,7","  -28",",,7",,,,,"   17",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2018-01-12","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","   30",",,7,1600",,,,,"   22",",,7","    0",",,7",,,,,"   22",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2018-01-13","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"   56",",,7","    0",",,7",,,,,"   56",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2018-01-14","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    3",",,7,1600",,,,,"   61",",,7","  -61",",,7",,,,,"   61",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2018-01-15","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"   61",",,7","  -39",",,7",,,,,"   61",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2018-01-16","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"   61",",,7","  -72",",,7",,,,,"   61",",,7,1600",,,,,,,,,,,,,,,,
"USC00247894","2018-01-17","46.5137","-114.091","1028.7","STEVENSVILLE, MT US","    0",",,7,1600",,,,,"   61",",,7","  -72",",,7",,,,,"   61",",,7,1600",,,,,,,,,,,,,,,,
