"ASN00010626","2018-06-10","-32.5336","117.0831","297.0","PINGELLY, AS","  372",",,a",,,,,,,,,"    2",",,a",,,,,,,"  178",",,a"
"ASN00010626","2018-06-11","-32.5336","117.0831","297.0","PINGELLY, AS","   42",",,a","  150",",,a",,,,,"    2",",,a",,,,,,,"   28",",,a",,
"ASN00010626","2018-06-12","-32.5336","117.0831","297.0","PINGELLY, AS","    3",",,a","  170",",,a","   66",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-13","-32.5336","117.0831","297.0","PINGELLY, AS","   18",",,a","  155",",,a","   15",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-14","-32.5336","117.0831","297.0","PINGELLY, AS","    1",",,a","  175",",,a","   30",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-15","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a","  192",",,a","   29",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-16","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a","  194",",,a","   28",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-17","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a",,,"   58",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-18","-32.5336","117.0831","297.0","PINGELLY, AS","  120",",,a","  150",",,a","   90",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-19","-32.5336","117.0831","297.0","PINGELLY, AS","    4",",,a","  167",",,a","   76",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-20","-32.5336","117.0831","297.0","PINGELLY, AS","   14",",,a","  175",",,a","   63",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-21","-32.5336","117.0831","297.0","PINGELLY, AS","    3",",,a","  179",",,a","   50",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-22","-32.5336","117.0831","297.0","PINGELLY, AS","    2",",,a","  172",",,a","    5",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-23","-32.5336","117.0831","297.0","PINGELLY, AS","   36",",,a","  190",",,a","   28",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-24","-32.5336","117.0831","297.0","PINGELLY, AS","    1",",,a","  186",",,a","   54",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-25","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a","  165",",,a","   45",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-26","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a","  162",",,a","   60",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-27","-32.5336","117.0831","297.0","PINGELLY, AS","  182",",,a","  145",",,a","   67",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-28","-32.5336","117.0831","297.0","PINGELLY, AS","  124",",,a","  147",",,a","   31",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-29","-32.5336","117.0831","297.0","PINGELLY, AS","    2",",,a","  134",",,a","    6",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-06-30","-32.5336","117.0831","297.0","PINGELLY, AS","    1",",,a","  160",",,a","   12",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-01","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a","  180",",,a","   24",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-02","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a","  160",",,a","   96",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-03","-32.5336","117.0831","297.0","PINGELLY, AS","  102",",,a","  170",",,a","   99",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-04","-32.5336","117.0831","297.0","PINGELLY, AS","    4",",,a","  160",",,a","   64",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-05","-32.5336","117.0831","297.0","PINGELLY, AS","  110",",,a","  140",",,a","   26",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-06","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a","  156",",,a","    2",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-07","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a","  134",",,a","   48",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-08","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a","  165",",,a","   58",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-09","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a","  192",",,a","   20",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-10","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a","  200",",,a","   40",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-11","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a","  194",",,a","   31",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-12","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a","  191",",,a","   20",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-13","-32.5336","117.0831","297.0","PINGELLY, AS","    6",",,a","  150",",,a","   47",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-14","-32.5336","117.0831","297.0","PINGELLY, AS","    1",",,a","  148",",,a",,,,,,,,,,,,,,,,
"ASN00010626","2018-07-15","-32.5336","117.0831","297.0","PINGELLY, AS","   46",",,a","  155",",,a","   10",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-16","-32.5336","117.0831","297.0","PINGELLY, AS","   50",",,a","  158",",,a","   72",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-17","-32.5336","117.0831","297.0","PINGELLY, AS","    8",",,a",,,,,,,,,,,,,,,,,,
"ASN00010626","2018-07-18","-32.5336","117.0831","297.0","PINGELLY, AS","    1",",,a",,,,,,,,,"    2",",,a",,,,,,,"  170",",,a"
"ASN00010626","2018-07-19","-32.5336","117.0831","297.0","PINGELLY, AS","    4",",,a","  147",",,a",,,,,"    2",",,a",,,,,,,"   18",",,a",,
"ASN00010626","2018-07-20","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a","  188",",,a","   16",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-21","-32.5336","117.0831","297.0","PINGELLY, AS","    1",",,a","  180",",,a","   72",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-22","-32.5336","117.0831","297.0","PINGELLY, AS","  148",",,a","  169",",,a","   90",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-23","-32.5336","117.0831","297.0","PINGELLY, AS","   24",",,a","  160",",,a","   70",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-24","-32.5336","117.0831","297.0","PINGELLY, AS","    6",",,a","  175",",,a","   76",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-25","-32.5336","117.0831","297.0","PINGELLY, AS","    2",",,a","  178",",,a","   68",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-26","-32.5336","117.0831","297.0","PINGELLY, AS","  144",",,a","  160",",,a","   65",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-27","-32.5336","117.0831","297.0","PINGELLY, AS","    6",",,a","  156",",,a","   86",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-28","-32.5336","117.0831","297.0","PINGELLY, AS","    2",",,a","  146",",,a","   38",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-29","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a","  169",",,a","   58",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-30","-32.5336","117.0831","297.0","PINGELLY, AS","   10",",,a","  161",",,a","   56",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-07-31","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a","  160",",,a","   25",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-08-01","-32.5336","117.0831","297.0","PINGELLY, AS","   90",",,a","  138",",,a","   78",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-08-02","-32.5336","117.0831","297.0","PINGELLY, AS","   72",",,a","  139",",,a","   20",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-08-03","-32.5336","117.0831","297.0","PINGELLY, AS","   10",",,a","  148",",,a","   56",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-08-04","-32.5336","117.0831","297.0","PINGELLY, AS","  264",",,a","  118",",,a","   72",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-08-05","-32.5336","117.0831","297.0","PINGELLY, AS","   14",",,a","  112",",,a","   36",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-08-06","-32.5336","117.0831","297.0","PINGELLY, AS","    0",",,a",,,"   52",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-08-07","-32.5336","117.0831","297.0","PINGELLY, AS","   12",",,a",,,,,,,,,"    2",",,a",,,,,,,"  174",",,a"
"ASN00010626","2018-08-08","-32.5336","117.0831","297.0","PINGELLY, AS","    2",",,a","  150",",,a",,,,,"    2",",,a",,,,,,,"   62",",,a",,
"ASN00010626","2018-08-09","-32.5336","117.0831","297.0","PINGELLY, AS","  122",",,a","  123",",,a","   75",",,a",,,,,,,,,,,,,,
"ASN00010626","2018-08-10","-32.5336","117.0831","297.0","PINGELLY, AS","   42",",,a","  126",",,a","   16",",,a",,,,,,,,,,,,,,
