"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"CA004083321","2018-06-28","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  179","H,,S"
"CA004083321","2018-06-29","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  249",",,S","   97",",,S","  184","H,,S"
"CA004083321","2018-06-30","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  242",",,S","  119",",,S","  175","H,,S"
"CA004083321","2018-07-01","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   36",",,S",,,,,"  248",",,S","   94",",,S","  159","H,,S"
"CA004083321","2018-07-02","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","  203",",,S",,,,,"  222",",,S","   94",",,S","  140","H,,S"
"CA004083321","2018-07-03","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","  226",",,S",,,,,"  177",",,S","   81",",,S","  112","H,,S"
"CA004083321","2018-07-04","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","  495",",,S",,,,,"  135",",,S","   81",",,S","  119","H,,S"
"CA004083321","2018-07-05","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","  107",",,S",,,,,,,,,"  154","H,,S"
"CA004083321","2018-07-06","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  204","H,,S"
"CA004083321","2018-07-07","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  262","H,,S"
"CA004083321","2018-07-08","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  296",",,S","  138",",,S","  179","H,,S"
"CA004083321","2018-07-09","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  173","H,,S"
"CA004083321","2018-07-10","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  196","H,,S"
"CA004083321","2018-07-11","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  216","H,,S"
"CA004083321","2018-07-12","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   10",",,S",,,,,,,,,"  216","H,,S"
"CA004083321","2018-07-13","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  280",",,S","  150",",,S","  221","H,,S"
"CA004083321","2018-07-14","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  281",",,S","  150",",,S","  208","H,,S"
"CA004083321","2018-07-15","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  261",",,S","  116",",,S","  148","H,,S"
"CA004083321","2018-07-16","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  139","H,,S"
"CA004083321","2018-07-17","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  182","H,,S"
"CA004083321","2018-07-18","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  232","H,,S"
"CA004083321","2018-07-19","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","  310",",,S",,,,,"  326",",,S","  135",",,S","  196","H,,S"
"CA004083321","2018-07-20","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    3",",,S",,,,,,,,,"  192","H,,S"
"CA004083321","2018-07-21","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  266",",,S","  113",",,S","  201","H,,S"
"CA004083321","2018-07-22","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   10",",,S",,,,,"  256",",,S","  113",",,S","  184","H,,S"
"CA004083321","2018-07-23","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   79",",,S",,,,,"  206",",,S","  135",",,S","  158","H,,S"
"CA004083321","2018-07-24","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    5",",,S",,,,,"  191",",,S","  127",",,S","  147","H,,S"
"CA004083321","2018-07-25","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   23",",,S",,,,,,,,,"  132","H,,S"
"CA004083321","2018-07-26","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    3",",,S",,,,,,,,,"  157","H,,S"
"CA004083321","2018-07-27","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  178","H,,S"
"CA004083321","2018-07-28","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  186","H,,S"
"CA004083321","2018-07-29","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  199","H,,S"
"CA004083321","2018-07-30","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   33",",,S",,,,,"  277",",,S","  125",",,S","  211","H,,S"
"CA004083321","2018-07-31","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   46",",,S",,,,,"  279",",,S","  117",",,S","  160","H,,S"
"CA004083321","2018-08-01","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    3",",,S",,,,,,,,,"  135","H,,S"
"CA004083321","2018-08-02","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    5",",,S",,,,,,,,,"  182","H,,S"
"CA004083321","2018-08-03","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   28",",,S",,,,,"  260",",,S","  130",",,S","  186","H,,S"
"CA004083321","2018-08-04","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    3",",,S",,,,,,,,,"  183","H,,S"
"CA004083321","2018-08-05","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","  241",",,S",,,,,"  244",",,S","  115",",,S","  156","H,,S"
"CA004083321","2018-08-06","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  159","H,,S"
"CA004083321","2018-08-07","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  259",",,S","   88",",,S","  208","H,,S"
"CA004083321","2018-08-08","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  203","H,,S"
"CA004083321","2018-08-09","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  214","H,,S"
"CA004083321","2018-08-10","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  230","H,,S"
"CA004083321","2018-08-11","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    5",",,S",,,,,"  325",",,S","  158",",,S","  241","H,,S"
"CA004083321","2018-08-12","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    5",",,S",,,,,"  288",",,S","  137",",,S","  168","H,,S"
"CA004083321","2018-08-13","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    8",",,S",,,,,,,,,"  122","H,,S"
"CA004083321","2018-08-14","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    3",",,S",,,,,,,,,"  109","H,,S"
"CA004083321","2018-08-15","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  184","H,,S"
"CA004083321","2018-08-16","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  277",",,S","   77",",,S","  164","H,,S"
"CA004083321","2018-08-17","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  157","H,,S"
"CA004083321","2018-08-18","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  259",",,S","   84",",,S","  178","H,,S"
"CA004083321","2018-08-19","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  252",",,S","   81",",,S","  146","H,,S"
"CA004083321","2018-08-20","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  135","H,,S"
"CA004083321","2018-08-21","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  217",",,S","   53",",,S","  132","H,,S"
"CA004083321","2018-08-22","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  192","H,,S"
"CA004083321","2018-08-23","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  269",",,S","   79",",,S","  143","H,,S"
"CA004083321","2018-08-24","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  158",",,S","   50",",,S","   97","H,,S"
"CA004083321","2018-08-25","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  162",",,S","   50",",,S","  112","H,,S"
"CA004083321","2018-08-26","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"   99","H,,S"
"CA004083321","2018-08-27","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  170",",,S","   32",",,S","  111","H,,S"
"CA004083321","2018-08-28","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   81",",,S",,,,,"  133",",,S","   75",",,S","   97","H,,S"
"CA004083321","2018-08-29","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    5",",,S",,,,,,,,,"   95","H,,S"
"CA004083321","2018-08-30","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  161","H,,S"
"CA004083321","2018-08-31","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    5",",,S",,,,,"  223",",,S","   84",",,S","  127","H,,S"
"CA004083321","2018-09-01","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    3",",,S",,,,,,,,,"  116","H,,S"
"CA004083321","2018-09-02","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    5",",,S",,,,,"  192",",,S","   46",",,S","  121","H,,S"
"CA004083321","2018-09-03","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    3",",,S",,,,,"  187",",,S","    5",",,S","   92","H,,S"
"CA004083321","2018-09-04","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA",,,,,,,"  181",",,S","    5",",,S","  111","H,,S"
"CA004083321","2018-09-05","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    3",",,S",,,,,,,,,"   72","H,,S"
"CA004083321","2018-09-06","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  189",",,S","  -21",",,S","  102","H,,S"
"CA004083321","2018-09-07","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"   75","H,,S"
"CA004083321","2018-09-08","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  192",",,S","  -21",",,S","  107","H,,S"
"CA004083321","2018-09-09","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   28",",,S",,,,,"  170",",,S","   45",",,S","  139","H,,S"
"CA004083321","2018-09-10","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  165",",,S","   95",",,S","  121","H,,S"
"CA004083321","2018-09-11","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","  114",",,S",,,,,,,,,"   98","H,,S"
"CA004083321","2018-09-12","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    3",",,S",,,,,,,,,"   92","H,,S"
"CA004083321","2018-09-13","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    5",",,S",,,,,,,,,"  102","H,,S"
"CA004083321","2018-09-14","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   18",",,S",,,,,"  158",",,S","   46",",,S","   73","H,,S"
"CA004083321","2018-09-15","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   20",",,S",,,,,"   86",",,S","   27",",,S","   49","H,,S"
"CA004083321","2018-09-18","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"   37","H,,S"
"CA004083321","2018-09-19","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"   35","H,,S"
"CA004083321","2018-09-20","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    3",",,S",,,,,"  129",",,S","  -42",",,S","   54","H,,S"
"CA004083321","2018-09-21","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  128",",,S","  -42",",,S","   43","H,,S"
"CA004083321","2018-09-22","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    3",",,S",,,,,"   62",",,S","  -60",",,S","    5","H,,S"
"CA004083321","2018-09-23","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  -17","H,,S"
"CA004083321","2018-09-24","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   23",",,S",,,,,,,,,"   54","H,,S"
"CA004083321","2018-09-25","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  104",",,S","    1",",,S","   52","H,,S"
"CA004083321","2018-09-26","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   13",",,S",,,,,"  109",",,S","  -13",",,S","   42","H,,S"
"CA004083321","2018-09-27","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   10",",,S",,,,,"  119",",,S","  -13",",,S","   38","H,,S"
"CA004083321","2018-09-28","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"   -3","H,,S"
"CA004083321","2018-09-29","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    3",",,S",,,,,,,,,"    1","H,,S"
"CA004083321","2018-09-30","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    5",",,S",,,,,"   62",",,S","  -64",",,S","  -12","H,,S"
"CA004083321","2018-10-01","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   13",",,S",,,,,"   38",",,S","  -70",",,S","  -25","H,,S"
"CA004083321","2018-10-02","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   20",",,S",,,"   10",",,S",,,,,"    4","H,,S"
"CA004083321","2018-10-03","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,"   10",",,S","   63",",,S","  -30",",,S","    5","H,,S"
"CA004083321","2018-10-04","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"   57",",,S","  -88",",,S","  -21","H,,S"
"CA004083321","2018-10-05","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"    9","H,,S"
"CA004083321","2018-10-06","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,"   10",",,S",,,,,"   13","H,,S"
"CA004083321","2018-10-07","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"   17","H,,S"
"CA004083321","2018-10-08","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  127",",,S","  -57",",,S","   -8","H,,S"
"CA004083321","2018-10-09","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    5",",,S",,,,,,,,,"  -24","H,,S"
"CA004083321","2018-10-10","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,"   10",",,S","   59",",,S"," -103",",,S","  -26","H,,S"
"CA004083321","2018-10-11","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  -23","H,,S"
"CA004083321","2018-10-12","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,"   10",",,S","   56",",,S","  -93",",,S","  -18","H,,S"
"CA004083321","2018-10-13","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"   49",",,S","  -78",",,S","   -3","H,,S"
"CA004083321","2018-10-14","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","   20",",,S",,,"   20",",,S","    5",",,S","  -75",",,S","  -42","H,,S"
"CA004083321","2018-10-15","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,"   10",",,S",,,,,"   -3","H,,S"
"CA004083321","2018-10-16","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"   34","H,,S"
"CA004083321","2018-10-17","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"    7","H,,S"
"CA004083321","2018-10-18","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"  109","H,,S"
"CA004083321","2018-10-19","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  191",",,S","   22",",,S","   76","H,,S"
"CA004083321","2018-10-20","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    3",",,S",,,,,"   93",",,S","  -89",",,S","  -23","H,,S"
"CA004083321","2018-10-21","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,"   10",",,S",,,,,"   50","H,,S"
"CA004083321","2018-10-22","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,"  149",",,S","  -23",",,S","   34","H,,S"
"CA004083321","2018-10-23","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"   -9","H,,S"
"CA004083321","2018-10-24","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"   40","H,,S"
"CA004083321","2018-10-25","52.8167","-102.3167","358.0","HUDSON BAY A, SK CA","    0",",,S",,,,,,,,,"   16","H,,S"
