"USC00426340","2018-01-04","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"   17",",,H"," -139",",,H",,,,," -139",",,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-05","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"   39",",,H"," -144",",,H",,,,," -117",",,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-06","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"   61",",,H"," -117",",,H",,,,,"  -50",",,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-07","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"   33",",,H","  -89",",,H",,,,,"  -83",",,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-08","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"   78",",,H"," -106",",,H",,,,,"  -83",",,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-09","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"   50",",,H","  -94",",,H",,,,,"   -6",",,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-10","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"   22",",,H","   -6",",,H",,,,,"    0",",,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-11","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"   78",",,H","  -72",",I,H",,,,,"  -83",",I,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-12","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"   61",",,H","  -83",",,H",,,,,"   11",",,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-13","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"  100",",,H","  -56",",I,H",,,,,"  -72",",I,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-14","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"   67",",,H","  -83",",,H",,,,,"  -89",",,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-15","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"   72",",,H","  -94",",,H",,,,,"  -83",",,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-16","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"   44",",,H"," -106",",I,H",,,,," -117",",I,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-17","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"   28",",,H"," -128",",,H",,,,," -100",",,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-18","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"   56",",,H"," -111",",,H",,,,,"  -94",",,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-19","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"   67",",,H"," -100",",,H",,,,,"  -83",",,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-20","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"   83",",,H","  -83",",,H",,,,,"  -28",",,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-21","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"   11",",,H","  -72",",,H",,,,,"  -56",",,H,2400",,,,,,,,,,,,
"USC00426340","2018-01-22","39.80823","-110.25705","1764.8","NUTTER S RANCH, UT US",,,,,,,"    0",",,H"," -167",",I,H",,,,," -178",",I,H,2400",,,,,,,,,,,,
