"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00361751","2018-06-04","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","   76",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  128",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-05","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  189",",,7","   72",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-06","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  206",",,7","   83",",,7",,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-07","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  150",",,7","   67",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-08","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   78",",,7",,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-09","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  106",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-10","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","   81",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  117",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-11","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","  168",",,7,0700","    0",",,7,0700","    0",",,7,0700","  156",",,7","  128",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-12","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","  106",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-13","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  133",",,7",,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-14","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    8",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","   83",",,7",,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-15","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","   72",",,7",,,,,,,,,"   78",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-16","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","   78",",,7",,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-17","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","   89",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-18","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  144",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-19","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","  290",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  194",",,7",,,,,,,,,"  206",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-20","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  261",",,7","  144",",,7",,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-21","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","   91",",,7,0700","    0",",,7,0700","    0",",,7,0700","  217",",,7","  156",",,7",,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-22","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  144",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-23","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  200",",,7","  144",",,7",,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-24","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","  239",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","  156",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-25","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","  132",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","  122",",,7",,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-26","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  233",",,7","   78",",,7",,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-27","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","   89",",,7",,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-28","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","  188",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","  178",",,7",,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-29","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  133",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-06-30","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  294",",,7","  139",",,7",,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-01","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  144",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-02","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  322",",,7","  144",",,7",,,,,,,,,"  189",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-03","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","  218",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  178",",,7",,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-04","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","  216",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  178",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-05","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","   51",",,7,0700","    0",",,7,0700","    0",",,7,0700","  311",",,7","  194",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-06","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","  102",",,7,0700","    0",",,7,0700","    0",",,7,0700","  300",",,7","  200",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-07","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","   78",",,7",,,,,,,,,"   83",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-08","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","   83",",,7",,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-09","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","   94",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-10","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  128",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-11","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","   18",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  117",",,7",,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-12","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00361751","2018-07-13","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","   83",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-14","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  144",",,7",,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-15","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  156",",,7",,,,,,,,,"  200",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-16","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  172",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-17","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","  122",",,7,0700","    0",",,7,0700","    0",",,7,0700","  317",",,7","  172",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-18","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  106",",,7",,,,,,,,,"  106",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-19","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","   94",",,7",,,,,,,,,"  100",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-20","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  100",",,7",,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-21","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  139",",,7",,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-22","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","  191",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  139",",,7",,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-23","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  228",",,7","  139",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-24","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  167",",,7",,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-25","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","  132",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  183",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-26","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  267",",,7","  156",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-27","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","  175",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  161",",,7",,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-28","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  144",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-29","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00361751","2018-07-30","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0","T,,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  111",",,7",,,,,,,,,"  150",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-07-31","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","  114",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","  144",",,7",,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,
"USC00361751","2018-08-01","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  222",",,7","  156",",,7",,,,,,,,,"  183",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00361751","2018-08-02","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","   13",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  178",",,7",,,,,,,,,"  189",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00361751","2018-08-03","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    5",",,7,0700","    0",",,7,0700","    0",",,7,0700","  256",",,7","  172",",,7",,,,,,,,,"  178",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00361751","2018-08-04","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","   25",",,7,0700","    0",",,7,0700","    0",",,7,0700","  250",",,7","  161",",,7",,,,,,,,,"  172",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00361751","2018-08-05","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  289",",,7","  156",",,7",,,,,,,,,"  156",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00361751","2018-08-06","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","   20",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  156",",,7",,,,,,,,,"  172",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00361751","2018-08-07","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  306",",,7","  172",",,7",,,,,,,,,"  194",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00361751","2018-08-08","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  194",",,7",,,,,,,,,"  206",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00361751","2018-08-09","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,"    0",",,7",,,,,,,,,,,,
"USC00361751","2018-08-10","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  167",",,7",,,,,,,,,"  167",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00361751","2018-08-11","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","  127",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  167",",,7",,,,,,,,,"  189",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00361751","2018-08-12","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    0",",,7,0700","    0",",,7,0700","    0",",,7,0700","  283",",,7","  111",",,7",,,,,,,,,"  117",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00361751","2018-08-13","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","    3",",,7,0700","    0",",,7,0700","    0",",,7,0700","  278",",,7","  117",",,7",,,,,,,,,"  156",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00361751","2018-08-14","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","   38",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  150",",,7",,,,,,,,,"  167",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00361751","2018-08-15","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","   76",",,7,0700","    0",",,7,0700","    0",",,7,0700","  239",",,7","  133",",,7",,,,,,,,,"  133",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00361751","2018-08-16","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US",,,"    0",",,7,0700","    0",",,7,0700",,,,,,,,,,,,,,,"    0",",,7",,,,,,,,,,,,
"USC00361751","2018-08-17","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","   74",",,7,0700","    0",",,7,0700","    0",",,7,0700","  272",",,7","  172",",,7",,,,,,,,,"  189",",,7,0700","    0",",,7",,,,,,,,,,,,
"USC00361751","2018-08-18","41.35579","-79.21723","442.0","COOKSBURG 2 NW, PA US","   38",",,7,0700","    0",",,7,0700","    0",",,7,0700","  244",",,7","  189",",,7",,,,,,,,,"  194",",,7,0700","    0",",,7",,,,,,,,,,,,
